V1
RWANDA
""
""
""
"     Table 2b. Rwanda: Budgetary Central Government Flows, GFSM 2014 Presentation,"
                                    FY19/20–25/261
                                                                               (percent of GDP)
""
                                                               2019/20          2020/21               2021/22                 2022/23                 2023/24                 2024/25             2025/26
                                                                             3rd                    3rd                     3rd                     3rd                     3rd
                                                                 Proj.                 Proj.                 Proj.                   Proj.                   Proj.                   Proj.         Proj.
                                                                           Review                 Review                  Review                  Review                  Review
     Revenue                                                       23.3       23.7        25.0      23.2      24.2          23.4        24.4        23.3        24.6        23.6      24.8          25.1
     Taxes                                                          15.7       15.2        15.8      15.0      15.9          15.5        16.4        15.7        16.8        16.0      17.0          17.5
"       Taxes on income, profits, and capital gains                   6.8        6.4         6.7       6.0       6.7           6.4         6.7         6.5         6.7         6.5       6.8           6.9"
       Taxes on property                                             0.0        0.0         0.2       0.0       0.2           0.0         0.2         0.0         0.3         0.0       0.2           0.2
       Taxes on goods and services                                   7.6        7.6         7.6       7.7       7.6           7.8         8.1         8.0         8.2         8.2       8.2           8.2
       Taxes on international trade and transactions                 1.2        1.2         1.2       1.2       1.3           1.2         1.4         1.3         1.6         1.3       1.7           2.1
     Grants                                                          4.5        5.8         5.7       5.4       5.5           5.5         5.4         5.1         5.2         5.0       5.2           4.9
       Current                                                       1.8        2.9         2.7       2.9       2.5           3.2         3.1         3.0         3.0         2.8       3.0           2.7
       Capital                                                       2.8        2.9         2.9       2.5       3.0           2.3         2.3         2.1         2.2         2.2       2.3           2.1
          of which Vaccine                                            --         --          --        --       0.5            --          --          --          --          --        --            --
     Other revenue                                                   3.1        2.6         3.6       2.8       2.8           2.4         2.7         2.5         2.7         2.6       2.7           2.7
          of which PKO                                               1.5        1.4         2.1       1.3       1.6           1.2         1.5         1.0         1.4         1.2       1.3           1.2
          of which CCRT                                              0.1        0.2         0.3        --       0.1            --          --          --          --          --        --            --
     Expense (Current exp.)                                        20.2       18.9        20.4      19.8      20.4          19.4        19.8        18.7        18.2        17.2      17.9          17.6
       Compensation of employees                                     2.8        3.0         3.0       2.1       3.2           2.0         3.4         2.0         3.3         1.9       3.3           3.4
            of which: Covid-19 spending                               --         --         0.3        --        --            --          --          --          --          --        --            --
       Use of goods and services                                     6.1        4.6         6.2       6.2       4.8           5.8         4.9         5.9         4.3         4.9       4.4           4.5
            of which: Covid-19 spending                              0.7        0.6         0.3       0.1       1.1            --          --          --          --          --        --            --
              of which: Vaccine                                      0.0         --         0.2        --       1.0            --          --          --          --          --        --            --
           of which: PKO                                             2.0        1.3         2.1       1.3       1.6            --         1.5          --           1          --       1.3           1.2
       Interest                                                      1.5        1.9         1.6       1.8       2.3           1.8         2.4         1.4         2.2         1.3       2.1           1.9
           To nonresidents                                           0.6        0.6         0.6       0.6       0.8           0.6         0.8         0.4         0.7         0.4       0.7           0.7
