V1
GHANA
"Table 2a. Ghana: Summary of Budgetary Central Government Operations, 2017-24"
"(GFS 2001, Cash Basis, Percent of GDP)"
2017          2018      2019      2020       2021       2022 2023      2024
Prov.          Prel.       Proj.       Proj.        Proj.       Proj. Proj. — Proj.
"(In percent of GDP, unless otherwise specified)"
Revenue’                                                                                                                                                          13.9                  14.5           14.8              15.5              15.6           15.5           15.5           15.4
Taxes                                                                                                 12.4           12.9       13.2        13.4        13.7       13.7       13.7       13.7
Direct taxes                                                                                                                                 5.1                   6.1             6.3              6.4              6.6            6.6            6.8            6.7
Indirect taxes                                                                                                                   5.1                 47           5.2             5.2             5.4           5.4           5.3           5.3
Trade taxes                                                                                                             2.0               2.0           1.7            1.8            17          17          1.6          1.6
Other tax revenues                                                                                                0.2                0.1           0.0            0.0            0.0          0.0          0.0          0.0
Other revenue                                                                                       1.0             1.3         14          17          1.5         1.5         1.6         17
Grants                                                                                                  0.6             0.3        0.2          0.3          0.3        0.3        0.2        0.1
Expenditure                                                                                                                                                         18.7                  21.5           21.8              21.9              21.0           20.5           20.5           20.5
Expense                                                           16.2       20.0    20.2     20.0     19.3    19.0    18.5    18.3
Compensation of employees                                                           6.6           6.5        6.5         6.8         6.9        6.9        6.9        6.9
Wages and salaries                                                                         5.6            5.7        5.7          5.8          5.9        5.9        5.9        5.9
Deferred wage payments                                                                 0.0            0.0        0.0         0.0         0.0        0.0        0.0        0.0
Social contributions                                                                   0.9           0.8       0.8         1.0         1.0        1.0        1.0        1.0
Purchases of goods and services                                                      1.0            17        2.0         19         1.8        1.7        1.6        1.6
Interest                                                                                              5.3             5.6        5.7          6.2          6.1         6.0        5.7        5.4
Domestic                                                                                         43             45        44          43          4.1         3.9        3.6        3.4
Foreign                                                                                                                                                           1.0                      1.1               1.2                 1.9                2.0              2.1               2.1               2.0
Subsidies                                                                                                                                                          0.0                     0.0              1.0                 1.0                 1.0              1.0              1.0              1.0
Social transfers                                                                                                      0.0               0.1           0.0            0.1             0.1           0.1           0.1           0.1
Grants to other government units                                                         2.7            2.5        3.5          3.3          3.3        3.2        3.2        3.2
Transfers to Statutory Funds                                                               1.8             1.8        2.5          24          2.6        2.5        2.5        2.5
Transfer to GNPC from oil revenue                                                      04             0.5        0.3          04          0.3        0.3        0.4        0.4
ESLA transfers                                                                                                              0.6                 0.3           0.7             04             04           04           04           0.3
Other expenses 2                                                                                 0.7             3.5         15          0.8          0.0        0.0        0.0        0.0
o/w: financial sector related costs                                                     0.0            3.3        1.3         0.5         0.0        0.0        0.0        0.0
Net acquisition of nonfinancial assets                                                  2.5            1.5        1.6         19         1.8        1.5        2.0        2.2
Domestic financed                                                                                                 0.4               0.6          08            0.4            0.4          0.3          0.5          0.7
Foreign financed                                                                                       2.1              0.9         0.8           1.5           14         1.2         1.5         1.5
"Overall balance                                                                                 -4,7           -7.0       -7.0        -6.4        -5.4       -5.0       -5.0       -5.0"
Overall balance excluding financial and energy sector related costs              -4.7           -3.7       -47        -49        -44       -4.0       -4.0       -4.0
Discrepancy                                                                                            0.0             0.0        0.0          0.0          0.0        0.0        0.0        0.0
Net financial transactions                                                                                          -4.7              -7.0         -7.0           -6.4           -5.4         -5.0         -5.0         -5.0
Net acquisition of financial assets                                                              2.8            -0.9         0.1          0.1           3.4         3.6         1.2         2.3
Currency and deposits                                                                         0.9            -0.7        0.0          0.0          3.4        3.5         1.1         2.3
Bank of Ghana *                                                                               1.2           -0.7        0.0          0.0          3.4        3.5        1.1         2.3
Deposit Money Banks                                                                       -0.4             0.0        0.0          0.0          0.0        0.0        0.0        0.0
Shares and other equity                                                                     0.1            -0.4        0.1          0.1          0.0        0.0        0.0        0.0
Loans *                                                                                                            1.8              0.2            -             i             vs            i            vs            vs
Net incurrence of liabilities                                                              7.5           6.0       7.1         6.5         8.9       8.5       6.2        7.4
Domestic                                                                                            TA             6.4        2.7          5.1          5.6        6.4        49        6.1
Bank of Ghana                                                                                        0.0             0.0         0.0          0.0          0.0         0.0         0.0         0.0
Deposit Money Banks                                                                        0.3             2.2        0.7          13          14         1.6         1.2         15
Nonbanks                                                                                        7.0             4.2        2.1          3.8          4.2        4.8        3.7        4.6
Foreign                                                                                                                                                                       0.1                     -0.3               3.9                 3.2                  3.3               2.1                13               1.2
Borrowing                                                                                        2.1             2.3         5.8          4.8          4.8        3.4        3.4        2.7
Amortization                                                                                                                                             -1.9                   -2.7            -1.9               -1.7               “1.5            -14            -2.1             “1.5
Memorandum items:
Oil revenue                                                                                                                                                        0.9                      1.5              1.6                 19                 1.6              14              1.5              1.3
Proceeds from Energy Sector Levies Act (ESLA)                                           0.6             0.6         0.8          0.7          0.6         0.6         0.5         0.5
"Revenue excl. oil, grants, and ESLA (percent of non-oil GDP)                    12.2          12.6      12.7       13.0       13.6      13.6      13.7      14.0"
Primary balance (excl. discrepancy)                                                          0.5            -14       -1.3         -0.3          0.6         1.0        0.6        0.4
Primary balance excluding financial sector related costs                           0.5            19        0.9         13         17        2.1        17        14
"Nominal GDP (millions of GHc)                                                          256,671      300,596 349,193 398538 445,979 494665 563,486 625,379"
Sources: Ghanaian authorities; and IMF staff estimates and projections.
""" Revenues in staff's presentation differ from those of the authorities as staff reports revenues net of retentions of the revenue agency."
2 Payments of cash arrears and promissory notes to statutory funds.
3 Includes change in overdraft (negative balances).
* Includes onlending to SoEs using the proceeds from issuance of the Energy Sector Levy Act bond.
28 INTERNATIONAL MONETARY FUND
