V1
                                                                                                             REPUBLIC OF UZBEKISTAN
""
""
""
""
"                         Table 4b. Uzbekistan: Fiscal Accounts, 2019–2027"
                                          (Percent of GDP)
                                             2019      2020      2021      2022      2023      2024      2025      2026    2027
                                                                  Est.     Proj.     Proj.     Proj.     Proj.     Proj.   Proj.
""
 Consolidated budget revenues                27.7      26.6      27.7      30.4      28.6       28.6      29.2      29.8   30.3
  Tax revenues                               18.5      18.7      18.8      19.7      18.0       18.1      18.6      19.2   19.8
     Taxes on incomes and profits             6.0       7.5       8.0       8.3       7.8        8.1       8.5       8.8    9.2
     Taxes on property                        0.9       0.7       0.9       0.8       0.8        0.9       0.9       1.0    1.0
     Taxes on goods and services             11.2       9.9       9.3      10.0       8.8        8.6       8.6       8.8    8.9
       Value added tax                        6.4       5.2       5.2       6.0       5.3        5.5       5.7       6.0    6.3
       Excises                                1.9       1.9       1.8       1.6       1.5        1.4       1.4       1.4    1.4
       Mining tax                             2.8       2.7       2.2       2.4       1.9        1.5       1.3       1.3    1.0
     Taxes on international trade             0.4       0.6       0.6       0.6       0.6        0.6       0.6       0.6    0.7
  Other revenues 1/                           4.6       4.1       5.0       6.9       6.9        6.8       6.9       6.8    6.8
  Funds                                       4.6       3.8       3.9       3.8       3.6        3.7       3.8       3.8    3.8
     Social security contributions            4.6       3.4       3.6       3.5       3.4        3.4       3.5       3.6    3.6
     Other                                    0.0       0.4       0.3       0.2       0.2        0.2       0.2       0.2    0.2
""
 Consolidated budget expenditures            31.4      31.0      33.4      34.4      31.6       31.6      32.2      32.7   33.3
   Social                                     9.6       9.2       9.4       8.8       9.0        9.0       9.2       9.6    9.9
   Social safety net                          5.9       6.7       6.6       7.2       6.5        6.5       6.7       6.9    7.2
   Public administration                      1.1       1.4       1.4       1.2       1.2        1.1       1.2       1.2    1.3
   Economy                                    2.5       2.8       3.0       2.9       1.9        1.9       1.9       2.0    2.1
   Public investment                          6.7       4.4       6.5       4.4       3.8        3.7       3.9       3.9    4.0
   Interest expenditure                       0.2       0.3       0.3       0.4       0.4        0.4       0.4       0.4    0.4
   Other expenditures 1/                      4.2       4.6       5.2       8.3       7.5        7.3       7.3       7.3    7.3
   Externally financed expenditure            1.2       1.5       1.0       1.3       1.3        1.8       1.6       1.4    1.3
""
 Consolidated budget balance                  -3.8      -4.3      -5.8      -4.0      -3.0      -3.0      -3.0      -3.0   -3.0
""
    Adjustments to revenues                   -0.7      -1.0      -1.7      -1.5      -1.7      -1.6      -1.6      -1.6   -1.6
   Adjusted revenues 2/                       27.0      25.6      26.0      29.0      26.9      27.0      27.5      28.1   28.7
""
    Adjustments to Expenditures               -4.2      -2.1      -2.8      -1.6      -1.8      -1.9      -1.9      -1.8   -1.7
   Adjusted expenditures 2/                   27.3      28.9      30.6      32.8      29.8      29.8      30.3      30.9   31.6
""
 Adjusted fiscal balance                      -0.3      -3.3      -4.7      -3.8      -2.9      -2.8      -2.7      -2.8   -2.9
""
   Policy-based lending operations             3.5       1.1       1.5       0.6       0.5       0.6       0.7       0.6    0.5
""
 Overall fiscal balance                       -3.8      -4.4      -6.2      -4.4      -3.4      -3.4      -3.4      -3.4   -3.4
""
   Statistical Discrepancy                     0.4      -1.8      -1.5       0.0       0.0       0.0       0.0       0.0    0.0
""
 Financing                                     4.2       2.6       4.7       4.4       3.4       3.4       3.4       3.4    3.4
   Domestic                                   -1.9      -4.2       1.4       1.2      -0.5       0.6       0.3       0.9    1.3
    Domestic banking system                   -2.1      -4.7       0.6       0.8      -1.7      -0.1      -0.3       0.3    0.7
      Deposits at the central bank             1.5      -2.3       3.1       0.8      -1.7      -0.1      -0.3       0.3    0.7
      Deposit money banks                     -3.6      -2.4      -2.5       0.0       0.0       0.0       0.0       0.0    0.0
    Treasury bills & bonds                     0.1       0.4       0.3       0.2       0.4       0.3       0.3       0.2    0.2
    Privatization proceeds                     0.0       0.0       0.5       0.2       0.8       0.4       0.4       0.3    0.3
   External                                    6.2       6.9       3.3       3.1       4.0       2.8       3.0       2.4    2.1
    Multilateral                               3.0       4.2       1.4       1.9       1.9       1.6       1.3       1.1    1.0
        of which: IMF                            …       0.6         …         …         …         …         …         …      …
    Bilateral                                  1.5       1.4       0.7       1.2       1.1       0.9       0.8       0.7    0.6
    Commercial                                 1.7       1.2       1.3       0.0       1.0       0.3       0.9       0.6    0.6
""
Sources: Country authorities; and IMF staff estimates.
"1/ Beginning in 2022, off-budget accounts of ministries and agencies were included in the budget."
"2/ Adjusted fiscal data are budget data adjusted for financing operations, such as equity transactions, policy lending,"
   and privatization of state enterprises.
""
""
                                                                                        INTERNATIONAL MONETARY FUND                27
