V1
                                                                                                                                                                         MALI
""
""
""
"                   Table 4. Mali: Consolidated Fiscal Transactions of the Government, 2017"
                                             (Billions of CFA francs)
                                                                           Mar.                        June                        Sept.                        Dec.
""
                                                                                                                                                         Rev.
                                                                   Prog.          Est.         Prog.          Est.         Prog.           Est.                        Est.
                                                                                                                                                        Prog.
""
Revenue and grants                                                   386.3         375.0         882.8         806.7        1324.6         1278.6        1823.1        1789.8
    Total revenue                                                    377.5         350.1         832.1         771.9        1217.9          350.1        1620.4        1645.7
      Budgetary revenue                                              344.5         307.8         757.2         690.7        1136.0         1085.6        1509.0        1480.2
        Tax revenue                                                  322.9         302.1         665.3         660.7        1021.2          999.9        1357.5        1353.7
          Direct taxes                                                96.8           86.5        212.3         225.1         325.0          319.7         424.6         419.4
Indirect taxes                                                       226.1         215.6         453.0         435.6         696.2          680.3         933.0         934.3
            VAT                                                      116.3         119.3         244.3         249.6         377.1          383.9         508.9         523.5
            Excises on petroleum products                             28.2           21.3         44.5           45.8         68.2            61.7         94.7           84.7
            Import duties                                             40.0           45.4         82.8           83.9        129.9          129.6         176.1         180.1
            Other indirect taxes                                      50.4           42.5        107.4           95.0        154.4          150.2         235.3         235.2
           Tax refund                                                 -9.3          -12.8        -29.4          -38.8        -37.0           -45.2        -82.0          -89.1
        Nontax revenue                                                21.7               5.7      91.9           30.0        114.7            85.7        151.4         126.4
      Special funds and annexed budgets                               33.0           42.2         74.9           81.2         81.9          124.4         111.4         165.5
    Grants                                                             8.7           24.9         50.7           34.7        106.8            68.5        202.7         144.1
      Projects                                                         6.1               7.1      41.0           23.0         49.1            56.8         96.5           81.4
      Budgetary support                                                2.6           17.8          9.6           11.7         57.6            11.7        106.2           62.7
       General                                                         0.0               9.9       0.0               0.0      46.6                0.0      84.8           48.6
        Sectoral                                                       2.6               7.9       9.6           11.7         11.0            11.7         21.4           14.2
""
""
Total expenditure and net lending (payment orders basis)             548.1         363.5        1118.4         803.6        1580.5         1385.9        2130.2        2045.0
      Budgetary expenditure                                          517.0         326.1        1049.1         728.2        1506.5         1269.5        2028.0        1889.5
       Current expenditure                                           288.0         227.1         583.7         499.7         868.5          775.7        1150.8        1105.0
          Wages and salaries                                         113.3           93.4        229.9         180.6         344.8          303.6         459.7         432.6
          Goods and services                                          75.9           48.3        149.7         121.5         230.7          190.2         319.2         297.6
          Transfers and subsidies                                     82.9           62.8        172.3         150.6         245.4          220.6         308.3         300.5
          Interest                                                    15.9           22.5         31.8           46.9         47.6            61.3         63.5           74.4
           Of which: domestic                                          9.0           15.6         18.0           33.6         26.9            40.3         35.9           46.2
        Capital expenditure                                          229.0           99.0        465.5         228.6         638.0          493.9         877.3         784.5
         Externally financed                                          86.3           30.8        166.4           75.9        224.8          182.1         306.5         253.1
         Domestically financed                                       142.7           68.2        299.0         152.7         413.2          311.8         570.7         531.4
      Special funds and annexed budgets                               32.9           42.2         74.9           81.2         81.0          124.4         111.4         165.5
      Net lending                                                     -1.8           -4.8         -5.6           -5.9         -7.1            -8.1         -9.2          -10.0
""
""
Overall fiscal balance (excl. grants)                               -170.6          -13.4       -286.3          -31.7       -362.6         -175.9        -509.9        -399.4
Overall fiscal balance (incl. grants)                               -161.9           11.5       -235.6            3.1       -255.9         -107.3        -307.2        -255.3
Variation of arrears                                                  -4.4           -6.6        -11.8           -6.6        -19.2            -6.6        -23.6           -5.2
Adjustment to cash basis                                             -21.8          -26.9        -57.2          -22.9        -59.2           -16.4         29.9           28.1
"Overall balance (cash basis, incl. grants)                          -188.0          -22.0       -304.6          -26.5       -334.3         -123.8        -300.8        -232.4"
Financing                                                            138.7           22.0        318.5           26.4        380.5          123.7         300.8         232.4
External financing (net)                                              55.9               6.1      90.3           46.1        121.7          130.3         195.8         154.9
      Loans                                                           64.6           20.8        116.3           66.5        155.1          169.4         258.5         206.3
         Project loans                                                47.2           20.8         84.9           49.0        113.2          119.6         188.6         156.5
          Of which: non-concessional                                   0.0               0.0       0.0               0.0       0.0                0.0       0.0               0.0
          Budgetary loans                                             17.5               0.0      31.4           17.5         41.9            49.8         69.9           49.8
      Amortization                                                    -9.9          -16.2        -38.0          -33.5        -45.7           -53.6        -80.5          -69.6
      Debt relief                                                      1.2               1.5      12.1           13.1         12.3            14.5         17.8           18.2
      Variation of External Arrears (Principal)                        0.0               0.0       0.0               0.0       0.0                0.0       0.0               0.0
""
Domestic financing (net)                                              82.8           15.9        228.2          -19.7        258.8            -6.5        105.0           77.5
 Banking system                                                       77.4         151.5         199.7           74.7        242.0          105.7         166.8         160.5
        Central bank                                                  10.4           27.0         20.9           -2.5         31.0            42.4         37.7           56.2
        Commercial banks                                              67.1         124.5         178.9           77.2        211.0            63.3        129.1           29.1
         Adjustment 1                                                  0.0               0.0       0.0               0.0       0.0           -43.0          0.0          -75.2
    Privatization receipts                                            -1.5           -3.2         -5.1           -8.0         -5.1            -8.2        -10.0          -10.2
  Non-bank financing                                                   6.7        -132.4          33.5          -86.4         22.0           -61.1        -51.9          -72.8
Financing gap                                                         49.3               0.0     -13.9               0.1     -46.2                0.0       0.0               0.0
""
""
Memorandum items
    Basic fiscal balance2                                            -83.1           28.8       -107.7        -111.0         -78.8            20.7       -100.7          -79.5
Government bank and market financing                                  84.2               0.0     233.3           89.3        263.9          164.6         154.1         176.6
""
Sources: Ministry of Finance; and IMF staff estimates and projections.
1
    Adjustment to account for the difference between the definitions of the government in the fiscal table and the monetary situation.
2
"  Total revenue, plus general budgetary grants, plus revenue from HIPC debt relief, minus total expenditure and net lending, excluding externally"
financed capital spending.
""
""
""
""
                                                                                                              INTERNATIONAL MONETARY FUND                                      43
