V1
ARAB REPUBLIC OF EGYPT
""
""
""
"          Table 4. Egypt: General Government Operations, 2015/16–2022/23   "
""
""
                                                           2015/16   17               2017/18                 2018/19            2019/20   21   22   23
                                                                                     Third                   Third      Revised
                                                                                                Prel.
                                                                                    Review                  Review       Proj.
""
                                                                                                   (In billions of Egyptian pounds)
""
"           Revenue and grants                                  549.0      755.1        908.4       916.0     1,097.0     1,086.0     1,267.9   1,454.4     1,662.1       1,883.0"
"             Tax revenue                                       352.3      462.0        625.5       628.1       780.5       770.2       904.4   1,039.9     1,188.1       1,352.6"
               Income and property                             158.2      203.4        259.3       258.3       327.6       338.2       384.4     441.6       505.3         573.2
                  Personal income tax                           42.4       51.0         67.4        64.4        85.6        84.8       101.2     119.9       136.4         154.7
                  Corporate income tax                          87.9      115.9        140.1       142.5       170.0       180.7       215.6     252.1       289.6         330.5
                    EGPC                                        37.3       42.5         44.0        52.0        47.2        57.4        68.5      78.5        89.2         101.2
                    Other                                       65.1       73.4         96.1        90.6       122.8       123.3       147.1     173.6       200.4         229.3
               Goods and services                              140.5      208.6        293.3       293.8       377.5       358.9       432.4     497.6       568.0         649.2
                  Oil excises                                   13.2       33.1         30.6        40.4        21.4        25.2        25.1      26.8        23.4          26.6
                  VAT and nonoil excises                       127.3      175.6        262.7       253.4       356.1       333.6       407.3     470.8       544.6         622.6
               International trade taxes                        28.1       34.3         39.1        37.5        44.6        42.2        50.8      62.5        71.5          81.0
               Other taxes                                      11.0       15.7         33.8        38.5        30.9        30.9        36.8      38.2        43.3          49.1
             Nontax revenue                                    193.2      275.4        281.8       285.9       315.3       314.7       362.4     413.4       472.7         528.9
               Of which: Interest income                         4.6        9.9         15.0        15.0         9.4         9.4         9.6      12.6        15.2          18.0
             Grants                                              3.5       17.7          1.1         2.0         1.2         1.2         1.2       1.2         1.3           1.5
""
"           Expenditure                                         886.9    1,117.0      1,326.9    1,336.0        1,511       1,543     1,675.5   1,817.5     1,986.1       2,223.0"
             Wages and other remunerations                     216.2      227.7        242.9      239.1        268.3       272.5       320.0     370.2       420.7         477.2
             Purchases of goods and services                    35.9       42.8         48.5       48.3         60.6        60.9        68.8      74.4        81.6          92.5
             Interest                                          225.4      284.7        396.8      415.1        493.3       521.0       532.0     520.5       513.7         549.6
                Domestic interest                              220.4      274.9        370.0      392.9        461.8       485.6       494.6     481.1       465.3         496.5
                External interest                                5.1        9.6         26.8       22.2         31.5        35.3        37.4      39.4        48.4          53.2
"             Subsidies, grants, and social benefits            285.5      386.3        456.4      455.5        461.5       468.7       483.4     533.5       600.4         679.5"
             Other current                                      54.6       66.2         70.8       72.3         78.7        76.0        90.6     103.9       118.1         133.9
             Investment                                         69.4      109.2        111.5      105.7        148.5       144.1       180.7     215.1       251.5         290.3
           Net acquisition of financial assets                 -11.5         4.5        10.1         5.4          8.1        0.6       10.9        15.2       17.5         21.6
""
           Overall balance                                    -326.4     -366.4       -428.5     -425.4       -422.0      -457.8     -418.5     -378.3      -341.4       -361.6
""
           Financing                                           326.4      366.4        428.5       425.4       422.0       457.8      418.5      378.3       341.4        361.6
              Net domestic                                     297.5      239.5        215.0       220.7       328.6       334.5      407.4      403.9       429.4        455.6
                Bank                                           253.1      263.5        142.2       147.9       379.6       438.2      402.4      395.9       420.3        445.3
                Nonbank                                         44.4      -24.0         72.8        72.8       -51.0      -103.7        5.0        8.0         9.1         10.3
              Net external                                      28.9      126.9        213.5       204.7        73.7       124.5       11.1      -25.6       -88.0        -94.1
              Other                                              0.0        0.0          0.0         0.0         0.0         0.0        0.0        0.0         0.0          0.0
           Financing gap                                         0.0        0.0          0.0         0.0        19.7        -1.1        0.0        0.0         0.0          0.0
"                                                                                          (In percent of GDP, unless otherwise indicated)"
""
           Revenue and grants                                   20.3       21.8         20.5        20.6        20.4        20.1       19.6        19.6       19.8         19.7
             Tax revenue                                        13.0       13.3         14.1        14.2        14.5        14.2       14.0        14.0       14.1         14.2
             Nontax revenue                                      7.1        7.9          6.4         6.4         5.9         5.8        5.6         5.6        5.6          5.5
               Of which: Interest income                         0.2        0.3          0.3         0.3         0.2         0.2        0.1         0.2        0.2          0.2
             Grants                                              0.1        0.5          0.0         0.0         0.0         0.0        0.0         0.0        0.0          0.0
""
           Expenditure                                          32.7       32.2         29.9        30.1        28.2        28.5       25.9        24.6       23.6         23.3
             Wages and other remunerations                       8.0        6.6          5.5         5.4         5.0         5.0        5.0         5.0        5.0          5.0
             Purchases of goods and services                     1.3        1.2          1.1         1.1         1.1         1.1        1.1         1.0        1.0          1.0
             Interest                                            8.3        8.2          8.9         9.4         9.2         9.6        8.2         7.0        6.1          5.8
"             Subsidies, grants, and social benefits             10.5       11.1         10.3        10.3         8.6         8.7        7.5         7.2        7.1          7.1"
             Other current                                       2.0        1.9          1.6         1.6         1.5         1.4        1.4         1.4        1.4          1.4
             Investment                                          2.6        3.1          2.5         2.4         2.8         2.7        2.8         2.9        3.0          3.0
""
           Net acquisition of financial assets                  -0.4         0.1          0.2        0.1          0.2        0.0         0.2        0.2           0.2        0.2
""
           Overall balance                                     -12.0      -10.6          -9.7       -9.6         -7.9       -8.5        -6.5       -5.1           -4.1      -3.8
           Financing                                            12.0       10.6           9.7        9.6          7.9        8.5         6.5        5.1            4.1       3.8
              Net domestic                                      11.0        6.9           4.8        5.0          6.1        6.2         6.3        5.5            5.1       4.8
                Bank                                             9.3        7.6           3.2        3.3          7.1        8.1         6.2        5.3            5.0       4.7
                Nonbank                                          1.6       -0.7           1.6        1.6         -1.0       -1.9         0.1        0.1            0.1       0.1
              Net external                                       1.1        3.7           4.8        4.6          1.4        2.3         0.2       -0.3           -1.0      -1.0
              Other                                              0.0        0.0           0.0        0.0          0.0        0.0         0.0        0.0            0.0       0.0
           Financing gap                                         0.0        0.0           0.0        0.0          0.4        0.0         0.0        0.0            0.0       0.0
""
           Memorandum items:
            Primary balance                                      -3.7       -2.4         -0.7        -0.2         1.3         1.2        1.8        1.9         2.0          2.0
            Gross debt                                          96.8      103.2         92.4        92.6        86.2        86.0       83.3       80.0        77.9         74.2
"            Gross debt (in billions of LE)                     2,624      3,580        4,098       4,110       4,623       4,654      5,378      5,918       6,555        7,080"
"            Nominal GDP (in billions of LE)                    2,709      3,470        4,436       4,437       5,365       5,414      6,458      7,402       8,415        9,544"
""
           Sources: Ministry of Finance; and IMF staff estimates.
"           1/ General government includes budget sector, National Investment Bank (NIB) and Social Insurance Funds (SIF). Fiscal year ends June 30. Cash basis."
""
""
""
""
24   INTERNATIONAL MONETARY FUND
