V1
                                                                                              ARAB REPUBLIC OF EGYPT
""
""
""
"              Table 7b. Egypt: Summary of National Accounts, 2016/17–2023/24"
                                    (In percent of GDP)
""
                                       2016/17   18   19   20   21   22   23   24
                                                                                  Projections
""
                                                                (In percent of nominal GDP)
""
GDP at market price                       100.0     100.0     100.0       100.0   100.0       100.0    100.0   100.0
 Domestic demand (absorption)             113.5     110.5     107.8       106.6   106.1       106.1    106.1   106.5
    Private                                96.4      93.0      89.8        88.3    88.1        88.3     88.4    89.0
    Public                                 17.1      17.5      18.0        18.3    18.0        17.8     17.6    17.4
  Consumption                              98.2      93.8      90.5        88.5    87.9        87.8     87.5    87.7
    Private                                88.1      85.4      82.4        80.7    80.2        80.1     79.9    80.1
    Public                                 10.1       8.4       8.0         7.8     7.7         7.6      7.6     7.6
  Investment                               15.3      16.7      17.3        18.1    18.2        18.3     18.6    18.8
    Gross fixed capital formation          14.8      16.3      17.3        18.1    18.2        18.3     18.6    18.8
      Private                               7.8       7.1       7.4         7.6     7.9         8.2      8.6     9.0
      Public                                7.0       9.1       9.9        10.6    10.4        10.2     10.0     9.8
 Net exports of goods and services        -13.5     -10.5      -7.8        -6.6    -6.1        -6.1     -6.1    -6.5
  Exports of goods and services            15.8      18.9      18.5        18.3    18.3        18.0     17.9    17.6
  Imports of goods and services           -29.3     -29.4     -26.3       -24.9   -24.4       -24.1    -24.0   -24.1
""
Net factor income                          -1.9      -2.5       -2.9       -3.0    -2.9         -2.7    -2.5    -2.3
Net remittances inflows                     9.2      10.5        8.0        7.0     6.8          6.8     6.8     6.6
Net official transfers                      0.1       0.1        0.1        0.1     0.1          0.1     0.1     0.1
""
Gross National Disposable Income          107.3     108.1     105.2       104.1   104.0       104.2    104.4   104.4
""
National savings                            9.7      14.3      14.7        15.7    16.1         16.4    16.8    16.7
 Private                                   16.9      21.3      19.5        19.2    17.4         16.7    16.7    16.6
 Public                                    -7.3      -7.0      -4.8        -3.5    -1.3         -0.3     0.2     0.1
""
Savings-investment balance                 -5.6      -2.4       -2.6       -2.5    -2.1        -1.9     -1.7    -2.1
 Private                                    9.1      14.2       12.2       11.6     9.5         8.5      8.1     7.6
 Public                                   -14.3     -16.1      -14.7      -14.1   -11.7       -10.5     -9.8    -9.7
""
GDP at factor cost                        100.0     100.0     100.0       100.0   100.0       100.0    100.0   100.0
 Agriculture                               11.7      11.5      11.3        11.1    10.8        10.4      9.5     8.6
 Construction                               5.7       5.9       6.2         6.5     6.7         6.9      6.7     6.5
 Industry                                  28.6      30.0      30.6        30.7    30.5        30.3     28.1    26.2
 Services                                  42.9      43.0      42.5        42.7    43.1        43.7     47.8    51.6
 General government                         8.9       7.4       7.2         7.0     6.7         6.5      5.9     5.3
 Suez Canal                                 2.2       2.2       2.2         2.2     2.1         2.1      1.9     1.8
""
""
Sources: Egyptian authorities; and IMF staff estimates and projections.
""
""
""
""
                                                                             INTERNATIONAL MONETARY FUND          27
