V1
ARAB REPUBLIC OF EGYPT
""
""
""
"                    Table 7b. Egypt: Summary of National Accounts, 2015/16–2022/23"
                                          (In percent of GDP)
""
                                                2015/16   17   18   19   20   21   22   23
                                                                                           Projections
""
                                                                    (In percent of nominal GDP)
""
     GDP at market price                          100.0   100.0    100.0       100.0   100.0      100.0   100.0   100.0
      Domestic demand (absorption)                109.6   113.5    110.5       108.0   106.9      106.5   106.5   106.7
         Private                                   95.6   100.3     99.7        97.4    96.3       95.8    95.8    96.0
         Public                                    14.0    13.2     10.7        10.6    10.6       10.7    10.7    10.7
       Consumption                                 94.5    98.2     93.8        91.1    89.4       88.4    87.7    87.2
         Private                                   83.1    88.1     85.4        83.2    81.7       80.6    80.0    79.5
         Public                                    11.4    10.1      8.4         7.9     7.8        7.7     7.7     7.7
       Investment                                  15.0    15.3     16.7        16.9    17.4       18.1    18.7    19.5
         Gross fixed capital formation             14.5    14.8     16.3        16.9    17.4       18.1    18.7    19.5
           Private                                 11.9    11.7     13.9        14.2    14.6       15.2    15.7    16.5
           Public                                   2.6     3.1      2.4         2.7     2.8        2.9     3.0     3.0
      Net exports of goods and services            -9.6   -13.5    -10.5        -8.0    -6.9       -6.5    -6.5    -6.7
       Exports of goods and services               10.3    15.8     18.9        18.0    17.5       18.0    18.1    18.0
       Imports of goods and services              -19.9   -29.3    -29.4       -26.0   -24.3      -24.5   -24.6   -24.7
""
     Net factor income                             -1.3    -1.9     -2.5        -3.6    -3.6       -3.3    -3.0    -2.6
     Net remittances inflows                        5.0     9.2     10.5         9.0     8.5        8.5     8.5     8.4
     Net official transfers                         0.0     0.1      0.1         0.1     0.1        0.1     0.1     0.1
""
     Gross National Disposable Income             103.7   107.3    108.1       105.5   105.0      105.2   105.6   105.8
""
     Investment                                    15.0    15.3     16.7        16.9    17.4       18.1    18.7    19.5
        Private (incl. change in inventories)      12.5    12.1     14.3        14.2    14.6       15.2    15.7    16.5
        Public                                      2.6     3.1      2.4         2.7     2.8        2.9     3.0     3.0
     National savings                               9.1     9.7     14.3        14.4    15.6       16.8    17.8    18.6
       Private                                     19.0    16.9     21.4        20.2    19.1       18.8    18.7    19.2
       Public                                      -9.9    -7.3     -7.1        -5.8    -3.5       -2.0    -0.9    -0.5
""
     Savings-investment balance                    -6.0    -5.6     -2.4        -2.5    -1.8       -1.2    -0.9    -0.9
      Private                                       6.5     4.8      7.1         6.0     4.5        3.7     2.9     2.7
      Public                                      -12.5   -10.4     -9.5        -8.4    -6.3       -4.9    -3.8    -3.6
""
     GDP at factor cost                           100.0   100.0    100.0       100.0   100.0      100.0   100.0   100.0
      Agriculture                                  11.9    11.7     11.5        11.3    11.0       10.7    10.4     9.4
      Construction                                  5.4     5.7      5.9         6.2     6.5        6.7     6.9     6.7
      Industry                                     27.4    28.6     30.0        30.6    30.7       30.6    30.4    28.2
      Services                                     43.3    42.9     43.0        42.5    42.6       43.1    43.7    47.9
      General government                           10.3     8.9      7.4         7.2     7.0        6.7     6.5     5.8
      Suez Canal                                    1.5     2.2      2.2         2.2     2.2        2.1     2.1     1.9
""
""
     Sources: Egyptian authorities; and IMF staff estimates and projections.
""
""
""
""
28     INTERNATIONAL MONETARY FUND
