V1
HONDURAS
""
""
""
                    Table 5. Honduras: Statement of Operations of the Nonfinancial Public Sector
                                                (In percent of GDP)
                                                               Actual                      Prelim.      Program     Proj.   Program     Proj.          Projections
                                                             2017         2018               2019            2020                2021           2022   2023          2024   2025
""
 Revenue                                                     31.9          31.5               31.2         29.5     27.7       30.6     29.4    31.4   31.5          31.9   32.0
  Taxes                                                      18.7          18.9               18.3         16.5     14.8       17.6     16.4    17.8   17.9          18.1   18.2
      Taxes on income                                         6.2            6.3                  5.7       4.9      4.2        4.9      4.4     4.8    4.8           4.9    5.0
      Taxes on property                                       0.1            0.1                  0.1       0.1      0.0        0.1      0.1     0.1    0.1           0.1    0.1
      Taxes on goods and services                            10.8          10.8               10.6          9.6      9.0       10.6     10.1    10.9   11.0          11.1   11.1
      Taxes on foreign trade                                  0.8            0.8                  0.7       0.6      0.5        0.8      0.7     0.8    0.8           0.8    0.8
      Other taxes                                             0.9            0.9                  1.3       1.3      1.1        1.3      1.1     1.2    1.2           1.2    1.2
  Social contributions                                        3.3            3.4                  3.4       3.7      3.5        3.7      3.5     3.5    3.5           3.5    3.5
  Grants                                                      0.6            0.7                  0.7       0.6      0.6        0.7      0.5     0.7    0.5           0.5    0.6
  Other revenue                                               9.3            8.5                  8.8       8.7      8.8        8.6      8.9     9.4    9.6           9.8    9.7
 Expenditure                                                 32.7          32.4               32.0         33.5     32.8       33.6     33.2    32.4   32.5          32.9   32.9
  Expense                                                    28.2          28.1               28.3         29.6     29.3       29.2     29.5    28.7   28.7          28.9   28.7
     Compensation of employees                               11.2          11.3               11.3         11.8     12.0       11.5     11.6    11.4   11.1          11.0   11.0
     Purchases of goods and services                          8.3            8.2                  8.7       8.7      8.5        8.4      8.6     8.3    8.6           8.8    8.8
     Interest                                                 2.4            2.4                  2.3       2.8      2.9        3.1      3.1     3.2    3.3           3.4    3.0
      Domestic                                                1.4            1.3                  1.2       1.6      1.7        2.0      1.9     2.2    2.3           2.5    2.3
      Foreign                                                 1.0            1.2                  1.1       1.2      1.2        1.1      1.2     1.0    0.9           0.8    0.8
     Subsidies                                                0.0            0.1                  0.1       0.0      0.0        0.0      0.0     0.0    0.0           0.0    0.0
     Social benefits                                          4.1            3.7                  3.8       4.3      4.1        4.0      4.3     4.0    4.0           4.1    4.2
     Other expense                                            2.2            2.3                  2.2       2.1      1.8        2.2      1.9     1.8    1.7           1.7    1.8
      Current                                                 0.3            0.3                  0.4       0.3      0.3        0.2      0.3     0.2    0.2           0.2    0.2
      Capital                                                 1.8            2.0                  1.7       1.8      1.5        2.0      1.7     1.6    1.5           1.5    1.5
     Net acquisition of nonfinancial assets                   4.4            4.4                  3.8       3.9      3.5        4.4      3.8     3.7    3.9           4.0    4.2
 Gross Operating Balance                                      3.6            3.4                  2.9      -0.1     -1.5        1.4     -0.1     2.7    2.8           3.0    3.3
 Net lending (+)/borrowing (-)                               -0.8          -0.9               -0.9         -4.0     -5.0       -3.0     -3.8    -1.0   -1.0          -1.0   -0.9
  Net financial transactions                                 -0.8          -0.9               -0.9         -4.0     -5.0       -3.0     -3.8    -1.0   -1.0          -1.0   -0.9
   Net acquisition of financial assets                        0.4            1.9                  1.6       1.2      2.6        1.0      1.3     2.0    1.2           2.1    3.0
      Foreign                                                 0.0            0.1                  0.2       0.0      0.0        0.0      0.0     0.0    0.0           0.0    0.0
      Currency and deposits                                   0.0            0.1                  0.2       0.0      0.0        0.0      0.0     0.0    0.0           0.0    0.0
      Loans                                                   0.0            0.0                  0.0       0.0      0.0        0.0      0.0     0.0    0.0           0.0    0.0
     Other accounts receivable                                0.0            0.0                  0.0       0.0      0.0        0.0      0.0     0.0    0.0           0.0    0.0
      Domestic                                                0.4            1.8                  1.4       1.2      2.6        1.0      1.3     2.0    1.2           2.1    3.0
      Currency and deposits                                   0.2            1.6                  1.3       0.7      1.6        0.6      0.9     1.5    1.1           2.0    3.0
      Debt securities                                         0.0            0.0                  0.0       0.0      0.0        0.0      0.0     0.0    0.0           0.0    0.0
      Loans                                                   0.2            0.1                  0.1       0.5      0.6        0.4      0.5     0.4    0.1           0.0    0.0
      Other accounts receivable                               0.0            0.0                  0.0       0.0      0.4        0.0      0.0     0.0    0.0           0.0    0.0
     Net incurrence of liabilities                            1.2            2.8                  2.5       5.3      7.6        4.0      5.1     3.0    2.2           3.0    3.9
      Foreign                                                 3.8            1.1                  1.4       1.3      3.5        2.1      4.2     0.6    0.1          -1.0   -1.1
        Currency and deposits                                 0.0            0.0                  0.0       0.0      0.0        0.0      0.0     0.0    0.0           0.0    0.0
        Loans                                                 3.8            1.1                  1.4       1.3      3.6        2.1      4.2     0.7    0.1          -1.0   -1.1
             Disbursment                                      4.9            2.1                  2.6       4.4      6.8        3.3      5.4     2.4    1.9           1.1    1.1
                Amorizations                                 -1.1           -1.0              -1.1         -3.1     -3.2       -1.1     -1.2    -1.8   -1.8          -2.1   -2.2
        Other accounts payable                                0.0            0.0                  0.0       0.0      0.0        0.0      0.0     0.0    0.0           0.0    0.0
        Exceptional financing 1/                              0.0            0.0                  0.0       0.0      0.0        0.0      0.0     0.0    0.0           0.0    0.0
        Other external                                        0.0            0.0                  0.0       0.0      0.0        0.0      0.0     0.0    0.0           0.0    0.0
      Domestic                                               -2.2            2.1                  1.4       4.4      4.4        2.2      1.3     2.7    2.4           4.3    5.2
        Currency and deposits                                 0.0            0.0                  0.0       0.0      0.0        0.0      0.0     0.0    0.0           0.0    0.0
        Loans                                                -0.7            1.5                  1.3       3.5      6.4        1.9      1.3     2.5    2.3           4.2    5.1
          o/w IMF disbursements 2/                            0.0            0.0                  0.0       1.9      1.9        0.2      0.3     0.0    0.0           0.0    0.0
        Other accounts payable                               -1.6            0.3              -0.8          0.4     -2.2        0.0     -0.3     0.0    0.0           0.0    0.0
      PPPs/other                                              0.2            0.3                  0.9       0.4      0.2        0.3      0.3     0.1    0.1           0.1    0.1
  Adjustment for HIPC debt relief 3/                         -0.4           -0.4              -0.4         -0.4     -0.4       -0.4     -0.3    -0.3   -0.3          -0.3   -0.2
 Memorandum items:
 Net lending minus net interest payments                      0.1            0.0                  0.2      -3.0     -3.8       -1.5     -2.5     0.4    0.5           0.6    0.4
 Gross total debt                                            40.1          42.2               44.9         47.8     52.9       50.9     53.7    53.4   51.6          51.3   49.3
 Nominal GDP (in billions of Lempiras)                        543           573                   615      622      597        690      663      714    773           839    915
" Sources: Honduran authorities, IMF staff estimates and projections."
" 1/ Includes debt forgiveness, accumulation, rescheduling, payments,and forgiveness of arrears."
 2/ Reflects Fund purchases by the central bank to finance the budget.
 3/ Offsets the HIPC/MDRI debt relief accounted as grants.
""
""
""
""
30       INTERNATIONAL MONETARY FUND
