V1
                                                                                                                                                                                                                                      IRAQ
""
""
""
"                                             Table 3. Iraq: Central Government Fiscal Accounts, 2016–26"
                                                                   (In percent of GDP)
                                                                                                           (     p                 )
""
""
                                                                                                                                                                                                      Projections
""
""
                                                                                                          2016          2017           2018        2019          2020          2021           2022         2023       2024    2025    2026
""
""
""
Revenues and grants                                                                                        28.0          33.6          41.2         37.8          30.0          40.8          40.5          40.6      40.6    39.5     38.4
 Revenues                                                                                                  28.0          33.6          41.2         37.8          30.0          40.8          40.5          40.6      40.6    39.5     38.4
   Oil                                                                                                     23.9          29.3          37.9         35.2          27.0          34.3          33.4          33.3      33.1    31.9     30.8
     Crude oil export revenues                                                                             23.5          28.7          37.5         34.9          26.3          32.9          31.5          31.2      30.6    29.8     28.8
     Transfers from oil-related public enterprises                                                             0.2           0.2         0.2          0.1          0.3           1.1            1.6          1.8        2.2     1.8     1.8
     Tax on oil company profits                                                                                0.1           0.5         0.3          0.2          0.4           0.3            0.3          0.3        0.3     0.2     0.2
   Non-oil                                                                                                     4.2           4.2         3.2          2.6          3.0           6.5            7.1          7.4        7.5     7.6     7.6
     Tax revenues                                                                                              2.6           3.0         1.9          1.3          1.9           3.4            3.9          4.1        4.2     4.3     4.3
           Direct taxes                                                                                        1.9           1.7         1.0          0.7          1.4           2.6            3.0          3.2        3.2     3.3     3.4
           Indirect taxes                                                                                      0.7           1.3         0.9          0.6          0.5           0.8            0.8          0.9        1.0     1.0     0.9
     Non-tax revenues                                                                                          1.5           1.3         1.3          1.3          1.1           3.1            3.2          3.2        3.3     3.3     3.3
 Grants                                                                                                        0.0           0.0         0.0          0.0          0.0           0.0            0.0          0.0        0.0     0.0     0.0
""
""
Expenditures                                                                                               42.5          35.1          33.0         36.9          50.3          57.0          52.9          48.6      45.5    43.2     41.6
 Current expenditures                                                                                      30.6          26.8          27.6         29.5          42.5          46.4          44.7          40.9      38.1    35.9     34.6
         Salary and pension                                                                                21.0          18.9          18.8         19.5          30.5          29.0          27.4          25.7      23.8    21.8     20.9
           Salary                                                                                          16.3          14.7          14.7         15.5          23.9          21.1          19.8          18.4      16.8    15.2     14.5
           Pensions                                                                                            4.7           4.2         4.1          4.0          6.6           8.0            7.6          7.3        7.1     6.6     6.3
         Goods and services                                                                                    2.5           3.3         3.1          4.1          4.7           8.0            7.1          6.5        5.6     5.6     5.5
         Transfers                                                                                             6.3           3.6         4.0          4.3          5.3           7.2            6.8          6.4        6.2     6.0     5.6
         Interest payments                                                                                     0.7           1.0         1.5          1.2          1.3           1.3            1.9          2.3        2.5     2.6     2.6
                            1/
         War reparations                                                                                       0.0           0.0         0.2          0.5          0.7           0.8            1.6          0.0        0.0     0.0     0.0
 Investment expenditures                                                                                   12.0              8.3         5.5          7.3          7.9          10.6            8.1          7.7        7.4     7.3     7.0
   Non-oil investment expenditures                                                                             4.5           2.7         1.4          2.3          3.2           5.5            3.1          2.7        2.4     2.5     2.4
   Oil investment expenditures                                                                                 7.4           5.6         4.1          5.0          4.6           5.1            5.0          5.0        5.0     4.8     4.7
""
""
Fiscal balance                                                                                            -14.5          -1.5            8.2          0.9        -20.3         -16.2          -12.4         -8.0       -4.9    -3.7    -3.2
""
""
Statistical discrepancy                                                                                        0.1       -0.6           -1.7         -2.9          1.2           0.0            0.0          0.0        0.0     0.0     0.0
""
""
Financing                                                                                                  14.4              2.1        -6.4          2.0         19.2          16.2          12.4           8.0        4.9     3.6     3.2
""
""
 External financing                                                                                            0.9           1.8         0.5          0.4          0.2          -1.9           -2.3         -2.2       -0.8    -0.8    -0.5
