V1
                                                                                                                                                        TURKEY
""
""
"                                     Table 5. Turkey: Public Sector Finances, 2016–23"
"                                          (Percent of GDP, unless otherwise noted)"
""
                                                                         2016      2017       2018       2019       2020           2021     2022      2023
""
                                                                                   Est.                                    Proj.
Nonfinancial public sector primary balance                                 -0.6       -0.9       -1.5        -1.3       -0.7         -0.3     -0.3        -0.3
  Central government                                                       -0.5       -0.5       -0.8        -0.7       -0.5         -0.2     -0.2        -0.2
    Primary revenue                                                        20.0       19.4       19.6       19.6        19.7         19.7     19.7       19.7
      Tax revenue                                                          17.6       17.3       17.7       17.7        17.8         17.8     17.8       17.8
        Personal income taxes                                               3.7        3.6        3.6        3.6         3.6          3.6      3.6        3.6
        Corporate income taxes                                              1.6        1.7        1.9        1.9         1.9          1.9      1.9        1.9
        VAT                                                                 5.0        5.0        5.0        5.0         5.1          5.2      5.2        5.2
        Special consumption tax                                             4.6        4.5        4.6        4.6         4.6          4.6      4.6        4.6
        Other                                                               2.6        2.5        2.5        2.5         2.5          2.5      2.5        2.5
      Nontax revenue 1/                                                     2.4        2.1        2.0        1.9         1.9          1.9      1.9        1.9
"    Primary expenditure, of which:                                         20.5       19.9       20.4       20.4        20.2         20.0     19.9       19.9"
      Personnel                                                             6.7        6.1        6.2        6.3         6.4          6.4      6.4        6.4
      Goods and services                                                    2.1        2.0        2.1        2.1         2.0          2.0      2.0        2.0
"      Current transfers, of which :                                         8.7        8.6        8.7        8.7         8.6          8.4      8.4        8.4"
        Social security institutions                                        4.1        4.1        4.0        3.9         3.9          3.7      3.6        3.6
        Agricultural subsidies                                              0.4        0.4        0.4        0.4         0.4          0.4      0.4        0.4
        Transfers of revenue shares                                         2.4        2.3        2.6        2.5         2.5          2.5      2.5        2.5
      Capital transfers                                                     0.3        0.4        0.4        0.4         0.4          0.4      0.4        0.4
      Capital expenditure                                                   2.3        2.3        2.2        2.2         2.2          2.2      2.2        2.2
      Net lending                                                           0.5        0.4        0.6        0.5         0.4          0.4      0.4        0.4
  Rest of the public sector                                                -0.1       -0.4       -0.6        -0.6       -0.3         -0.1     -0.1        -0.1
   Extrabudgetary funds                                                    -0.1       -0.2        0.0         0.0        0.0          0.0      0.0         0.0
   Revolving funds 2/                                                       0.0        0.0        0.0         0.0        0.0          0.0      0.0         0.0
   Social security institutions                                             0.0        0.0        0.0         0.0        0.0          0.0      0.0         0.0
   Unemployment insurance fund                                              0.1        0.1       -0.2        -0.2        0.0          0.1      0.1         0.1
   Local governments 2/                                                    -0.4       -0.3       -0.3        -0.3       -0.1         -0.1     -0.1        -0.1
   State owned enterprises                                                  0.3        0.1       -0.1        -0.1       -0.1         -0.1     -0.1        -0.1
Nonfinancial public sector overall balance 3/                              -2.0       -2.2       -3.1        -3.3       -2.9         -2.5     -2.4        -2.3
 Interest expenditure (net)                                                 1.4        1.4        1.6         1.9        2.1          2.1      2.1         2.1
Memorandum items:
 General government primary balance                                        -1.0       -0.9       -1.3        -1.3       -0.7         -0.3     -0.2        -0.2
 General government cyclical adjusted primary balance                      -0.7       -1.5       -1.9        -1.9       -1.2         -0.7     -0.7        -0.7
  General government overall balance                                       -2.3       -2.3       -2.9        -3.2       -2.8         -2.4     -2.3        -2.2
  General government cyclical adjusted balance                             -2.1       -2.9       -3.6        -3.8       -3.3         -2.9     -2.8        -2.7
  General government gross debt                                            28.3       28.5       27.8       27.9        27.9         28.0     28.1       28.1
""
Sources: Turkish authorities; and IMF staff estimates and projections.
"1/ Excluding privatization proceeds, transfers from CBRT, and interest receipts."
2/ Excluded from consolidated government sector.
"3/ IMF deficit definition excludes profit transfers of the CBRT, proceeds from the sale of assets of the central government, and dividend payments from Ziraat"
Bank from revenue.
""
""
""
""
                                                                                                        INTERNATIONAL MONETARY FUND                              29
