V1
                                                                                                                  BOSNIA AND HERZEGOVINA
""
""
"        Table 4c. Bosnia and Herzegovina: Government Statement of Operations, 2019–20"
                                       (In percent of GDP)
                                                               Federation    Republika Srpska Bosnia and   Federation    Republika Srpska Bosnia and
                                                             Central General Central General Herzegovina Central General Central General Herzegovina
                                                              2019    2019    2019    2019       2019      2020   2020    2020     2020     2020
Revenue                                                         8.5   40.0    26.8     41.5     43.1       16.8   37.5    24.6     38.5     40.8
Taxes                                                           7.5   20.1    16.4     22.8     23.4        7.5   19.1    15.7     21.4     22.6
Direct taxes                                                    0.5    3.8     3.5      4.1      3.9        0.4    3.0     2.9      3.6      3.2
Indirect taxes                                                  7.0   16.3    12.8     18.3     19.4        7.1   16.1    12.6     17.5     19.2
Social security contributions                                   0.0   16.2     8.0     14.5     15.4        8.2   14.7     7.0     13.5     14.1
Grants                                                          0.4    0.5     0.7      0.8      0.6        0.5    0.5     0.2      0.2      0.4
Other revenue                                                   0.7    3.2     1.6      3.4      3.7        0.7    3.1     1.6      3.4      3.6
""
Expenditure                                                     8.3   37.7    26.9     40.4     40.8       24.2   41.5    31.6     44.5     45.2
Expense                                                         6.8   33.6    25.2     35.9     36.6       22.7   38.2    30.7     42.4     42.0
Compensation of employees                                       6.4    8.6     6.8      9.0     10.7       20.5    8.5     7.8     10.0     11.2
Use of goods and services                                       0.3    8.4     1.4      3.3      7.3        1.0    9.3     2.0      4.0      8.2
Social benefits                                                 2.1   13.2    12.3     19.1     14.9       13.2   16.7    13.1     22.9     18.4
Interest                                                        0.4    0.5     1.0      1.2      0.7        0.6    0.7     1.0      1.2      0.9
Subsidies                                                       0.6    1.3     1.0      1.4      1.4        0.6    1.3     1.2      1.5      1.4
Other expense                                                   0.7    1.6     1.1      1.8      1.7        2.5    1.6     1.1      1.8      1.7
Net acquisition of nonfinancial assets                          1.5    4.0     1.7      4.6      4.2        1.4    3.4     1.0      2.2      3.2
Acquisition of nonfinancial assets                              1.5    4.1     1.7      4.7      4.3        1.4    3.4     1.0      2.3      3.2
Foreign financed capital spending                               1.2    1.8     0.3      1.4      1.6        1.3    2.1     0.4      1.0      1.7
Domestically financed capital spending                          0.3    2.3     1.4      3.3      2.7        0.2    1.3     0.6      1.3      1.5
Disposal of nonfinancial assets                                 0.0    0.1     0.1      0.2      0.1        0.0    0.1     0.1      0.2      0.1
""
Gross / Net Operating Balance (revenue minus expense)           1.7    6.3      1.6     5.6      6.4       -5.9   -0.7    -6.0     -3.8     -1.3
""
Net lending/borrowing (revenue minus expenditure)               0.2    2.3     -0.1     1.0      2.2       -7.3   -4.0    -7.0     -6.0     -4.4
""
Net acquisition of financial assets                            -0.7    0.6      1.2     1.7      1.0       -1.3   -0.8    -1.5     -0.6     -0.7
Domestic assets                                                -0.7    0.6      1.2     1.7      1.0       -1.3   -0.8    -1.5     -0.6     -0.7
Currency and deposits                                          -0.1    0.6      0.2     1.3      0.8       -1.3   -0.8    -2.0     -1.0     -0.8
Loans                                                          -0.6    0.0      0.8     0.2      0.0        0.0    0.0     0.4      0.1      0.0
""
Net incurrence of liabilities                                  -0.9   -1.7      1.3     0.6      -1.0       3.8    0.9     2.4      2.3      1.2
Domestic liabilities                                            0.2   -1.2      1.0     0.3      -0.7       5.1    1.4     2.8      2.6      1.6
Debt securities                                                 0.0    0.0      1.4     1.4       0.5       2.6    2.6     2.6      2.6      2.5
"Government obligations under the Law on Internal Debt,"
                                                               -0.3   -0.3     -0.5    -0.5      -0.4      -0.3   -0.3    -0.6     -0.6      -0.4
"issued guarantees, and other obligations from previous"
Loans                                                           0.0    0.0      0.3     0.1       0.0       0.0    0.1     0.4      0.2       0.0
Foreign liabilities                                            -1.1   -0.6      0.2     0.3      -0.3      -1.3   -0.5    -0.5     -0.3      -0.4
Loans                                                          -1.1   -0.6      0.4     0.4      -0.3      -1.3   -0.5    -0.5     -0.3      -0.4
Drawings                                                        0.8    1.4      2.3     2.7       1.8       0.8    1.6     1.5      1.6       1.6
Amortization                                                    1.9    1.9      2.0     2.3       2.0       2.1    2.1     1.9      1.9       2.0
""
Memorandum items
Net lending excluding externally-financed operations            1.0    3.7     -0.5     2.5       3.3      -6.6   -2.4    -6.8     -4.9      -3.1
Primary balance (% of GDP)                                      0.6    2.8      0.9     2.3       0.6      -6.7   -3.3    -6.1     -4.8      -2.7
""
Sources: BiH authorities; and IMF staff estimates and projections.
Note: Federation central government includes pension fund in 2020.
""
""
""
""
                                                                                                  INTERNATIONAL MONETARY FUND                       13
