V1
                                                                                                                                             GUINEA-BISSAU
""
""
""
"      Table 3a. Guinea-Bissau: Consolidated Operations of the Central Government, 2019–26"
                                          (CFAF billions)
                                                                                  2020                 2021               2022       2023       2024       2025    2026
                                                                      2019
                                                                                  Prel.         SMP request   Proj.                          Proj.
Revenue and grants                                                   130.1          134.7             162.0   168.8       177.0    195.0       208.9       226.8   243.5
 Tax revenue                                                          79.1           67.8              87.9    93.5       101.6    113.6       126.0       137.8   148.1
 Nontax revenue                                                       26.5           32.0              27.0    27.5        29.7     32.3        34.6        37.3    39.6
 Grants                                                               24.5           35.0              47.0    47.8        45.7     49.1        48.4        51.7    55.8
   Budget support                                                      1.9            0.0               3.7     3.7         4.7      3.8         0.0         0.0     0.0
   Project grants                                                     22.6           33.0              42.5    42.8        40.8     45.3        48.4        51.7    55.8
   Capital grants from CCRT                                            0.0            2.0               0.9     1.4         0.2      0.0         0.0         0.0     0.0
""
Expenditure                                                          163.2          212.9             206.1   215.5       219.5    238.2       249.9       263.0   282.8
  Expense                                                            124.7          137.3             134.4   146.0       144.4    149.5       160.1       171.1   182.4
    Wages and salaries                                                46.9           54.3              56.6    58.4        59.2     58.9        62.4        66.5    70.4
    Goods and services                                                18.7           21.2              24.4    28.1        25.5     26.6        28.7        31.1    33.4
  Transfers                                                            27.1           27.3             23.6    25.3        25.2      26.6        29.2       31.4    32.8
  Non regularized spending                                              0.0            0.0              0.0     0.0         0.0       0.0         0.0        0.0     0.0
  Interest                                                              9.2           13.9             14.1    13.5        17.3      19.7        21.7       22.8    25.3
  Other                                                                22.7           20.5             15.8    20.7        17.2      17.7        18.0       19.2    20.5
 Net acquisition of nonfinancial assets                                38.5           75.7             71.7    69.5        75.0      88.7        89.8       91.9   100.4
  Domestically financed                                                 1.8            9.9             10.0     7.5        15.7      24.9        22.5       20.2    24.5
  Foreign financed (including BOAD)                                    36.7           65.7             61.7    62.0        59.4      63.8        67.3       71.7    75.8
"Overall balance, including grants (commitment)                        -33.1         -78.2             -44.1   -46.6       -42.4      -43.3     -40.9       -36.1   -39.3"
"Overall balance, excluding grants (commitment)                        -57.6        -113.1             -91.2   -94.5       -88.2      -92.3     -89.3       -87.8   -95.1"
""
Change in arrears                                                      -0.5               0.6         -13.7    -8.2        -5.5        0.0           0.0     0.0     0.0
  Domestic arrears1                                                    -2.3           -0.8            -12.3    -6.8        -5.5        0.0           0.0     0.0     0.0
   Accumulation current year                                            9.8            3.3              0.0     0.0         0.0        0.0           0.0     0.0     0.0
   Payment previous years (-)                                         -12.1           -4.1            -12.3    -6.8        -5.5        0.0           0.0     0.0     0.0
  Net external arrears                                                  1.8            0.5             -0.5    -0.5         0.0        0.0           0.0     0.0     0.0
  Net BOAD interest arrears                                             0.0            0.9             -0.9    -0.9         0.0        0.0           0.0     0.0     0.0
Float and statistical discrepancy                                      -7.4           -0.2              0.0     0.0         0.0        0.0           0.0     0.0     0.0
