V1
                                                                                                                 REPUBLIC OF SLOVENIA
""
""
""
"                        Table 2. Slovenia: General Government Operations, 2018–26"
"                                  (Percent of GDP, unless indicated otherwise)"
                                                      2018     2019     2020     2021       2022       2023       2024       2025       2026
""
                                                                                                        Projections
""
Revenue                                                44.3     43.7     43.6     43.9       43.9       43.4          42.8    42.9       42.9
 Taxes                                                 21.9     21.6     20.3     20.3       20.4       20.7          20.7    20.8       20.9
"   Taxes on income, profits, and capital gains          7.9      7.8      7.4      7.2        7.4        7.5           7.5     7.5        7.5"
     Payable by individuals                             5.4      5.3      5.4      5.2        5.2        5.2           5.2     5.2        5.2
     Payable by corporations and other enterprises      1.9      2.0      1.3      1.5        1.6        1.8           1.8     1.8        1.8
   Taxes on goods & services                           14.0     13.7     12.9     13.0       13.0       13.1          13.2    13.2       13.4
      VAT                                               8.2      8.0      7.7      7.7        7.7        7.7           7.8     7.8        7.8
     Taxes on products (except VAT and imp. taxes)      4.6      4.4      4.0      4.1        4.0        4.1           4.2     4.2        4.3
   Taxes on international trade & transactions          0.0      0.0      0.0      0.0        0.0        0.0           0.0     0.0        0.0
   Taxes not elsewhere classified                       0.0      0.0      0.0      0.0        0.0        0.0           0.0     0.0        0.0
 Social contributions 1/                               15.7     16.0     17.4     16.9       16.4       16.0          15.9    15.9       15.8
   Social security contributions                       15.4     15.7     17.1     16.6       16.1       15.7          15.6    15.6       15.5
 Grants                                                 1.7      1.7      1.5      2.3        2.7        2.4           1.8     1.8        1.8
 Other revenue                                          5.0      4.5      4.4      4.4        4.4        4.4           4.4     4.4        4.4
   Interest income                                      0.2      0.2      0.2      0.2        0.2        0.2           0.2     0.2        0.2
""
Expenditure                                            43.5     43.3     52.0     52.0       48.7       46.7          45.5    44.9       44.4
 Expense                                               39.7     39.3     47.6     45.6       42.3       41.0          40.2    39.5       39.1
   Compensation of employees                           11.1     11.3     12.7     12.5       12.1       11.6          11.2    11.0       10.8
   Purchases/use of goods & services                    6.2      6.1      6.6      6.5        6.4        6.1           6.1     6.1        6.1
   Interest                                             2.0      1.7      1.6      1.4        1.2        1.1           1.0     0.9        0.8
   Social benefits                                     17.5     17.4     19.7     20.1       19.1       18.6          18.2    17.9       17.9
   Subsidies                                            0.7      0.7      3.9      2.1        1.0        1.0           1.0     0.9        0.9
   Other transfers and grants                           1.7      1.7      2.7      2.5        2.3        2.3           2.3     2.3        2.3
   Other current expense                                0.4      0.4      0.3      0.3        0.3        0.3           0.3     0.3        0.3
 Net acquisition of non-financial assets                3.8      4.0      4.4      6.4        6.4        5.7           5.3     5.4        5.3
""
Net lending/borrowing                                   0.7      0.4     -8.4     -8.0       -4.8       -3.3          -2.7    -2.0       -1.5
""
Memorandum item:
 General government balance (ESA 2010)                  0.7      0.4     -8.4     -8.0       -4.8       -3.3          -2.7    -2.0       -1.5
 Primary balance                                        2.5      1.9     -6.9     -6.8       -3.8       -2.4          -1.9    -1.3       -0.9
 Gross operating balance                                4.6      4.4     -3.9     -1.6        1.6        2.5           2.6     3.4        3.8
 Structural balance 2/                                  0.3      0.0     -6.3     -6.3       -3.9       -2.7          -2.4    -1.8       -1.4
 Structural primary balance 2/                          2.3      1.7     -4.7     -4.9       -2.7       -1.7          -1.4    -0.9       -0.6
 General government debt 3/                            70.3     65.6     80.8     81.8       80.5       79.7          78.7    77.1       75.0
""
Sources: Ministry of Finance; and IMF staff calculations.
"1/ While most private sector workers were exempt from paying social security contributions in 2020, their contributions were covered by the"
budget (see Annex I).
2/ Excludes bank support and other one-offs. Adjusted for calendar year shifts between receipt and expenditure of earmarked EU funds.
3/ Includes EUR 1.1 bn in 2013 and EUR 0.7 bn in 2014 of debt issuance of the Bank Asset Management Company (BAMC).
""
""
""
""
                                                                                         INTERNATIONAL MONETARY FUND                          27
