V1
WEST AFRICAN ECONOMIC AND MONETARY UNION
""
""
""
"          Table 2. WAEMU: Selected National Accounts and Inflation Statistics, 2014-22"
""
                                              2014      2015      2016       2017      2018      2019     2020   2021   2022
                                                                              Est.                      Proj.
""
                                                                         (Annual percentage change)
 Real GDP
   Benin                                        6.4       2.1          4.0     5.6       6.0      6.3      6.7    7.1    6.1
   Burkina Faso                                 4.3       3.9          5.9     6.4       6.0      6.0      6.0    6.0    6.1
   Côte d'Ivoire                                8.8       8.8          8.3     7.8       7.4      7.1      6.9    6.7    6.5
   Guinea-Bissau                                1.0       6.1          5.8     5.5       5.0      5.0      5.0    5.0    5.0
   Mali                                         7.0       6.0          5.8     5.3       5.0      4.7      4.7    4.7    4.7
   Niger                                        7.5       4.0          5.0     5.2       5.2      5.4      5.6    7.2    6.1
   Senegal                                      4.1       6.5          6.7     6.8       7.0      7.0      7.0    7.0    7.0
   Togo                                         5.9       5.3          5.0     4.8       5.0      5.2      5.3    5.4    5.6
   WAEMU                                        6.7       6.2          6.6     6.5       6.4      6.3      6.3    6.4    6.2
 Real GDP per capita
   Benin                                        3.5      -0.6          1.2     2.8       3.3      3.6      4.0    4.4    3.5
   Burkina Faso                                 1.3       0.9          4.1     3.5       3.2      3.2      3.2    3.2    3.3
   Côte d'Ivoire                                6.0       6.1          5.6     5.0       4.6      4.3      4.2    3.9    3.8
   Guinea-Bissau                               -1.2       3.8          3.5     3.2       2.7      2.7      2.7    2.7    2.7
   Mali                                         3.6       2.6          2.4     1.9       1.6      1.4      1.4    1.4    1.4
   Niger                                        4.3       0.8          1.9     2.0       2.0      2.2      2.4    4.0    2.9
   Senegal                                      1.1       3.4          3.7     3.8       4.0      4.0      4.0    4.0    4.0
   Togo                                         3.2       2.6          2.4     2.2       2.4      2.6      2.7    2.8    3.0
  WAEMU                                         3.7       3.3          3.8     3.6       3.5      3.4      3.4    3.5    3.3
 Inflation
   Benin                                       -1.1       0.3      -0.8        0.1       2.9      2.9      2.8    2.8    2.8
   Burkina Faso                                -0.3       0.9      -0.2        0.4       2.0      2.0      2.0    2.0    2.0
   Côte d'Ivoire                                0.4       1.2       0.7        0.8       1.7      2.0      2.0    2.0    2.0
   Guinea-Bissau                               -1.0       1.5       1.5        1.1       2.0      2.2      2.3    2.5    2.6
   Mali                                         0.9       1.4      -1.8        1.8       1.4      1.7      1.9    2.1    2.2
   Niger                                       -0.9       1.0       0.2        2.4       2.5      2.0      2.0    2.0    2.0
   Senegal                                     -1.1       0.1       0.9        1.4       1.5      1.5      1.5    1.5    1.5
   Togo                                         0.2       1.8       0.9       -0.7      -1.6      1.4      2.0    5.6    2.0
   WAEMU                                       -0.1       1.0       0.3        0.8       1.7      1.9      2.0    2.2    2.0
                                                                              (Percent of GDP)
 Gross national savings
   Benin                                       20.0     16.7       15.2       19.2      19.8     18.9     20.0   20.8   18.1
   Burkina Faso                                13.4      5.3        8.5        9.3       8.7     10.1     10.4   11.0   11.3
   Côte d'Ivoire                               21.2     19.5       19.6       20.6      21.0     22.7     23.6   24.8   24.8
   Guinea-Bissau                               12.0     10.5        9.3        8.1       7.2      6.8      7.0    7.3    7.5
   Mali                                        15.7     13.0       11.4       10.4      12.5     13.9     14.1   14.4   14.2
   Niger                                       23.7     22.0       21.6       22.7      22.1     22.3     22.2   22.1   22.2
   Senegal                                     15.5     18.2       21.2       18.5      18.4     19.3     20.0   20.4   20.7
   Togo                                        17.9     19.6       20.8       20.4      21.0     19.6     22.3   24.4   24.8
   WAEMU                                       18.4     16.6       17.1       17.4      17.8     18.8     19.6   20.3   20.2
""
 Gross domestic investment
   Benin                                       28.6     25.6       24.6       28.6      28.3     26.3     26.9   27.5   24.2
   Burkina Faso                                21.5     13.8       15.8       17.7      16.7     17.0     17.5   17.9   18.2
   Côte d'Ivoire                               19.7     20.1       20.7       21.5      22.9     24.1     25.1   26.2   26.3
   Guinea-Bissau                               11.4      8.2        8.0        8.1      10.4      9.4      9.4    9.4    9.3
   Mali                                        20.4     18.4       18.6       18.5      19.6     19.9     20.0   20.1   20.2
   Niger                                       39.3     42.5       37.0       36.1      38.2     39.1     40.5   34.1   34.0
   Senegal                                     24.5     25.2       26.9       27.2      27.7     28.0     28.1   28.3   28.4
   Togo                                        27.9     30.7       30.5       29.1      29.6     27.5     29.0   29.9   29.8
     WAEMU                                     23.5     22.5       22.6       23.4      24.2     24.6     25.3   25.4   25.2
"     Sources: IMF, African Department database; and staff estimates."
""
""
""
""
22    INTERNATIONAL MONETARY FUND
