V1
MYANMAR
"Table 3. Myanmar: Summary Operations of the Nonfinancial Public Sector, 2015/16-2020/21   "
"(Consolidated accounts, in percent of GDP)"
2015/16               2016/17                2017/18               2018/19               2019/20               2019/20               2020/21                2020/21
Act.                       Est.                       Est.                      Proj.                   RCF/RFI                   Proj.                   RCF/RFI                   Proj.
(In percent of GDP)
Revenue                                                                                                          19.6                           17.9                            17.6                            16.3                            14.8                            15.6                            14.7                            15.1
Taxes                                                                                       7.1                       7.2                       7.1                       6.6                       6.0                       6.5                       6.1                       6.5
"On income, profits, and capital gains                          2.4                   2.3                   2.1                   2.1                   1.7                   2.1                   1.7                   2.1"
On goods and services                                             3.9                   4.1                   43                   3.9                   3.8                   3.9                   3.8                   4.0
On international trade & transactions                               0.6                       0.6                       0.6                       0.4                       0.4                       0.4                       0.4                       0.4
Other taxes                                                                                     0.1                            0.1                            0.1                            0.1                            0.1                            0.1                            0.1                            0.1
Social contributions                                                       0.1                    0.1                    0.1                    0.1                    0.1                    0.1                    0.1                    0.1
Grants                                                                                     0.5                       0.4                       0.3                       0.4                       0.4                       0.5                       0.4                       0.3
Other revenue                                                                                            11.9                            10.3                            10.1                              9.3                              8.3                              8.5                              8.1                              8.2
Property income                                                                             14                            1.5                            1.9                            1.7                            1.3                            1.7                            1.3                            1.7
Sales of goods and services 2/                                       10.5                      8.8                      8.2                      7.6                      7.0                      6.8                      6.9                      6.6
Expenditure                                                                                                       23.4                             20.8                             21.0                             20.3                             20.6                             20.3                             20.5                             21.1
Expense                                                                                                       16.0                           14.3                           13.9                           13.5                           14.2                           14.2                           14.1                           14.7
Compensation of employees                                           3.4                      3.6                      3.9                      3.5                      2.8                      3.5                      2.8                      3.5
Purchases/use of goods & services                                 8.2                     75                     7.1                      7.3                     8.6                     7.3                     8.4                     75
Interest                                                                                                         1.3                               14                               1.8                               1.5                               1.6                               1.6                               1.7                               1.7
External                                                                           0.3                       0.3                       0.5                       0.2                       0.2                       0.2                       0.2                       0.1
Domestic                                                                                                 1.0                               1.1                               1.3                               1.3                               1.5                               14                               1.5                               1.6
Subsidies and transfers                                                  0.4                     0.0                     0.1                      0.1                      0.2                     0.2                     0.2                     0.2
Social benefits                                                0.9                 0.9                 0.8                 0.9                 1.0                 1.3                 1.1                 1.6
Other expense                                                                         1.8                         0.9                         0.2                         0.2                         0.1                         0.3                         0.1                         0.2
Net acquisition of nonfinancial assets                          74                  6.4                  7.1                   6.8                  6.4                  6.1                   6.3                  6.3
Balances
Gross operating balance                                                 3.5                    3.6                    3.7                    2.9                    0.7                    1.4                    0.6                    0.4
Net lending/borrowing                                                     -3.9                    -2.9                    -3.4                    -3.9                    -5.8                    -4.7                    -5.8                    -6.0
Net acquisition of financial assets
Domestic                                                                                                                      0.9                               -0.3                            -14.5                               -0.5                                 0.2                                  1.3                                 0.1                                  0.1
Currency and deposits                                                        0.6                    -0.4                  -14.5                    -0.5                     0.1                      0.1                      0.0                     0.0
Central Bank                                                        0.5                  0.0                -0.4                -0.6                 0.0                 0.0                 0.0                 0.0
Commercial banks                                                 0.1                 -0.4               -14.2                  0.1                  0.1                  0.1                  0.0                 0.0
Loans                                                                                                                             0.2                               -0.1                                  0.0                                 0.0                                 0.0                                 1.2                                 0.0                                 0.0
Equity                                                                                     0.1                       0.2                       0.1                       0.0                       0.1                       0.1                       0.1                       0.1
External                                                                                    0.0                       0.0                       0.0                       0.0                       0.0                       0.0                       0.0                       0.0
Equity                                                                                     0.0                       0.0                       0.0                       0.0                       0.0                       0.1                       0.0                       0.0
Net incurrence of liabilities                                                 48                      2.6                   -11.1                       3.4                      5.9                      6.1                       5.9                      6.0
Domestic                                                                                        47                         2.4                     -11.6                         2.8                         3.5                         48                         4.0                         3.5
Securities                                                                                4.0                       2.4                       2.1                       2.8                       3.5                       48                       4.0                       3.5
Central bank                                                        3.3                  2.2                  0.3                  1.0                  1.2                  0.6                 0.9                 0.7
Commercial banks                                                 0.8                  14                  24                  2.0                  2.4                 4.2                  3.2                  2.8
Nonbanks                                                                                                              -0.1                                -1.1                                -0.5                               -0.2                                 0.0                                 0.0                                 0.0                                 0.0
Loans                                                                                                                0.7                              0.0                         -13.7                              0.0                              0.0                              0.0                              0.0                              0.0
External                                                                                                                                0.1                                    0.2                                   0.5                                   0.6                                   2.4                                   1.3                                    1.9                                   2.5
Loans                                                                                                                0.8                              0.8                              1.2                              1.2                              2.7                              2.3                              2.0                              2.9
Of which: Exceptional financing (RCF/RFI)                    os                 ws                 ws                 ws                0.5                0.4                0.0                0.4
Of which: Exceptional financing (DSSI)                       ws                 ws                 ws                 ws                0.5                0.1                0.1                0.4
Memorandum items:
Primary balance                                                                -2.6                    -1.5                    -1.6                    -24                    -4.2                    -3.1                    -4.1                    -4.2
Functional breakdown of public sector expenditure
Economic affairs                                                                    11.0                         9.7                         9.6                         8.7                       10.4                         7.2                         9.9                         7.2
Social services                                                       5.0                  45                   49                   49                   5.5                   5.9                   6.2                   6.2
Of which: education                                     2.1                2.0                2.0                2.0                2.1                2.2                2.3                2.2
Of which: health                                          1.0                 0.9                 1.0                 0.9                 1.3                 1.2                 1.7                 1.3
Defense                                                                             4.1                       3.7                       3.7                       3.3                       2.6                       2.3                       24                       2.1
Total public and publicly guaranteed (PPG) debt              38.3                    38.5                    40.4                    38.8                    42.7                    38.2                    44.7                    42.9
Of which: held by CBM                                                       16.1                          15.8                         16.5                         14.6                         15.0                         14.3                         14.1                          14.5
Of which: other and external                                22.2                  22.6                  23.9                  24.2                  27.6                  23.9                  30.6                  28.4
Total domestic public debt                                         22.2                   23.4                   24.0                   24.0                   25.8                   25.6                   27.3                   28.8
Total external PPG debt                                                                  16.1                            15.0                           16.4                           14.8                            16.9                            12.6                            17.4                           14.1
Of which: Arrears                                          0.0                 0.0                 0.0                 0.0                                     0.0                                     0.0
"GDP (in billions of kyat)                                                             74,216                     82,700                     92,789                   105,259                   112,999                   115,526                   128,239                   122,844"
CBM financing (share of reserve money)                              17.5                    11.6                      1.4                      5.8                      6.7                      3.6                      44                      3.9
CBM financing (share of domestic financing)                            70                         89                         -2                         34                         33                         13                         21                         20
Sources: Data provided by the Myanmar authorities; and IMF staff estimates and projections.
1/ Revised to reflect Government Finance Statistics Manual 2014 classification. From 2018/19 onwards the fiscal year was changed to an October 1 to September 30 format. This table uses the new fiscal year
definition for both historical data and projections.
2/ Includes proceeds from SEEs’ commercial activities.
INTERNATIONAL MONETARY FUND 23
