V1
                                                                                                           ARAB REPUBLIC OF EGYPT
""
""
""
"                           Table 8b. Egypt: Summary of National Accounts, 2011/12–2021/22"
""
""
                                           2011/12 2012/13 2013/14 2014/15 2015/16 2016/17 2017/18 2018/19 2019/20 2020/21 2021/22
                                                                                                      Projections
""
                                                                             (In percent of nominal GDP)
""
GDP at market price                         100.0   100.0   100.0     100.0        100.0    100.0     100.0     100.0   100.0   100.0       100.0
 Domestic demand (absorption)               107.9   106.3   108.4     108.5        109.2    112.2     109.8     108.8   108.3   108.1       107.9
    Private                                  94.6    92.9    94.1      94.2         95.3     98.9      98.0      98.2    98.0    98.1        98.1
    Public                                   13.3    13.5    14.3      14.3         14.0     13.2      11.7      10.5    10.3    10.0        9.8
  Consumption                                91.9    92.1    94.8      94.2         94.2     96.9      93.8      92.8    91.3    90.3        89.1
    Private                                  80.7    80.8    82.9      82.4         82.8     86.9      85.2      84.6    83.6    82.7        81.7
    Public                                   11.2    11.4    11.8      11.8         11.4     10.1      8.7       8.2     7.8     7.5         7.4
  Investment                                 16.0    14.2    13.6      14.3         15.0     15.2      15.9      16.0    17.0    17.8        18.8
    Gross fixed capital formation            14.7    13.0    12.4      13.7         15.0     14.8      15.9      16.0    17.0    17.8        18.8
      Private                                12.5    10.9    10.0      11.1         12.5     12.2      12.8      13.6    14.4    15.4        16.4
      Public                                 2.1     2.1     2.5       2.5          2.6      3.1       3.1       2.4     2.5     2.4         2.4
 Net exports of goods and services           -7.9    -6.3    -8.4      -8.5         -9.2    -12.2      -9.8      -8.8    -8.3    -8.1        -7.9
  Exports of goods and services              16.4    17.0    14.2      13.2         10.4     16.3      17.0      17.1    17.5    17.7        17.8
  Imports of goods and services             -24.3   -23.4   -22.7     -21.7        -19.6    -28.4     -26.8     -25.8   -25.8   -25.8       -25.7
""
Net factor income                           -2.3    -2.6     -2.4         -1.7     -1.3      -1.9      -2.3      -2.3   -2.3    -2.2        -2.2
Net remittances inflows                     6.4     6.4      6.0          5.8      5.0       7.3       7.4       7.0    6.9     6.7         6.6
Net official transfers                      0.2     0.3      3.9          0.8      0.0       0.1       0.1       0.1    0.1     0.1         0.0
""
Gross National Disposable Income            104.3   104.1   107.6     104.9        103.7    105.5     105.2     104.7   104.7   104.5       104.4
""
Investment                                  16.0     14.2   13.6          14.3     15.0      15.2      15.9     16.0    17.0    17.8        18.8
   Private (incl. change in inventories)    13.9     12.1   11.2          11.8     12.5      12.7      12.8     13.6    14.4    15.4        16.4
   Public                                   2.1      2.1    2.5           2.5      2.6       3.1       3.1      2.4     2.5     2.4         2.4
National savings                            12.3     12.0   12.8          10.6     9.1       9.2       11.4     12.0    13.4    14.3        15.4
  Private                                   20.2     22.8   21.6          19.0     17.2      17.4      18.4     16.3    16.7    15.4        16.4
  Public                                    -7.9    -10.8   -8.8          -8.4     -8.1      -8.2      -7.0     -4.3    -3.3    -1.1        -1.0
""
Savings-investment balance                   -3.7    -2.2    -0.9      -3.7         -6.0     -6.1      -4.5      -4.0   -3.6    -3.5        -3.4
 Private                                     6.3     10.7    10.4      7.3          4.7      4.7       5.6       2.6    2.2     0.0         -0.1
 Public                                     -10.0   -12.9   -11.3     -10.9        -10.7    -11.4     -10.1      -6.6   -5.8    -3.5        -3.4
""
GDP at factor cost                          100.0   100.4   100.0     100.0        100.0    100.0     100.0     100.0   100.0   100.0       100.0
 Agriculture                                 11.0    11.0    10.9      11.3         11.9     11.7      11.6      11.4    11.2    10.9        10.5
 Construction                                4.1     4.3     4.3       4.8          5.4      5.7       6.0       6.3     6.5     6.7         6.9
 Industry                                    34.2    34.6    34.2      31.4         27.5     28.6      28.5      28.4    28.4    28.5        28.5
 Services                                    40.0    39.8    39.2      40.9         43.3     42.9      43.0      43.3    43.6    43.9        44.3
 General government                          8.8     9.1     9.7       10.1         10.3     8.9       8.7       8.5     8.3     8.0         7.7
 Suez Canal                                  1.8     1.7     1.7       1.6          1.5      2.2       2.2       2.1     2.1     2.1         2.0
""
""
Sources: Egyptian authorities; and IMF staff estimates and projections.
""
""
""
""
                                                                                              INTERNATIONAL MONETARY FUND              41
