V1
                                                                                                                                   ARAB REPUBLIC OF EGYPT
""
""
""
"Table 6. Egypt: General Government Operations, 2014/15–2021/22   "
                                                         2014/15   16        2016/17             2017/18             2018/19           2019/20   21   22
                                                                              First               First Revised       First Revised
                                                                                       Prel.
                                                                             Review              Review  Proj.       Review Proj.
""
                                                                                        (In billions of Egyptian pounds)
""
"Revenue and grants                                         538.4    582.7     752.0     741.8      979.4    920.6     1,122      1,111 1,259.8 1,443.3 1,633.3"
"  Tax revenue                                              306.0    352.3     450.1     462.0      607.0    607.6     767.4      770.5   874.9   992.4 1,122.2"
    Income and property                                    150.9    158.2     200.3     203.4      262.8    258.8     333.5      324.8   354.4   402.5   458.3
       Personal income tax                                  38.2     42.4      54.7      51.0       66.5     68.2      88.0       89.7   104.2   123.2   139.4
       Corporate income tax                                 91.6     87.9     108.6     115.9      146.1    136.9     181.5      169.0   184.3   209.1   239.6
         EGPC                                               36.0     37.3      32.1      42.5       44.2     41.6      59.5       54.9    51.7    58.7    66.4
         Other                                              55.6     65.1      76.5      73.4      101.9     95.3     121.9      114.1   132.6   150.4   173.1
    Goods and services                                     122.9    140.5     203.9     208.6      291.1    289.6     363.3      377.8   444.7   510.4   576.9
       Oil excises                                          13.4     13.2      13.7      33.1       17.9     20.3        9.8      24.3    27.2    30.2    34.2
       VAT and nonoil excises                              109.5    127.3     190.3     175.6      273.2    269.3     353.5      353.5   417.6   480.1   542.7
    International trade taxes                               21.9     28.1      30.1      34.3       36.4     34.2      53.0       40.8    47.4    55.2    59.5
    Other taxes                                             10.2     11.0      15.7      15.7       16.8     25.0      17.6       27.0    28.5    24.4    27.5
  Nontax revenue                                           207.0    226.9     300.3     262.2      371.2    311.9     353.6      339.8   383.7   449.8   509.8
    Of which: Interest income                               12.5     12.8      14.6       9.6       18.8      8.6      20.7         9.4    9.6    12.6    15.2
  Grants                                                    25.5      3.5       1.6      17.7        1.1      1.1        1.2        1.2    1.2     1.2     1.3
""
"Expenditure                                                805.6    872.7     1,064 1,137.3      1,301.2 1,365.5      1,422      1,463 1,615.5 1,688.2 1,898.5"
  Wages and other remunerations                            200.9    216.6     226.4   228.1        244.2   244.1      272.3      270.4   299.1   331.1   373.2
  Purchases of goods and services                           31.6     36.0      40.1    42.8         51.9    52.1       74.3       64.3    70.7    75.8    81.1
  Interest                                                 179.0    221.7     277.4   308.3        363.1   402.6      430.4      425.7   463.3   394.8   418.4
     Domestic interest                                     174.3    216.7     264.5   279.1        338.1   372.1      396.1      393.9   426.5   359.4   382.1
     External interest                                       4.7      5.1      12.9     9.6         25.0    30.4       34.3       31.8    36.9    35.4    36.2
"  Subsidies, grants, and social benefits                   282.1    267.6     370.6   387.2        440.3   465.0      431.1      503.9   554.1   635.5   749.2"
  Other current                                             50.3     61.7      58.9    61.7         66.1    66.1       69.7       74.0    72.5    82.2    90.6
  Investment                                                61.7     69.4      91.1   109.3        135.6   135.6      144.3      124.8   155.7   168.9   186.0
Net acquisition of financial assets                         11.3     13.1       7.7        1.9      -1.4     -26.1         1.6     -4.1      -2.9     30.0     30.0
""
Overall balance                                           -278.5    -303.2 -320.1      -397.3     -320.3    -418.8    -301.5     -347.5    -352.8    -274.9   -295.2
""
Financing                                                  278.5    303.2     369.0     397.3      369.0    418.8     374.2      347.5      352.8    274.9    295.2
   Net domestic                                            279.3    274.3     252.7     270.4      292.8    272.2     333.0      299.1      399.5    319.8    393.7
     Bank                                                  221.2    229.9     184.4     213.4      207.1    199.8     233.1      212.4      298.8    205.5    264.4
     Nonbank                                                58.1     44.4      68.3      57.0       85.7     72.4      99.8       86.7      100.8    114.3    129.3
   Net external                                             -0.8     28.9     120.4     126.9       75.5    146.6      35.8       48.4      -46.7    -44.9    -98.5
   Other                                                     0.0      0.0      -4.2       0.0        0.7      0.0       5.4        0.0        0.0      0.0      0.0
Financing gap                                                0.0      0.0     -48.9       0.0      -48.7      0.0     -72.7        0.0        0.0      0.0      0.0
""
