V1
                                                                                                                                                   TUVALU
""
""
"        Table 3. Tuvalu: Summary of General Government Operations, 2013–23 1/"
""
                                                                                        2017       2018        2019     2020      2021   2022   2023
                                                    2013      2014      2015   2016      Est.                             Proj.
""
                                                                                  (In millions of Australian dollars)
""
Total revenue and grants                              44        43        64     68       64          91         69       70        74     78     82
""
  Revenue                                             34        31        48     55       51          67         50       52        56     62     67
    Tax revenue                                        8         6         9      7        9           9          9       10        11     12     12
      of which: Personal income tax                    2         3         2      2        2           2          2        3         3      3      3
      of which: Corporate income tax                   3         0         3      1        2           2          3        3         3      3      3
      of which: Consumption tax                        1         2         2      3        3           3          3        3         3      4      4
    Nontax revenue                                    26        25        40     48       43          58         41       42        45     50     55
      of which: Fishing license fees                  18        14        24     33       26          45         28       29        32     36     40
      of which: License fees for .TV domain 1/         4         6         6      6        8           7          7        7         7      7      7
  Grants 2/                                           10        12        16     12       13          24         19       18        18     16     15
""
Total expenditure and net lending                     33        45        57     64       66          88         72       73        77     82     87
  Current expenditure                                 30        42        47     55       51          58         62       66        70     76     80
    of which: Wages and salaries                      13        15        16     19       20          24         24       26        28     31     33
    of which: Goods and service purchases              8        13        13     21       14          16         17       17        18     19     20
    of which: TMTS                                     3         3         4      5        6           6          7        7         8      8      8
    of which: Scholarship programs                     2         2         4      4        5           6          7        7         7      8      8
""
  Capital expenditure and net lending                   3         4       11      9       15          29         10        7         7      7      6
    Infrastructure                                      0         0        0      0        9          19          6        4         4      4      4
    Special development expenditure                     3         4       11      9        6          10          5        3         3      3      2
    Net lending                                         0         0        0      0        0           0          0        0         0      0      0
""
Overall balance                                       11        -3         7      4       -2           4         -3       -3        -4     -4     -4
Domestic current balance 2/                          -14       -24       -22    -33      -26         -37        -40      -43       -46    -50    -53
""
Financing                                            -11          3       -7     -3         2         -4          3        3         4      4      4
  Foreign (net)                                        0          0        0     -1        -1         -1         -1       -1        -1     -1     -1
  Domestic (net)                                       0          0        0      0         0          0          0        0         0      0      0
"  CIF (net, -=increase)                              -11          3       -7     -3         2         -3          3        4         4      5      5"
""
                                                                                         (In percent of GDP)
""
Total revenue and grants                             113       104       136    138      122         161        113      106       104    102    101
  Revenue                                             88        76       102    113       97         118         82       79        79     81     82
    Tax revenue                                       20        14        18     15       16          16         15       15        15     15     15
      of which: Personal income tax                    4         6         5      4        4           4          4        4         4      4      4
      of which: Corporate income tax                   8         1         6      3        3           4          4        4         4      4      4
      of which: Consumption tax                        3         4         5      5        6           5          4        5         5      5      5
    Nontax revenue                                    67        61        84     98       81         103         67       64        63     66     67
      of which: Fishing license fees                  46        33        51     68       50          80         46       44        45     47     49
      of which: License fees for .TV domain 1/        11        13        13     13       15          12         11       10        10     10      9
  Grants                                              25        28        34     25       25          43         32       27        25     21     18
""
Total expenditure and net lending                     84       110       121    131      126         155        118      110       109    108    106
  Current expenditure                                 76       101        99    111       97         103        101      100        99     99     98
    of which: Wages and salaries                      33        36        34     38       37          41         39       39        39     40     40
    of which: Goods and service purchases             22        30        27     43       26          27         27       26        26     25     25
    of which: TMTS                                     7         6         9      9       12          11         11       11        11     10     10
    of which: Scholarship programs                     5         5         8      9        9          11         11       10        10     10     10
  Capital expenditure and net lending                  8         9        22     19       29          52         17       11        10      9      8
    Infrastructure                                     0         0         0      0       17          33          9        6         5      5      5
    Special development expenditure                    8         9        22     19       12          18          8        5         4      4      3
""
Overall balance                                       29        -6        15      7       -4           6         -4       -4        -5     -5     -5
Domestic current balance 3/                          -35       -58       -47    -67      -49         -65        -65      -65       -65    -65    -65
""
Financing                                            -29          6      -15     -7         4         -6          4        4         5      5      5
  Foreign (net)                                       -1          0        0     -1        -1         -1         -1       -1        -1     -1     -1
  Domestic (net)                                       0          0        0      0         0          0          0        0         0      0      0
"  CIF (net, -=increase)                              -28          6      -15     -6         5         -5          5        5         6      6      6"
""
Memorandum items:
Public debt (in percent of GDP)                       27        64        57     47       37          28         22       17         8      5      4
Stock of CIF ($A million)                             16        25        26     27       22          34         34       34        33     32     31
Nominal GDP ($A million)                              39        41        47     49       53          57         61       66        71     76     82
Sources: Tuvalu authorities; and IMF staff estimates and projections.
1/ .TV is an internet domain.
2/ Based on GFS 1986.
"3/ Excludes fishing license fees and grants, and capital expenditure."
""
""
""
""
                                                                                                     INTERNATIONAL MONETARY FUND                       27
