V1
                                                                                                                        CANADA
""
""
""
"        Table 4. Canada: Statement of General Government Operations and Balance Sheet,"
                                         2010–2017   
"                                           (Percent of GDP, unless otherwise indicated)"
""
""
                                                2010        2011         2012        2013       2014    2015    2016      2017
""
""
 Government operations
 Revenue                                        38.5        38.4         38.6        38.6       38.7    39.8    39.6      39.3
  Taxes                                         26.6        26.5         26.7        26.6       26.8    28.0    28.0      27.8
  Social contributions                           4.6         4.5          4.7         4.7        4.6     4.8     4.8       4.5
  Grants                                         0.1         0.1          0.1         0.1        0.1     0.1     0.1       0.1
  Other revenue                                  7.3         7.4          7.1         7.2        7.2     7.0     6.8       6.9
""
 Total expenditure                              43.2         41.7         41.0        40.1       38.5    39.9    40.7     40.3
  Expense                                       41.4         40.5         40.0        39.4       38.3    39.6    40.1     39.7
    Compensation of employees                   12.4         12.2         12.2        12.1       11.9    12.2    12.3     12.1
    Use of goods and services                    9.0          8.8          8.7         8.4        8.2     8.5     8.6      8.5
    Consumption of fixed capital                 3.1          3.2          3.2         3.2        3.2     3.3     3.3      3.2
    Interest                                     3.7          3.6          3.5         3.4        3.2     3.1     3.0      2.9
    Subsidies                                    1.1          1.1          1.1         0.9        0.9     0.9     0.9      0.9
    Grants                                       0.3          0.3          0.3         0.3        0.2     0.2     0.2      0.2
  Net acquisition of nonfinancial assets         1.8          1.2          1.0         0.7        0.2     0.3     0.6      0.7
""
 Gross operating balance                          0.2         1.1          1.8         2.4        3.6     3.5     2.9       2.9
 Net operating balance                           -2.9        -2.1         -1.5        -0.8        0.4     0.2    -0.4      -0.4
 Net lending or borrowing                        -4.7        -3.3         -2.5        -1.4        0.2    -0.1    -1.0      -1.0
""
 Balance sheet (market value)
 Net worth                                       -1.3        -2.3         -8.2            0.9    -0.4    -4.0    -0.2      5.0
""
 Nonfinancial assets                             48.6        50.7         45.4        49.3       46.8    42.4    45.3     45.0
 Net financial worth                            -50.0       -53.0        -53.6       -48.4      -47.2   -46.4   -45.5    -40.0
  Financial assets                               55.2        54.9         57.9        59.1       61.3    68.4    68.6     69.1
    Currency and deposits                         3.2         3.1          3.9         4.5        4.7     4.9     5.1      5.0
    Securities other than shares                  7.1         6.7          6.4         6.6        6.8     8.5     7.7      7.3
    Loans                                        12.6        12.3         12.3        11.5       10.6    11.6    11.8     11.4
    Shares and other equity                      20.3        20.8         22.4        24.0       26.0    30.0    31.1     32.7
    Insurance technical reserves                  0.0         0.0          0.0         0.0        0.0     0.0     0.0      0.0
    Other accounts receivable                    12.0        11.9         13.0        12.4       13.2    13.3    13.0     12.7
""
   Financial liabilities 2/                    105.2        107.9       111.5        107.5      108.5   114.7   114.1    109.1
     Currency and deposits                       0.3          0.3         0.3          0.3        0.3     0.3     0.3      0.3
     Securities other than shares               67.9         71.4        74.0         69.6       70.4    74.5    75.2     71.9
     Loans                                       3.1          3.1         3.0          3.2        3.2     3.3     3.3      3.3
     Shares and other equity                     0.0          0.0         0.0          0.0        0.0     0.0     0.0      0.0
     Insurance technical reserves               19.4         19.3        19.2         18.0       17.2    17.8    16.9     15.8
     Other accounts payable                     14.5         13.8        15.1         16.5       17.5    18.8    18.4     17.9
""
 Memorandum items:
" Nominal GDP (in billions of Can$)             1,662        1,770       1,823        1,898      1,990   1,995   2,036    2,145"
""
Sources: Statistics Canada; and Haver Analytics.
1/ Government Finance Statistics basis.
2/ Includes unfunded public sector pension liabilities.
""
""
""
""
                                                                                          INTERNATIONAL MONETARY FUND        45
