V1
                                                                        KINGDOM OF THE NETHERLANDS—CURAÇAO AND SINT MAARTEN
""
""
""
"                                  Table 7. Sint Maarten: Government Operations, 2018–27"
                                          (Percent of GDP unless otherwise indicated)
                                                               2018       2019        2020       2021        2022       2023       2024       2025       2026       2027
""
                                                                Prel.      Prel.      Prel.        Est.                               Proj.
""
                                                                                                 Budgetary Central Government
Revenue                                                         18.9       19.4       18.7       17.8        17.3       18.1       18.7        19.1       19.5       19.9
  Taxes                                                         16.1       16.6       15.7       14.8        14.2       14.4       14.8        15.1       15.4       15.8
     Taxes on income and profits                                 7.7        7.5        8.4        7.1         6.6        6.4        6.6         6.8        7.0        7.2
     Taxes on goods and services                                 7.8        8.5        6.9        7.0         7.0        7.3        7.5         7.6        7.7        7.8
     Property and other taxes                                    0.6        0.6        0.4        0.6         0.7        0.7        0.7         0.7        0.7        0.7
  Grants                                                         0.0        0.0        0.0        0.0         0.0        0.0        0.0         0.0        0.0        0.0
  Other revenue                                                  2.7        2.8        2.9        3.0         3.1        3.7        3.8         4.0        4.1        4.2
     of which : Capital revenue                                  0.0        0.0        0.0        0.0         0.0        0.5        0.4         0.4        0.4        0.4
""
Expenditure                                                     23.3       20.6       28.7       24.4        21.6       20.9       20.6       21.5        23.3       23.3
  Expense                                                       22.9       20.4       28.5       24.3        21.1       20.1       19.3       20.1        21.8       21.8
     Compensation of employees                                  10.2        9.2       10.2        9.6         9.2        8.4        8.0        7.7         7.5        7.5
        of which : Wages                                         7.0        6.3        7.1        6.4         6.1        5.6        5.3        5.1         5.0        5.0
     Goods and services                                          5.4        4.8        5.7        4.7         5.4        5.2        5.0        4.9         4.9        4.9
     Social benefits 1/                                          1.4        1.2        1.8        1.7         1.2        1.1        1.1        2.3         4.2        4.2
     Subsidies                                                   5.2        4.6       10.1        7.7         4.8        4.5        4.2        4.1         4.0        3.9
     Interest                                                    0.7        0.6        0.7        0.6         0.5        1.0        1.0        1.1         1.1        1.3
