V1
PARAGUAY
""
""
""
                            Table 2. Paraguay: Operations of the Central Government
"                                   (In percent of GDP, unless otherwise specified)"
                                               (In percent of GDP unless specified otherwise)
""
                                                                                                                Prel.        Proj.
                                                                2013       2014    2015      2016        2017   2018      2019       2020
""
     Revenue                                                    12.9       13.7    14.1      13.9        14.2   13.6      13.8       13.6
     Taxes                                                       8.9        9.7     9.6       9.5         9.9    9.7       9.7        9.9
      Income taxes                                               1.9        2.0     2.1       2.2         2.3    2.1       2.1        2.2
      Excises                                                    1.2        1.4     1.3       1.3         1.3    1.3       1.3        1.4
      Value added tax                                            4.7        5.2     5.2       5.1         5.1    4.7       4.8        4.7
      Import duties                                              1.0        1.0     0.9       0.8         1.0    1.1       1.1        1.1
      Other                                                      0.1        0.1     0.1       0.2         0.2    0.5       0.5        0.5
     Social contributions                                        1.0        1.3     1.1       1.0         1.1    0.9       0.9        0.9
     Other revenue                                               3.0        2.7     3.4       3.4         3.2    3.1       3.2        2.8
      Grants                                                     0.6        0.6     0.7       0.7         0.5    0.7       0.4        0.4
      Itaipu-Yacyreta hydroelectric plants                       1.4        1.2     1.7       1.5         1.3    1.4       1.8        1.4
      Other nontax revenue                                       1.0        1.0     1.0       1.2         1.4    1.0       1.0        1.0
     Expenditure                                                14.1       14.6    15.5      15.0        15.3   14.9      15.2       15.1
      Expense                                                   12.4       12.8    13.5      12.8        12.8   12.9      12.9       12.8
      Compensation of employees                                  6.9        6.7     7.0       6.5         6.3    6.4       6.4        6.3
      Purchases of goods and services                            0.9        1.1     1.2       1.2         1.2    1.2       1.2        1.2
      Interest                                                   0.2        0.3     0.5       0.6         0.6    0.6       0.8        0.8
      Grants                                                     2.2        2.4     2.4       2.2         2.1    2.0       1.8        1.8
      Social benefits                                            1.6        1.6     2.1       2.0         2.1    2.2       2.2        2.2
      Other expense                                              0.5        0.6     0.4       0.4         0.5    0.5       0.5        0.5
     Gross operating balance                                     0.5        1.0     0.7       1.1         1.3    0.7       0.9        0.8
      Net acquisition of nonfinancial assets                     1.8        1.8     2.0       2.2         2.4    2.0       2.3        2.3
     Net lending/borrowing (overall balance)                    -1.3       -0.9    -1.3      -1.1        -1.1   -1.3      -1.4       -1.5
""
     Net financial transactions                                   1.3       0.9      1.3         1.1      1.1    1.3        1.4       1.5
     Net acquisition of financial assets                          0.2       0.9      0.1         0.5      1.0    1.1        0.0       0.0
       Financial investments                                      0.0       0.5      0.4         0.0      0.0    0.0        0.0       0.0
       Net lending                                                0.0       0.5      0.4         0.0      0.0    0.0        0.0       0.0
     Net incurrence of liabilities                                1.5       1.5      1.5         1.9      2.4    2.3        1.4       1.6
       Domestic                                                   0.2      -0.9      0.7        -0.2      0.6    0.4       -0.2       0.9
           Debt securities                                        0.5       0.3      0.0        -0.2      0.0    0.0       -0.4       0.5
               New issues                                         0.6       0.6      0.3         0.2      0.4    0.3        0.0       1.0
               Amortizations                                     -0.1      -0.3     -0.3        -0.5     -0.4   -0.3       -0.4      -0.5
           Net credit from the banking system                    -0.5      -1.3      0.5         0.3      0.7    0.4        0.2       0.4
               Net credit from the Central bank 1/               -0.5      -1.4      0.6         0.3      0.7    0.4        0.2       0.4
               Net credit from the commercial banks               0.0       0.0      0.0         0.1      0.0    0.0        0.0       0.0
           Other accounts payable                                 0.1       0.1      0.1        -0.3      0.0    0.0        0.0       0.0
       External                                                   1.3       2.3      0.8         2.1      1.8    1.9        1.6       0.7
           Disbursements                                          1.8       2.8      1.2         2.6      2.2    2.4        2.2       1.2
           Amortizations                                         -0.5      -0.4     -0.4        -0.5     -0.5   -0.5       -0.6      -0.6
     Statistical Discrepancy 2/                                   0.0       0.3      0.0        -0.3     -0.3    0.0        0.0       0.0
     Memorandum items:
     Primary balance                                            -1.0       -0.6     -0.9     -0.5        -0.5   -0.6       -0.6      -0.7
     Output gap 3/                                               1.1        1.4      0.0     -0.1         0.5    0.1       -0.4      -0.4
     Central government gross debt                              10.2       12.4     14.8     16.0        15.9   17.2       17.8      17.7
"     Nominal GDP (in billions of Guaranies)                  166,715 179,722 188,231 204,447 219,188 238,480            254,654 276,794"
""
      Sources: Ministry of Finance; Central Bank of Paraguay; and IMF staff estimates and projections.
""
      1/ Includes mainly use of government deposits at the Central Bank.
      2/ Captures the discrepancy between above-the-line calculations and financial accounts.
      3/ In percent of potential GDP.
""
""
""
""
36     INTERNATIONAL MONETARY FUND
