V1
JAMAICA
""
""
""
                           Table 2b. Jamaica: Summary of Central Government Operations
                                                 (In percent of GDP)
                                                                                                                   Projections
                                                     2016/17   18      2018/19     2019/20     2020/21    2021/22   2022/23   2023/24   2024/25   2025/26
""
Budgetary revenue and grants                             28.1      29.1       30.6        30.2       27.3       28.2      28.6      28.6      28.5       28.4
  Tax                                                    25.7      25.8       26.4        26.9       24.0       25.3      25.8      25.9      25.9       26.0
    Of which:
      Income and profits                                  7.6       6.8        7.0         7.4        7.2        6.9       6.9       6.9       6.9        6.9
         Of which: Other companies                        2.9       3.2        3.0         3.2        3.0        3.1       3.1       3.1       3.1        3.1
         Of which: PAYE                                   3.6       2.8        2.8         3.1        3.0        3.0       3.0       3.0       3.0        3.0
      Production and consumption                          8.3       9.1        9.3         9.3        8.8        8.6       8.6       8.7       8.7        8.7
         Of which: GCT (Local)                            4.4       4.7        4.9         5.1        4.9        4.7       4.7       4.8       4.8        4.8
      International Trade                                 9.6       9.7       10.0        10.0        7.8        9.6      10.1      10.1      10.1       10.2
         Of which: GCT (Imports)                          4.1       4.1        4.2         4.3        3.4        4.3       4.5       4.5       4.5        4.5
  Non-tax 1/                                              1.9       3.0        3.7         3.1        3.1        2.7       2.6       2.5       2.3        2.2
  Grants                                                  0.3       0.3        0.5         0.2        0.2        0.2       0.2       0.2       0.2        0.2
""
Budgetary expenditure                                    28.2      28.6       29.5        29.3       30.1       28.5      28.6      28.1      28.0       27.6
  Primary expenditure                                    20.4      21.6       23.2        23.2       23.7       22.7      23.1      23.1      23.0       23.0
   Compensation of employees                             10.0      10.0        9.7         9.8       10.4       10.0       9.8       9.6       9.4        9.4
      Wage and salaries                                   9.3       9.2        8.9         9.1        9.6        9.2       9.0       8.8       8.7        8.7
       Employer contribution                              0.7       0.8        0.8         0.7        0.8        0.8       0.8       0.8       0.7        0.7
    Programme expenditure                                 8.0       9.2       10.2        10.1       10.8       10.0      10.2      10.2      10.3       10.3
    Capital expenditure                                   2.3       2.4        3.2         3.3        2.5        2.8       3.2       3.3       3.3        3.3
  Interest                                                7.8       7.0        6.3         6.1        6.4        5.8       5.5       5.0       4.9        4.6
    Domestic                                              3.6       3.3        2.5         2.3        2.4        2.1       2.0       1.9       1.9        1.8
    External                                              4.2       3.7        3.8         4.1        4.0        3.7       3.5       3.1       3.0        2.8
""
Budget balance                                           -0.1       0.5        1.2          0.9      -2.9       -0.3       0.0       0.4       0.5        0.8
  Of which: Primary budget balance                        7.7       7.5        7.5          7.0       3.5        5.4       5.4       5.4       5.4        5.4
""
Public entities balance                                   2.0       0.6        0.6          0.1      -0.4        0.0       0.0       0.0       0.0        0.0
""
Public sector balance                                     1.9       1.1        1.8          1.0      -3.3       -0.3       0.0       0.4       0.5        0.8
""
Principal repayments                                      4.2      12.1        6.5        12.7        8.7        7.1       5.5       7.1       6.4        8.8
  Domestic                                                1.7       8.7        3.9         3.6        5.5        2.7       2.1       3.1       2.3        5.5
  External                                                2.6       3.3        2.6         9.1        3.2        4.3       3.5       4.0       4.1        3.3
""
Gross financing needs /2                                  4.3      11.6        6.8        12.9       12.0        7.4       5.6       6.6       5.9        8.0
""
Gross financing sources 2/                                4.3      11.6        6.8        12.9       12.0        7.4       5.6       6.6       5.9        8.0
  Domestic                                                3.9       6.0        4.9         3.7        5.5        4.1       3.2       3.9       3.4        5.6
  External                                                1.9       6.9        1.6         7.4        2.3        3.3       2.4       2.7       2.5        2.4
  Cash resources                                         -1.5      -1.3        0.3         1.8        4.2        0.0       0.0       0.0       0.0        0.0
""
Memorandum items:
"Nominal GDP (billion J$)                                1,788     1,927      2,053       2,151      2,126      2,327     2,498     2,678     2,868      3,071"
"Public sector debt (FRL definition, billion J$) 3/      2,033     1,952      1,938       2,011      2,076      2,091     2,084     2,067     2,070      2,071"
"Public sector debt (FRL definition, %GDP) 3/            113.7     101.3       94.4        93.5       97.6       89.9      83.4      77.2      72.2       67.4"
""
Sources: Jamaican authorities and Fund staff estimates and projections.
""
"1/ From 2015/16, includes interest receipts from the PetroCaribe Development Fund to reimburse funds from the PetroCaribe debt buyback."
2/ Gross financing needs and sources include a global bond debt buyback in FY2019/20 and the recapitalization of the Bank of Jamaica in FY2018/19 and
FY2019/20.
"3/ Consolidated central government and public bodies' debt, consistent with the Fiscal Responsibility Law."
""
""
""
""
12     INTERNATIONAL MONETARY FUND
