V1
                                                                                                                                                                                             RWANDA
""
""
""
"     Table 2b. Rwanda: Budgetary Central Government Flows, GFSM 2014 Presentation"
                                    FY20/21–26/271
                                                                                   (Percent of GDP)
                                                           2020/21           2021/22               2022/23                  2023/24                2024/25              2025/26              2026/27
                                                                           5th                  5th                     5th                      5th                  5th
                                                             Prel.                  Proj.                 Proj.                   Proj.                    Proj.                Proj.         Proj.
                                                                          Review               Review                  Review                   Review               Review
""
Revenue                                                        25.3         24.6       25.3       24.4       24.6         24.8        22.9         24.3      23.2       24.5      24.1          24.2
Taxes                                                          16.1         15.4       15.7       16.0       15.4         16.4        15.9         16.7      16.5       17.0      17.3          17.5
"  Taxes on income, profits, and capital gains                   6.8          6.9        7.0        7.0        6.7          7.0         6.8          7.1       7.0        7.2       7.3           7.6"
  Taxes on property                                             0.2          0.2        0.2        0.3        0.2          0.3         0.3          0.3       0.3        0.3       0.3           0.3
  Taxes on goods and services                                   7.5          7.2        7.3        7.4        7.2          7.5         7.3          7.6       7.5        7.7       7.8           7.8
    o/w Fuel levy                                               0.4           --        0.1         --        0.1           --         0.3           --       0.3         --       0.3           0.3
   Taxes on international trade and transactions                1.2          1.1        1.1        1.4        1.3          1.6         1.5          1.7       1.7        1.9       1.9           1.9
Grants                                                          5.5          5.5        5.9        5.8        6.6          5.9         4.4          5.1       4.1        5.0       4.0           3.9
  Current                                                       2.6          2.6        2.7        3.1        3.6          2.9         1.4          3.0       2.4        3.0       2.1           2.1
  Capital                                                       2.9          2.9        3.2        2.8        3.0          3.0         3.0          2.1       1.7        2.0       2.0           1.9
     of which Vaccine                                            --          0.5        0.9        0.0         --          0.0          --          0.0        --        0.0        --            --
Other revenue                                                   3.7          3.7        3.7        2.5        2.5          2.5         2.6          2.5       2.7        2.5       2.8           2.8
     of which CCRT                                              0.3          0.3        0.3         --         --           --          --           --        --         --        --            --
Expense                                                        20.3         20.6       20.6       18.8       19.3         18.0        18.2         17.8      18.4       17.1      18.1          18.0
  Compensation of employees                                     2.9          2.7        2.7        2.7        2.7          2.8         2.8          2.9       2.9        2.9       2.9           3.0
  Use of goods and services                                     6.1          5.5        5.6        5.2        5.2          4.9         4.7          4.9       4.7        4.7       4.7           4.7
       of which: Covid-19 spending                              0.3          1.0        1.5         --         --           --          --           --        --        0.0       0.0           0.0
         of which: Vaccine                                      0.0          0.8        1.2         --         --           --          --           --        --        0.0       0.0           0.0
      of which: SDR allocation (2021)                            --          0.4        0.4
  Interest                                                      1.8          2.2        2.0        2.3         2.2         2.2         2.2          2.0       2.2        1.8        2.1           2.1
      To nonresidents                                           0.7          0.7        0.7        0.8         0.8         0.7         0.8          0.7       0.8        0.7        0.8           0.8
        of which: SDR allocation (2021)                         0.0           --        0.0         --         0.0          --         0.0           --       0.0         --        0.0           0.0
      To residents other than general government                1.1          1.4        1.3        1.5         1.4        1.46        1.33         1.29      1.33        1.1        1.3           1.3
  Subsidies                                                     2.5          3.2        3.2        2.4         2.2         2.0         1.8          1.9       1.7        1.6        1.5           1.5
    of which: Rwandair (working capital)                        1.4          1.4       1.39        1.3         1.3         1.1         1.1          0.9       0.9        0.8        0.8           0.8
  Grants                                                        5.3          5.6       5.52        4.7         5.8         4.7         5.5          4.7       5.5        4.6        5.5           5.4
    To EBUs                                                     0.3          0.3       0.31        0.5         0.4         0.5         0.4          0.5       0.5        0.5        0.5           0.5
      Current                                                   0.2          0.3       0.25        0.3         0.3         0.3         0.3          0.3       0.3        0.3        0.3           0.3
        of which compensation of employees                      0.2          0.2       0.21        0.3         0.2         0.2         0.2          0.2       0.2        0.2        0.2           0.2
      Capital                                                   0.1          0.1       0.06        0.2         0.1         0.2         0.2          0.2       0.2        0.2        0.2           0.2
    To Local Government                                         5.1          5.3       5.21        4.2         5.4         4.2         5.1          4.2       5.0        4.1        5.0           4.9
      Current                                                   3.3          4.1       4.06        3.2         4.0         3.0         3.9          3.0       3.8        2.9        3.8           3.8
        of which compensation of employees                      2.3          2.6       2.55        2.4         2.7         2.2         2.5          2.0       2.3        1.9        2.1           2.0
      Capital                                                   1.7          1.2       1.15        1.0         1.4         1.2         1.2          1.2       1.1        1.2        1.1           1.1
        of which: Covid-19 spending                              --           --       0.00         --          --          --          --           --        --         --         --            --
        of which: SDR financed                                   --           --         --         --          --          --          --           --        --         --         --            --
  Social benefits                                               0.4          0.5       0.50        0.4         0.3         0.4         0.3          0.4       0.4        0.4        0.4           0.4
  Other expense                                                 1.3          1.0       0.99        1.1         0.9         1.0         0.9          1.1       1.1        1.1        1.0           1.0
