V1
DENMARK
""
""
"                Table 5. Denmark: GFSM 2001 Statement of Government Operations, 2019–27"
                                            (Percent of GDP)
                                                                              2019          2020         2021          2022          2023         2024     2025      2026     2027
                                                                                                                                                     proj.
""
 General Government
  Total Revenues                                                                53.6         53.3          53.3          51.5         51.1          50.6     50.0     49.9     49.8
   Personal Income Taxes                                                        24.0         25.2          24.0          23.8         23.6          23.5     23.4     23.4     23.4
   Pension Return Taxes                                                          2.7          2.1           2.5           1.7          1.5           1.4      1.2      1.1      1.0
   Company Taxes                                                                 3.1          2.6           3.8           2.9          2.8           2.7      2.7      2.7      2.7
   Taxes on Goods and Services                                                  13.9         14.1          13.9          14.0         14.0          14.0     14.0     14.0     14.0
   Social Contributions                                                          0.8          0.8           0.7           0.7          0.7           0.7      0.7      0.7      0.7
   Interest and Dividends                                                        1.0          0.9           1.0           0.9          1.0           1.0      1.0      1.0      1.0
   Other revenues                                                                8.0          7.6           7.5           7.5          7.5           7.3      7.0      7.0      7.0
     Total Expenditures                                                         49.5         53.4          51.0         50.5          50.5          50.4     50.0     50.0     49.9
      Expense                                                                   46.4         50.0          47.7         47.1          46.7          46.6     46.4     46.4     46.3
        Public Consumption                                                      23.6         24.2          24.0         23.3          23.2          23.2     23.1     23.0     22.9
        Public Subsidies                                                         1.6          3.2           2.5          1.7           1.6           1.5      1.4      1.4      1.4
        Interest Expenditures                                                    0.7          0.5           0.5          0.6           0.7           0.8      0.8      0.8      0.8
        Social Benefits                                                         17.4         18.2          17.1         17.6          17.4          17.3     17.2     17.2     17.2
        Other Expenditures                                                       3.1          3.9           3.6          3.9           3.8           3.9      3.9      3.9      3.9
      Net Acquisition of Nonfinancial Assets                                     3.1          3.4           3.3          3.4           3.8           3.8      3.6      3.6      3.6
""
 Gross operating balance                                                         7.2          3.2           5.6           4.5           4.4          4.0      3.6      3.5      3.5
 Net lending/borrowing                                                           4.1         -0.2           2.3           1.1           0.6          0.2      0.0     -0.1     -0.1
 Net financial transactions                                                      4.1         -0.4           2.1             ..            ..           ..       ..       ..       ..
  Net acquisition of financial assets                                            5.1         10.1          -1.1             ..            ..           ..       ..       ..       ..
      Currency and deposits                                                     -2.0          2.7           0.6             ..            ..           ..       ..       ..       ..
      Securities other than shares                                               2.6          0.5           0.7             ..            ..           ..       ..       ..       ..
      Loans                                                                      0.6          2.8           0.5             ..            ..           ..       ..       ..       ..
      Shares and other equity                                                    0.3          0.8           0.2             ..            ..           ..       ..       ..       ..
      Insurance technical reserves                                               0.0          0.0           0.0             ..            ..           ..       ..       ..       ..
      Financial derivatives and employee stock options                           0.0         -0.4          -0.2             ..            ..           ..       ..       ..       ..
 Other financial assets                                                          3.7          3.6          -2.9             ..            ..           ..       ..       ..       ..
  Net incurrence of liabilities                                                  1.0         10.5          -3.3             ..            ..           ..       ..       ..       ..
      Currency and deposits                                                      0.0          0.0           0.0             ..            ..           ..       ..       ..       ..
      Securities other than shares                                               0.4          8.7          -3.3             ..            ..           ..       ..       ..       ..
      Loans                                                                      0.0          0.3           0.2             ..            ..           ..       ..       ..       ..
      Shares and Other Equity                                                    0.0          0.0           0.0             ..            ..           ..       ..       ..       ..
      Insurance Technical Reserves                                               0.0          0.0           0.0             ..            ..           ..       ..       ..       ..
      Other liabilities                                                          0.6          1.5          -0.1             ..            ..           ..       ..       ..       ..
""
 Memorandum items
  Primary Balance 1/                                                             3.8          -0.5          1.9           0.8           0.3          0.0      -0.2     -0.3     -0.3
  Structural Balance 2/                                                          0.6          -0.4         -1.4          -0.4          -0.2         -0.1       0.0     -0.1     -0.1
   One-off Measures 2/ 3/                                                        2.3           1.7          3.3           0.3           0.2         -0.1      -0.1      0.0      0.0
   Cyclically Adjusted Balance 2/                                                2.9           1.4          1.9          -0.1          -0.1         -0.2      -0.1     -0.1     -0.1
  Gross Debt                                                                   33.6          42.1         36.7          32.3          33.1         32.9      32.8     32.7     32.8
"  Gross Domestic Product (Bln. Kroner)                                        2,318         2,330        2,497         2,690         2,787        2,894     3,008    3,128    3,254"
""
 Sources: Statistics Denmark and IMF staff calculations.
""
 1/ Overall balance net of interest.
 2/ In percent of potential GDP.
" 3/ One-off items relate to vehicle registration tax, pension yield tax, North Sea oil and gas revenue, net interest payments, and other special items."
""
""
""
""
46      INTERNATIONAL MONETARY FUND
