V1
 KYRGYZ REPUBLIC
""
""
"     Table 9. Kyrgyz Republic: General Government Finances, 2016–24, GFSM 2001 Presentation1/"
                                         (In percent of GDP)
""
                                                                           2016          2017          2018             2019                       2020          2021          2022          2023         2024
                                                                                                        Est.        Auth.         Proj.                                     Proj.
""
""
Revenue                                                                     33.1          33.4         32.8          34.7          34.4             32.5          32.6          32.5         32.3          32.0
 Taxes                                                                      19.5          19.3         20.7          22.4          21.9             21.8          21.8          21.7         21.5          21.2
"  Taxes on income, profits, and capital gains                                4.7           4.6          4.8           4.6           4.8              4.7           4.7           4.6          4.4           4.1"
    Payable by individuals                                                   2.2           2.1          2.1          n.a.           2.1              2.1           2.1           2.1          2.1           2.1
    Payable by corporations and other enterprises                            1.9           2.0          2.1          n.a.           1.9              1.9           1.8           1.8          1.6           1.2
    Other income taxes                                                       0.6           0.5          0.7          n.a.           0.7              0.7           0.7           0.7          0.7           0.7
  Taxes on property                                                          0.5           0.5          0.5           0.5           0.5              0.4           0.4           0.4          0.4           0.4
  Taxes on goods and services                                               11.4          11.1         12.1          13.8          13.3             13.4          13.5          13.5         13.5          13.5
      Value-added taxes                                                      8.2           8.5          9.5          10.6          10.3             10.3          10.3          10.3         10.3          10.3
      Turnover and other taxes on goods and services                         1.3           0.8          0.8           0.8           0.8              0.8           0.8           0.8          0.8           0.8
      Excises                                                                1.9           1.8          1.8           2.4           2.2              2.4           2.4           2.4          2.4           2.4
  Taxes on international trade and transactions                              2.9           3.1          3.3           3.4           3.3              3.3           3.2           3.2          3.2           3.2
 Social contributions                                                        5.6           5.4          5.5           5.6           5.6              5.3           5.2           5.2          5.2           5.2
 Grants                                                                      2.1           2.2          1.6           2.0           2.2              0.9           1.3           1.3          1.2           1.2
  Program grants                                                             1.3           1.5          0.6           0.4           1.0              0.1           0.6           0.5          0.5           0.5
  Project grants                                                             0.8           0.8          1.0           1.6           1.3              0.8           0.7           0.8          0.8           0.8
 Other revenue1/                                                             5.9           6.4          5.0           4.8           4.7              4.5           4.3           4.3          4.4           4.4
""
Expense                                                                     31.8          30.1         28.9          30.7          30.9             30.9          29.6          29.6         29.6          29.7
 Compensation of employees 2/                                               11.0          10.2         10.2          10.2          10.2             10.1          10.0           9.7          9.7           9.7
    Wages and salaries                                                       9.7           9.0          9.0          n.a.           9.0              8.9           8.7           8.5          8.5           8.5
