V1
FEDERATED STATES OF MICRONESIA
""
""
""
"     Table 2b. Federated States of Micronesia: General Government Operations, FY2015–24   "
                                                                        (In percent of GDP)
                                                                   FY2015      FY2016     FY2017      FY2018       FY2019   FY2020   FY2021     FY2022   FY2023   FY2024
                                                                                                         Est.                          Projections
""
Revenue                                                               66.3       69.1        79.0        96.4        87.6     72.4     71.2      67.8      66.7     57.1
 Tax revenue                                                          12.4       12.9        17.6        34.7        25.8     13.1     13.1      13.1      13.1     13.1
   Wage and salary tax                                                 2.6        2.6         2.5         2.5         2.5      2.5      2.5       2.5       2.5      2.5
   Gross revenue tax                                                   5.5        5.4         5.4         5.8         5.4      5.4      5.4       5.4       5.4      5.4
   Corporate Tax                                                       1.3        1.8         6.3        22.7        14.2      1.6      1.6       1.6       1.6      1.6
   Import taxes                                                        2.9        3.0         3.4         3.5         3.6      3.5      3.5       3.5       3.5      3.5
   Other taxes                                                         0.1        0.1         0.1         0.1         0.1      0.1      0.1       0.1       0.1      0.1
 Grants 2/                                                            29.3       33.2        37.3        38.2        38.8     36.7     36.0      33.0      32.5     12.0
   Current                                                            25.1       25.9        29.9        30.9        31.4     29.4     28.6      25.6      25.0      6.1
     U.S. Compact sector grants                                       19.8       18.3        18.6        18.1        17.7     17.2     16.8      16.4      15.9      0.0
     Other U.S. grants                                                 4.8        4.9         4.7         4.6         4.5      4.4      4.4       4.3       4.2      1.3
     Other                                                             0.5        2.7         6.6         8.2         9.2      7.7      7.5       5.0       4.8      4.8
   Capital                                                             3.8        6.5         6.2         6.2         6.3      6.4      6.4       6.5       6.5      4.9
     U.S. Compact sector grants                                        2.3        2.2         1.4         1.5         1.6      1.7      1.8       1.9       1.9      1.9
     Other U.S. grants                                                 1.5        4.4         4.8         4.7         4.7      4.7      4.6       4.6       4.6      3.0
     Other                                                             0.0        0.0         0.0         0.0         0.0      0.0      0.0       0.0       0.0      0.0
   Other                                                               0.4        0.8         1.2         1.0         1.0      1.0      1.0       1.0       1.0      1.0
 Non-tax revenue                                                      24.7       23.0        24.1        23.5        23.1     22.6     22.1      21.6      21.2     32.0
   Fishing license fees                                               20.7       19.1        20.0        19.4        19.0     18.5     18.0      17.5      17.1     16.6
   Dividend and interest income                                        0.1        0.1         0.1         0.1         0.1      0.1      0.1       0.1       0.1      0.1
   Other nontax revenues                                               3.9        3.8         4.0         4.0         4.0      4.0      4.0       4.0       4.0     15.2
     Distributions from trust funds                                    0.0        0.0         0.0         0.0         0.0      0.0      0.0       0.0       0.0     11.3
     Other                                                             3.9        3.8         4.0         4.0         4.0      4.0      4.0       4.0       4.0      4.0
""
Expenditure                                                           55.9       61.8        64.4        69.1        68.7     65.7     64.8      62.3      62.3     61.7
  Expense                                                             48.7       49.3        48.0        51.2        49.7     48.2     47.4      47.4      47.4     47.4
    Wages and salaries                                                22.2       21.1        20.3        20.5        20.5     20.5     20.5      20.5      20.5     20.5
    Purchases of goods and services                                   21.5       22.8        23.9        26.8        25.3     23.8     23.0      23.0      23.0     23.0
    Interest payments                                                  0.4        0.3         0.2         0.2         0.2      0.2      0.2       0.2       0.2      0.2
    Subsidies                                                          0.1        0.1         0.4         0.4         0.4      0.4      0.4       0.4       0.4      0.4
    Grants                                                             1.9        3.0         1.2         1.2         1.2      1.2      1.2       1.2       1.2      1.2
    Other expenses                                                     2.6        2.0         2.1         2.1         2.1      2.1      2.1       2.1       2.1      2.1
  Net acquisition of nonfinancial assets                               7.3       12.6        16.4        17.9        19.0     17.5     17.4      15.0      14.9     14.4
""
Gross operating balance                                               17.6        19.8       31.0        45.2        37.9     24.2     23.8       20.4     19.3      9.8
""
Net lending/borrowing                                                 10.4         7.3       14.6        27.3        19.0      6.7      6.4        5.4      4.4     -4.6
""
Memorandum items:
 U.S. Compact sector grants                                           22.1        20.5       20.0        19.7        19.3     18.9     18.6       18.2     17.9      1.9
 Other U.S. grants                                                     6.3         9.2        9.5         9.4         9.2      9.1      9.0        8.9      8.8      4.3
 Net lending/borrowing excluding:
   Total grants                                                      -18.9      -25.9       -22.7       -10.9       -19.8    -30.1    -29.6      -27.6    -28.0    -16.6
   U.S. grants                                                       -18.0      -22.4       -14.9        -1.7        -9.6    -21.4    -21.2      -21.7    -22.2    -10.8
 Balance of trust funds                                              145.4      165.6       187.4       224.9       246.5    264.4    282.7      301.9    321.6    317.8
   Compact Trust Fund                                                126.1      140.9       155.7       167.9       177.8    190.4    203.3      217.0    231.2    225.3
   FSM Trust Fund                                                     19.3       24.7        31.7        57.0        68.7     74.0     79.4       84.9     90.4     92.5
""
""
Sources: FSM authorities and IMF staff estimates and calculations.
1/ Fiscal year ending September. The consolidated fiscal accounts cover the national and four state governments.
2/ Excludes contributions to the Compact Trust Fund.
""
""
""
""
26      INTERNATIONAL MONETARY FUND
