V1
                                                                                                                                                                         GEORGIA
""
""
""
"                   Table 3b. Georgia: General Government Operations, GFSM2001 2017–24"
                                              (In percent of GDP)
                                                                      2017            2018        2019       2019        2020       2020       2021         2022       2023      2024
                                                                                                 EFF 4th                EFF 4th
                                                                             Actual              Review                 Review                          Projections
""
Revenue                                                                  29.2          28.6         28.4      28.6         28.1      27.6       27.6          27.6      27.5      27.4
 Taxes                                                                   26.2          25.4         25.4      25.5         25.2      24.9       24.9          24.9      25.0      25.0
"    Taxes on income, profits, and capital gains                           9.7           9.7          9.4       9.6          9.5       9.7        9.6           9.7       9.7       9.7"
        Payable by individuals                                            7.7           7.9          7.6       7.7          7.7       7.7        7.7           7.8       7.8       7.8
        Payable by corporations                                           2.0           1.8          1.8       1.9          1.8       2.0        1.9           1.9       1.9       1.9
    Taxes on property                                                     1.0           1.1          1.0       1.1          1.0       1.1        1.1           1.1       1.1       1.1
    Taxes on goods and services                                          14.7          14.3         14.3      14.5         14.3      13.9       13.9          13.9      13.9      13.9
        General taxes on goods and services (VAT)                        10.9          10.8         10.9      11.6         10.8      11.1       11.1          11.1      11.1      11.1
        Excises                                                           3.8           3.6          3.4       3.0          3.5       2.9        2.9           2.9       2.9       2.9
    Taxes on international trade                                          0.2           0.2          0.2       0.2          0.2       0.2        0.2           0.2       0.2       0.2
    Other taxes 1/                                                        0.5           0.1          0.4       0.2          0.2       0.1        0.1           0.1       0.1       0.1
 Grants                                                                   0.8           0.8          0.9       0.8          0.7       0.4        0.6           0.5       0.5       0.5
 Other revenue                                                            2.2           2.4          2.2       2.3          2.2       2.3        2.2           2.1       2.0       2.0
""
Total Expenditure                                                        29.7          29.5         30.3      30.5         30.1      30.0       30.1          30.1      29.9      29.8
 Expense                                                                 24.3          23.1         23.4      23.1         23.5      23.2       23.5          23.8      23.9      24.0
    Compensation of employees                                             4.4           4.1          4.0       4.0          3.8       3.8        3.8           3.8       3.7       3.7
    Use of goods and services                                             4.1           3.9          3.6       3.5          3.4       3.5        3.4           3.4       3.3       3.3
    Interest                                                              1.3           1.3          1.5       1.4          1.5       1.5        1.7           1.7       1.7       1.7
        External                                                          0.6           0.7          0.8       0.8          0.7       0.7        0.8           0.8       0.8       0.7
        Domestic                                                          0.6           0.6          0.7       0.6          0.8       0.8        0.9           0.9       1.0       1.0
    Subsidies                                                             2.3           2.1          2.1       2.1          2.0       2.1        2.1           2.0       2.0       2.0
    Grants                                                                0.2           0.2          0.3       0.3          0.3       0.3        0.3           0.3       0.3       0.3
    Social benefits                                                       9.4           9.1          9.3       9.2          9.6       9.4        9.6           9.7       9.7       9.7
    Other expense 2/                                                      2.8           2.6          2.7       2.6          2.9       2.5        2.6           3.0       3.3       3.3
""
 Net acquisition of nonfinancial assets                                   5.4            6.4         6.9        7.4         6.6        6.8        6.6          6.3       6.0       5.9
   Increase (capital spending)                                            6.1            7.0         7.2        7.8         6.9        7.2        7.1          6.7       6.4       6.2
   Decrease (privatization proceeds)                                     -0.7           -0.6        -0.3       -0.4        -0.4       -0.5       -0.5         -0.4      -0.4      -0.4
""
Net lending / borrowing before adjustment                                -0.5           -0.9        -1.9       -1.9        -2.0       -2.4       -2.4         -2.6      -2.5      -2.4
Unidentified measures                                                     0.0            0.0         0.0        0.0         0.0        0.0        0.0          0.0       0.0       0.0
Net lending / borrowing                                                  -0.5           -0.9        -1.9       -1.9        -2.0       -2.4       -2.4         -2.6      -2.5      -2.4
""
"Change in net financial worth, transactions                              -0.5           -0.9        -1.9       -1.9        -2.0       -2.4       -2.4         -2.6      -2.5      -2.4"
