V1
                                                                                                                                               UGANDA
""
""
""
""
"              Table 2b. Uganda: Fiscal Operations of the Central Government, FY2017/18–2024/251"
                                                (Percent of GDP)
                                                                        2017/18       2018/19    2019/20   21   22      2022/23    2023/24    2024/25
                                                                              Est.        Est.                           Proj.
Total revenue and grants                                                      12.8       13.9        13.6       13.9   14.1      14.1       14.5       15.2
 Revenue                                                                      12.1       13.0        12.9       13.1   13.4      13.9       14.4       15.0
  Tax                                                                         11.5       12.4        11.6       11.8   12.1      12.6       13.1       13.6
    International trade taxes                                                  1.2        1.3         1.3        1.3    1.3       1.4        1.5        1.6
    Income taxes                                                               4.1        4.5         4.2        4.3    4.4       4.5        4.7        4.9
    Excises                                                                    2.5        2.8         2.6        2.6    2.6       2.7        2.8        2.9
    Value-added tax                                                            3.7        3.8         3.6        3.6    3.7       3.9        4.0        4.2
    Infrastructure levy                                                        0.1        0.1         0.1        0.1    0.1       0.1        0.1        0.1
      Nontax                                                                   0.6        0.5         1.3        1.3    1.2       1.2        1.2        1.4
     Oil revenue                                                               0.0        0.0         0.0        0.0    0.0       0.0        0.0        0.2
    Grants                                                                     0.6        0.9         0.6        0.8    0.8       0.2        0.2        0.1
     Budget support2                                                           0.1        0.5         0.0        0.1    0.0       0.0        0.0        0.0
     Project grants                                                            0.5        0.5         0.6        0.7    0.8       0.2        0.2        0.1
Expenditures and net lending3                                                 16.9       18.9        21.2       22.8   19.7      19.8       19.5       19.0
    Current expenditures                                                       9.1        9.7        11.5       12.4   11.2      11.1       11.0       10.8
     Of which : Coronavirus-related spending                                    …          …          0.2        0.4    0.0       0.0        0.0        0.0
     Wages and salaries                                                        2.9        3.3         3.6        3.6    3.5       3.6        3.6        3.6
     Interest payments                                                         1.9        2.0         2.7        2.7    2.6       2.4        2.4        2.3
     Other current                                                             4.3        4.4         5.2        6.1    5.1       5.0        5.0        5.0
    Development expenditures                                                   6.3        7.8         8.4        8.9    8.2       8.5        8.3        8.1
     Of which : Coronavirus-related spending                                    …          …            …        0.4    0.0       0.0        0.0        0.0
     Externally-financed projects                                              2.7        3.2         2.6        3.9    4.1       4.4        4.2        3.4
       Of which: Non-concessional borrowing                                    0.3        0.2         0.7        1.3    1.5       2.2        2.4        1.5
     Government of Uganda investment                                           3.6        4.6         5.8        5.0    4.1       4.1        4.1        4.8
    Net lending and investment                                                 1.2        1.1         1.0        0.9    0.0       0.0        0.0        0.0
     Of which : Coronavirus-related spending                                    …          …          0.4         …      …         …          …          …
     Of which: Hydro-power projects                                            1.1        1.0         0.4        0.6    0.0       0.0        0.0        0.0
      Recapitalization                                                         0.0        0.0         0.2        0.3    0.0       0.0        0.0        0.0
       Of which: Bank of Uganda                                                0.0        0.0         0.1        0.3    0.0       0.0        0.0        0.0
    Other spending (arrears clearance)                                         0.3        0.3         0.3        0.5    0.2       0.2        0.2        0.0
     Of which : Coronavirus-related spending                                                                     0.3
    Additional supplementary spending                                                                 0.0        0.0    0.0         0          0          0
Float                                                                          0.1        0.0         0.0        0.0    0.0       0.0        0.0        0.0
Overall balance                                                               -4.1       -5.0        -7.7       -8.9   -5.5       -5.7       -5.0      -3.8
""
Financing                                                                      4.2        5.0         6.1        5.6    5.5        5.7        5.0       3.8
 External financing (net)                                                      3.0        2.7         3.9        3.2    2.6        3.4        3.1       2.2
   Disbursement                                                                3.7        3.4         4.4        3.8    3.6        4.4        4.1       3.2
    Budget support                                                             0.1        0.1         1.9        0.0    0.2        0.2        0.0       0.0
    Concessional project loans                                                 2.0        1.8         1.4        1.9    1.9        2.0        1.7       1.7
    Non-concessional borrowing                                                 1.5        1.5         1.1        1.8    1.5        2.2        2.4       1.5
    Revolving Credit                                                           0.1         …           …          …      …          …          …         …
   Amortization (–)                                                           -0.7       -0.7        -0.5       -0.8   -1.0       -1.0       -1.0      -1.0
   Exceptional financing                                                       0.0        0.0         0.0        0.2    0.0        0.0        0.0       0.0
    Domestic financing (net)                                                   1.1        2.2         2.2        2.4    3.0       2.3        1.9        1.6
     Bank financing                                                            0.2        1.4         1.3        1.4    0.9       0.9        1.0        0.7
      Bank of Uganda 4                                                        -0.1        0.6         0.4        0.3    0.0       0.0        0.0       -0.2
        Commercial banks                                                       0.3        0.8         1.0        1.0    0.9       0.9        1.0        0.9
      Nonbank financing                                                        0.9        0.8         0.9        1.0    2.1       1.4        1.0        0.9
""
Financing gap                                                                                         1.5        3.3    0.0       0.0        0.0        0.0
 Prospective RCF                                                                                      0.4        0.0    0.0       0.0        0.0        0.0
 Prospective financing from World Bank                                                                0.8        0.3    0.0       0.0        0.0        0.0
 Prospective financing from AfDB
 Residual financing gap                                                                               0.3        3.1    0.0       0.0        0.0        0.0
""
Sources: Ugandan authorities and IMF staff estimates and projections.
1
    Fiscal year runs from July 1 to June 30.
2
    Include mainly HIPC-related grants from FY 2013/14 onw ards.
3
" Expenditure categories in FY2013/14 include clearance of arrears totaling 0.8 percent of GDP, mainly in Government"
of Uganda investment and other current spending.
4
     Net financing from the Bank of Uganda includes resources freed by MDRI relief.
""
""
""
""
                                                                                                       INTERNATIONAL MONETARY FUND                   17
