V1
                                                                                                                                                    MONTENEGRO
""
""
""
"Table 8. Montenegro: Consolidated General Government Fiscal Operations, 2014-2024 1/"
                                   (Percent of GDP)
                                                          2014    2015    2016    2017     2018     2019    2020    2021 2022       2023    2024
                                                                                          Prelim.                    Projections
""
        Total revenues and grants                          43.5    40.4    41.3    40.3     41.4     42.0    41.0    40.6   40.1     39.9    39.9
          Total revenues                                   43.2    40.0    40.9    39.6     40.8     41.0    40.4    40.1   39.5     39.4    39.4
            Current revenues                               43.0    39.8    40.8    39.4     40.5     40.8    40.2    39.8   39.3     39.2    39.2
              Taxes                                        27.5    25.3    25.6    25.7     26.4     26.6    26.7    26.8   26.6     26.5    26.5
                 Personal income tax                        4.0     3.7     4.0     3.4      3.5      3.5     3.4     3.4    3.4      3.3     3.3
                 Corporate income tax                       1.3     1.2     1.1     1.1      1.5      1.4     1.4     1.4    1.3      1.3     1.3
                 Taxes on turnover of real estate           0.4     0.4     0.3     0.4      0.4      0.4     0.4     0.4    0.4      0.4     0.4
                 Value added tax                           14.4    12.5    12.7    12.8     13.4     13.6    13.6    13.6   13.6     13.5    13.5
                 Excises                                    4.5     4.7     4.6     5.2      4.8      4.9     5.0     5.0    5.0      5.1     5.1
                 Taxes on international trade               0.6     0.6     0.6     0.6      0.6      0.6     0.6     0.6    0.6      0.6     0.6
                 Local government taxes                     2.1     2.1     2.0     2.0      2.1      2.1     2.1     2.1    2.1      2.1     2.1
                 Other taxes                                0.2     0.2     0.2     0.2      0.2      0.2     0.2     0.2    0.2      0.2     0.2
              Social security contributions                11.6    10.7    10.5    10.3     10.1      9.8     9.4     9.2    9.2      9.3     9.3
              Nontax revenues                               4.0     3.8     4.7     3.5      4.0      4.3     4.1     3.8    3.4      3.4     3.4
                 Duties                                     0.6     0.6     0.5     0.5      0.5      0.5     0.5     0.5    0.5      0.5     0.5
                 Fees                                       2.1     2.1     3.0     1.9      1.6      1.9     1.9     1.9    1.9      1.9     1.9
                 Other revenues                             1.3     1.1     1.2     1.1      1.9      2.0     1.8     1.5    1.0      1.0     1.0
            Capital revenues                                0.2     0.2     0.1     0.2      0.2      0.2     0.2     0.2    0.2      0.2     0.2
          Grants                                            0.3     0.4     0.4     0.7      0.6      1.0     0.6     0.6    0.5      0.5     0.5
""
        Total expenditures and net lending                 44.2    46.4    47.5    47.2     47.7     45.7    41.9    40.0   39.7     39.6    39.5
          Total expenditures                               44.5    46.3    47.4    47.0     47.6     45.5    41.8    39.9   39.6     39.4    39.4
            Current expenditures                           39.0    40.5    41.1    37.5     36.9     36.0    35.8    35.4   35.1     34.9    34.8
              Gross salaries                               11.0    10.5    10.6    10.2      9.8      9.4     9.4     9.4    9.4      9.4     9.4
              Other personal income                         0.4     0.5     0.4     0.3      0.4      0.4     0.4     0.4    0.4      0.4     0.4
              Goods and services                            3.3     4.5     4.1     3.4      3.5      3.3     3.2     3.2    3.2      3.2     3.2
              Current maintenance                           0.7     0.7     0.7     0.6      0.6      0.6     0.6     0.7    0.8      0.8     0.8
              Interest payments                             2.3     2.4     2.2     2.4      2.2      2.2     2.4     2.1    1.8      1.8     1.8
              Rent                                          0.2     0.2     0.3     0.2      0.2      0.2     0.2     0.2    0.2      0.2     0.2
              Subsidies to enterprises                      0.5     0.6     0.7     0.7      0.7      0.7     0.7     0.7    0.7      0.7     0.7
              Other outflows 2/                             0.8     1.0     1.0     1.0      1.1      0.9     0.9     0.9    0.9      0.9     0.9
              Social security transfers                    14.2    13.3    14.1    12.5     11.8     11.6    11.4    11.4   11.2     11.1    11.0
              Other transfers                               4.4     6.3     6.6     5.7      6.2      6.0     5.9     5.9    5.9      5.8     5.8
              Repayment of guarantees                       0.5     0.0     0.0     0.0      0.0      0.2     0.0     0.0    0.0      0.0     0.0
              Reserves                                      0.5     0.5     0.5     0.5      0.6      0.6     0.6     0.6    0.6      0.6     0.6
            Capital expenditures                            5.5     5.8     6.3     9.5     10.6      9.5     6.0     4.4    4.5      4.5     4.6
              Non-highway capital expenditures              5.5     3.5     3.3     3.7      4.5      4.7     4.4     4.4    4.5      4.5     4.6
              Highway capital expenditures                  0.0     2.3     3.0     5.7      6.1      4.8     1.6     0.0    0.0      0.0     0.0
          Net lending                                      -0.3     0.1     0.1     0.2      0.1      0.1     0.1     0.1    0.1      0.1     0.1
""
        Overall Balance                                    -0.7    -6.0    -6.2    -6.9      -6.3    -3.6    -0.9     0.7     0.4     0.4     0.4
""
        Financing                                           2.7     4.4     5.7     6.0      6.8      3.6     0.9    -0.7    -0.4    -0.4    -0.4
          Domestic financing                               -0.5    -1.9     2.3    -0.3     -3.8     -4.5     4.1     4.9     1.9    -0.7     1.6
            Central bank financing (- deposit increase)    -0.4    -0.1     0.3    -0.6     -4.5     -6.6     4.9     3.9     0.9    -0.1     0.0
            Net borrowing from other sources               -0.1    -1.8     2.0     0.3      0.7      2.1    -0.8     1.0     1.0    -0.6     1.6
              Commercial bank financing                    -0.4     3.1     3.4     0.8      0.8      1.2    -0.7     0.6     0.6    -1.1     1.1
                 Change in deposits (- increase)           -0.6    -0.6     0.1    -0.6     -0.9     -0.1    -0.1     0.0     0.0     0.0     0.0
"                 Bank loans, net                           -1.1    -0.4     0.5     1.6      0.6     -0.6    -0.6     0.0     0.1     0.0     0.7"
"                 Bank purchases of securities, net          1.3     4.1     2.8    -0.2      1.1      1.9     0.0     0.6     0.5    -1.1     0.5"
"              Non-bank financing, net                       0.4    -4.8    -1.3    -0.5     -0.1      0.9    -0.1     0.5     0.4     0.4     0.4"
          Foreign financing                                 2.8     6.0     3.1     6.0     11.7      8.7    -3.4    -5.5    -2.3     0.3    -2.0
            Disbursements                                   6.1    18.1     8.2     8.2     19.8     16.0     6.4     2.9     2.2     4.2     2.2
            Amortization                                   -3.3    -8.8    -7.8    -3.2    -10.0     -6.9    -8.6    -7.5    -4.4    -3.9    -4.2
            Change in foreign accounts receivable 3/               -3.2     2.7     1.0      2.0     -0.4
          Privatization receipts                            0.3     0.3     0.3     0.2     -1.1     -0.6     0.2     0.0     0.0     0.0     0.0
          Unidentified                                      0.0     0.0     0.0     0.0      0.0      0.0     0.0     0.0     0.0     0.0     0.0
""
