V1
                                                                                                                             MONGOLIA
""
""
""
""
"          Table 2b. Mongolia: Summary Operations of the General Government, 2016–24"
                                                          (In percent of GDP)
""
                                                                 2016       2017     2018     2019   2020   2021      2022   2023   2024
                                                                Act.        Act.     Act.                     Proj.
""
""
""
Total revenue and grants                                          24.4        28.5     31.4   30.9   30.2   30.2      29.9   30.3   30.4
Current revenue                                                   24.0        28.3     31.2   30.6   30.0   30.2      29.9   30.2   30.3
    Tax revenue and social security contributions                 20.7        25.2     28.2   27.7   27.1   27.3      27.0   27.3   27.4
       Income taxes                                                4.4         5.8      6.5    6.5    6.3    6.4       6.4    6.5    6.6
         CIT                                                       2.2         3.5      4.0    4.0    3.8    3.9       3.9    4.0    4.1
         PIT                                                       2.2         2.3      2.5    2.5    2.5    2.5       2.5    2.5    2.5
       Social security contributions                               4.6         4.7      5.1    5.1    5.3    5.3       5.2    5.2    5.2
       VAT                                                         4.8         5.8      6.8    6.6    6.3    6.3       6.2    6.2    6.2
       Other taxes                                                 2.9         5.1      5.3    5.3    5.1    5.2       5.2    5.3    5.3
   Non-tax revenue                                                 3.4         3.2      3.1    2.9    2.9    2.9       2.9    2.9    2.9
Capital revenue and grants                                         0.3         0.2      0.1    0.3    0.1    0.0       0.0    0.0    0.0
""
Total expenditure and net lending                                 39.7        32.3     28.7   30.4   31.0   32.4      31.8   32.3   32.5
  Current expenditure                                             27.6        25.3     22.9   22.2   21.8   21.5      21.1   21.2   21.3
     Wages and salaries                                            7.3         6.5      5.9    6.0    6.0    6.0       6.0    6.0    6.0
     Purchase of goods and services                                5.8         4.8      4.5    4.7    4.7    4.7       4.7    4.7    4.7
     Subsidies                                                     1.0         0.9      0.7    0.7    0.6    0.7       0.7    0.7    0.7
     Transfers                                                     9.5         8.9      8.6    8.5    8.6    8.5       8.4    8.4    8.3
     Interest payments 1/                                          4.1         4.1      3.3    2.4    2.0    1.7       1.4    1.6    1.6
  Capital expenditure and net lending                             12.0         7.1      5.8    8.2    9.2   10.9      10.7   11.1   11.2
    Capital expenditure                                            9.9         5.9      5.0    7.8    8.3   10.4      10.2   10.6   10.7
       Domestically-financed                                       7.0         4.0      3.5    5.3    5.5    7.5       8.4    9.2    9.6
        o/w DBM noncommercial spending                             1.0         0.0      0.0    0.0    0.0    0.0       0.0    0.0    0.0
       Foreign-financed                                            2.9         2.0      1.6    2.5    2.8    2.8       1.8    1.3    1.1
     Net lending                                                   2.2         1.1      0.8    0.3    0.9    0.6       0.6    0.5    0.5
        o/w Mortgage program net lending                           0.0         0.0      0.4    0.3    0.3    0.3       0.3    0.3    0.3
""
Overall balance (IMF definition)                                 -15.3        -3.8      2.6    0.6   -0.9   -2.2      -1.9   -2.1   -2.1
Primary balance (IMF definition)                                 -11.2         0.4      5.9    3.0    1.1   -0.5      -0.5   -0.5   -0.5
Financing                                                         15.3         3.8     -8.5   -0.6    0.9    2.2       1.9    2.1    2.1
 External                                                          5.1         6.2     -2.9    2.3    4.2    0.9       0.6   -0.4   -0.6
  Disbursement                                                     5.6         6.7      0.0    4.8    5.3    5.2       7.7    5.3    3.8
  Amortization                                                    -0.6        -0.6     -2.9   -2.5   -1.1   -4.4      -7.1   -5.7   -4.4
 Domestic (net)                                                   10.2        -2.4     -5.6   -2.8   -3.4    1.3       1.2    2.4    2.8
  Government bonds (net issuance)                                  8.6        -1.5     -5.6    0.3   -0.8   -0.1      -0.3    1.6    2.5
  Privatization                                                    0.0         0.0      0.0    0.0    0.0    0.0       0.0    0.0    0.0
  Other 1/                                                         1.7        -0.9      0.0   -3.1   -2.6    1.5       1.5    0.8    0.3
""
Memorandum items:
 DBM commercial spending 2/                                        1.0        -1.7      0.1    0.5    0.5    0.5       0.5    0.5    0.5
 Mineral revenue (in percent of GDP)                               2.3         4.8      5.4    5.3    5.5    5.6       5.6    5.8    5.9
 Non-mineral revenue (in percent of GDP)                          22.1        23.7     25.9   25.6   24.7   24.7      24.3   24.5   24.5
 Total expenditure (in percent of non-mineral GDP)                49.6        42.2     37.6   37.0   37.8   39.5      38.8   39.4   39.6
 Non-mineral overall balance (in percent of non-mineral GDP)     -16.9        -5.8      0.6   -5.8   -7.7   -9.5      -9.1   -9.6   -9.7
 Primary spending (change in percent)                             32.8        -7.7      4.1   26.9   17.9   19.3      11.8   13.1   11.7
""
Sources: Mongolian authorities; and Fund staff projections.
1/ Includes deposit buildup in government accounts
2/ DBM spending is excluded from fiscal balance and monitored separately.
""
""
""
""
                                                                                              INTERNATIONAL MONETARY FUND            33
