V1
                                                                                                                                                 MOROCCO
""
""
""
"                         Table 2a. Morocco: Budgetary Central Government Finance, 2015–24"
                                                (Billions of dirhams)
                                                                                                                                Proj.
                                                                                                 PLL 1/   Rev.
                                                             2015    2016      2017      2018        2019            2020    2021       2022      2023      2024
""
Revenue                                                      262.1   264.0    282.4     289.8     301.6    302.1    317.7    337.0      361.2    385.4     413.1
  Taxes                                                      208.9   216.9    232.1     242.5     259.0    254.3    273.5    292.2      313.6    335.1     359.7
"    Taxes on income, profits, and capital gains               78.6    83.7     93.3      95.5     101.5    103.7    107.1    114.6      122.9    130.7     140.6"
    Taxes on property                                         14.1    13.6     12.6      12.6      19.2     15.6     20.0     21.2       23.7     24.0      25.6
    Taxes on goods and services                              102.0   103.9    111.0     117.6     122.4    118.3    129.9    138.9      148.6    160.7     172.7
    Taxes on international trade and transactions              8.1     9.5      9.0      10.1       9.6      9.8     10.0     10.5       11.1     11.8      12.5
    Other taxes                                                6.1     6.3      6.0       6.7       6.3      7.0      6.5      6.9        7.4      7.8       8.3
  Grants                                                       5.0     9.1     11.4       4.4       3.2      3.2      3.0      1.2        1.2      1.2       1.2
  Other revenue                                               48.3    38.0     39.0      42.9      39.4     44.5     41.2     43.6       46.3     49.2      52.3
""
Expense                                                      248.5   251.6    261.6     270.3     280.8    288.2    291.7    302.5      317.4    338.2     359.6
  Compensation of employees                                  118.5   121.2    122.2     124.5     130.8    133.6    138.1    141.8      144.2    146.7     149.2
    Of which: wages and salaries                             103.0   104.9    104.9     106.0     112.2    112.2    116.1    119.3      121.2    123.1     125.1
                social contributions                          15.5    16.3     17.3      18.5      18.6     21.5     22.0     22.5       23.0     23.5      24.0
  Use of goods and services and grants                        72.0    72.5     78.2      82.0      87.8     93.5     93.4    102.0      112.4    126.6     139.2
    Of which: Use of goods and services                       25.4    26.7     27.6      30.5      30.2     34.3     30.3     33.7       35.7     37.9      40.3
              Grants                                          46.6    45.8     50.6      51.5      57.6     59.2     63.2     68.3       76.6     88.7      98.9
  Interest                                                    27.3    27.1     27.1      27.3      28.7     28.7     29.3     28.5       28.8     30.4      31.4
  Subsidies                                                   14.0    14.1     15.3      17.7      18.4     18.4     13.9     10.9       10.2     10.0      10.6
  Other expenses 2/                                           16.8    16.8     18.8      18.8      15.1     14.0     17.0     19.3       21.8     24.6      29.2
""
Net acquisition of nonfinancial assets                        54.8    57.8     57.9      60.8      63.3     57.1     66.4     73.2       84.5     91.1      99.9
""
Net lending / borrowing (overall balance)                    -41.2   -45.4     -37.1     -41.4    -42.5    -43.2    -40.4    -38.7      -40.7     -43.9     -46.4
Net lending / borrowing (incl. privatization)                -41.2   -43.9     -37.1     -41.4    -37.5    -38.2    -35.4    -33.7      -37.7     -40.9     -46.4
Net lending / borrowing (incl. privatization excl. grants)   -46.2   -53.0     -48.5     -45.7    -40.7    -41.4    -38.4    -34.9      -38.9     -42.1     -47.6
Net lending / borrowing (excluding grants)                   -46.2   -54.5     -48.5     -45.7    -45.7    -46.4    -43.4    -39.9      -41.9     -45.1     -47.6
""
""
Change in net financial worth                                -41.2   -45.4     -37.1     -41.4    -42.5    -43.2    -40.4    -38.7      -40.7     -43.9     -46.4
  Net acquisition of financial assets                          0.0    -1.5       0.0       0.0     -5.0     -5.0     -5.0     -5.0       -3.0      -3.0       0.0
      Domestic                                                 0.0    -1.5       0.0       0.0     -5.0     -5.0     -5.0     -5.0       -3.0      -3.0       0.0
           Shares and other equity                             0.0    -1.5       0.0       0.0     -5.0     -5.0     -5.0     -5.0       -3.0      -3.0       0.0
      Foreign Loans                                            0.0     0.0       0.0       0.0      0.0      0.0      0.0      0.0        0.0       0.0       0.0
  Net incurrence of liabilities                               41.2    43.9     37.1      41.4      37.5     38.2     35.4     33.7       37.7     40.9      46.4
      Domestic                                                40.9    41.1     28.1      43.2      18.8     19.7     17.8     28.4       16.3     33.5      38.9
           Currency and Deposits                               0.7     5.5       2.0       4.0      1.0      1.0      1.0      1.0        1.0       1.0       1.0
           Securities other than shares                       42.9    27.0     26.1      39.2      17.8     18.7     16.8     27.4       15.3     32.5      37.9
           Other accounts payable                             -2.7     8.6       0.0       0.0      0.0      0.0      0.0      0.0        0.0       0.0       0.0
      Foreign Loans                                            0.3     2.8       9.0      -1.9     18.7     18.5     17.6      5.2       21.4       7.4       7.5
""
""
Memorandum Item:
  Total investment (including capital transfers)              71.6    74.6      76.7      79.6      78.4    71.1      83.4    92.4     106.2      115.7     129.1
"  GDP                                                        988.0 1,013.6   1,063.3   1,112.8   1,159.0 1,155.0   1,211.1 1,283.6   1,362.1    1,446.1   1,536.8"
""
  Sources: Ministry of Economy and Finance; and IMF staff estimates.
  1/ Refers to the macro framework for the Request for an Arrangement Under the PLL in Country Report No. 19/24.
  2/ Includes capital transfers to public entities.
""
""
""
""
                                                                                                          INTERNATIONAL MONETARY FUND                       23
