V1
REPUBLIC OF NORTH MACEDONIA
""
""
""
"                      Table 2b. North Macedonia: Central Government Operations, 2016–25"
"                                    (Percent of GDP, unless otherwise indicated)"
                                                                    2016     2017    2018      2019           2020             2021      2022      2023      2024      2025
""
                                                                                                         Budget      Proj.     Proj.     Proj.     Proj.     Proj.     Proj.
""
""
 Total Revenues                                                       28.4    29.1      28.6     29.2       30.0       27.6      29.3      29.4      29.4      29.4      29.5
  Tax Revenues and Contributions                                      25.3    25.5      26.0     25.6       26.6       24.3      25.9      26.0      26.0      26.0      26.0
   PIT                                                                 2.4     2.5       2.7      2.7        2.7        2.6       2.6       2.6       2.6       2.6       2.6
     CIT                                                               1.8     1.8       2.2       1.7       2.2         0.9       2.0       2.1       2.1       2.1       2.1
     VAT (net)                                                         7.7     7.8       7.5       7.5       7.5         7.1       7.5       7.6       7.6       7.7       7.7
     Excises                                                           3.7     3.7       3.8       3.7       3.9         3.7       3.6       3.6       3.6       3.6       3.6
     Custom Duties                                                     0.8     0.8       0.9       0.9       0.8         0.8       0.8       0.8       0.8       0.8       0.8
     Other Taxes                                                       0.4     0.3       0.3       0.3       0.4         0.3       0.3       0.3       0.3       0.3       0.3
     Social Contributions                                              8.5     8.6       8.6       8.9       9.1         8.9       9.0       8.9       8.9       8.9       8.9
  Non-Tax Revenues                                                    2.18     2.2       1.9       2.7       2.3         2.3       2.3       2.3       2.3       2.3       2.3
  Capital Revenues                                                     0.3     0.2       0.3       0.3       0.3         0.3       0.3       0.3       0.3       0.3       0.3
  Grants                                                               0.6     1.2       0.5       0.6       0.8         0.5       0.7       0.7       0.7       0.7       0.7
""
 Expenditures                                                         31.1    31.8      30.4     31.2       32.4       34.1      32.4      32.2      32.2      32.2       32.3
  Current Expenditures                                                28.3    28.7      28.6      28.6      29.2       32.2      29.8      29.6      29.4      29.4       29.4
   Wages and salaries                                                  4.4     4.2       4.0       4.0       4.1        4.2       4.2       4.2       4.2       4.2        4.2
     Goods and services                                                2.8     2.5       2.2       2.3       2.8        2.5       2.4       2.4       2.4       2.4        2.4
     Transfers                                                        20.0    20.6      21.2      21.2      21.1       24.3      21.9      21.6      21.5      21.5       21.5
      Pension fund expenditures                                        9.2     9.4       9.3       9.4       9.3       10.0       9.4       9.3       9.2       9.2        9.2
      Health                                                           4.3     4.4       4.4       4.4       4.6         5.0       4.6       4.5       4.5       4.5       4.5
      Other                                                            6.5     6.8       7.5       7.4       7.3         9.2       7.9       7.8       7.8       7.7       7.7
   Interest                                                            1.1     1.4       1.2       1.2       1.1         1.2       1.3       1.3       1.3       1.3       1.3
  Capital Expenditures                                                 2.9     3.2       1.8       2.6       3.2         1.8       2.5       2.6       2.7       2.8       2.8
  Lending minus repayment 1/                                          -0.1     0.0       0.0                             0.0       0.0       0.0       0.0       0.0       1.0
""
 Overall fiscal balance                                               -2.7    -2.7      -1.8      -2.0      -2.3        -6.5      -3.1      -2.8      -2.8      -2.8      -2.8
 Primary fiscal balance                                               -1.6    -1.4      -0.6      -0.8      -1.2        -5.3      -1.8      -1.5      -1.5      -1.5      -1.5
""
 Financing                                                             2.7     2.7       1.8       2.0       2.3         6.5       3.1       2.8       2.8       2.8       2.8
   Domestic                                                           -0.6     3.5      -0.8       1.4      -0.1         4.2       3.3       0.5       2.9       1.8       3.2
    Central Bank deposits                                             -0.9     1.7      -1.5       0.2      -0.1         0.9      -0.2      -0.2      -0.1      -0.1      -0.1
   Other domestic financing                                            0.3     1.7       0.7       1.2       0.0         3.4       3.4       0.7       3.0       2.0       3.4
  Foreign                                                              3.2    -0.8       2.5       0.4       2.5         2.3      -0.2       2.3      -0.1       1.0      -0.4
""
 Memo items:
  Gross general government debt (in percent of GDP) 3/                39.8    39.5      40.6      40.2      40.9       46.4      45.9      46.0      46.3      46.8       47.2
  Nominal GDP (billions of denars)                                    595      617      658       698      739.9        688       747       796       845       892       942
  Stock of government deposits at the NBRM (billions of denars
                                                                       33       22       35        32                    26        27        28        29        31        32
  eop)
""
  Public and publicly guaranteed debt (in percent of GDP) 2/ 3/       46.7    46.2      47.6     47.8       52.9       55.5      55.7      56.0      55.8      55.8      55.8
""
""
 Sources: MoF and IMF staff estimates.
 1/ Results from excluding: (i) revenues from lending; and (ii) lending guarantees from current expenditures.
 2/ The historical debt ratios differ slightly from the numbers reported by MoF due to using end-year debt in local currency divided by local currency GDP.
 3/ Includes general government and non-financial SOEs.
""
""
""
""
12      INTERNATIONAL MONETARY FUND
