V1
                                                                                                                                             PARAGUAY
""
""
""
                             Table 2b. Paraguay: Operations of the Central Government
                                                         (In percent of GDP unless specified otherwise)
""
                                                                                             Prel.                          Proj.
                                                                 2018      2019     2020      2021        2022   2023    2024     2025       2026      2027
""
Revenue                                                          14.1      14.2      13.5      13.9       13.9   14.2    14.5      14.4      14.3      14.3
Taxes                                                            10.0      10.0       9.5       9.9       10.4   10.4    10.7      10.7      10.7      10.8
  Income taxes                                                    2.3       2.5       2.5       2.6        2.9    2.9     3.0       3.1       3.2       3.4
  Excises                                                         1.4       1.3       1.2       1.1        1.0    1.0     1.0       0.9       0.9       0.9
  Value added tax                                                 5.1       4.9       4.9       5.1        5.3    5.3     5.5       5.5       5.5       5.4
  Import duties                                                   1.1       1.0       0.8       0.9        1.0    1.0     1.0       1.0       1.0       1.0
  Other                                                           0.2       0.2       0.1       0.2        0.2    0.2     0.2       0.2       0.2       0.2
Social contributions                                              0.9       0.9       1.0       1.0        1.0    1.0     1.0       1.0       1.0       1.0
Other revenue                                                     3.2       3.4       3.0       3.0        2.5    2.7     2.8       2.7       2.6       2.5
  Grants                                                          0.8       0.6       0.6       0.7        0.5    0.5     0.5       0.5       0.5       0.5
  Itaipu-Yacyreta hydroelectric plants                            1.4       1.7       1.2       0.9        0.9    0.9     1.0       0.9       0.8       0.7
  Other nontax revenue                                            1.0       1.0       1.2       1.4        1.1    1.3     1.3       1.3       1.3       1.3
Expenditure                                                      15.4      17.0      19.7      17.5       16.9   16.5    16.0      15.9      15.7      15.8
  Expense                                                        13.4      14.1      16.1      14.6       14.3   14.4    14.0      13.7      13.4      13.3
  Compensation of employees                                       6.6       6.9       7.3       6.7        6.8    6.8     6.7       6.5       6.3       6.2
  Purchases of goods and services                                 1.3       1.3       1.4       2.0        1.4    1.4     1.2       1.2       1.2       1.2
  Interest                                                        0.7       0.8       1.1       1.1        1.4    1.4     1.4       1.3       1.2       1.2
  Grants                                                          2.1       2.0       1.9       1.8        1.6    1.6     1.6       1.5       1.5       1.5
  Social benefits                                                 2.3       2.4       3.8       2.4        2.5    2.7     2.7       2.7       2.7       2.7
  Other expense                                                   0.5       0.6       0.6       0.6        0.6    0.6     0.5       0.5       0.5       0.5
Gross Operating Balance                                           0.7       0.1      -2.5      -0.7       -0.5   -0.3     0.5       0.7       0.9       1.0
  Net acquisition of nonfinancial assets                          2.0       2.9       3.6       2.9        2.6    2.1     2.0       2.2       2.3       2.5
Net Lending/Borrowing (Overall Balance)                          -1.3      -2.8      -6.1      -3.7       -3.0   -2.3    -1.5      -1.5      -1.4      -1.4
""
Net Financial Transactions                                         1.3       2.8      6.1       3.7        3.0    2.3      1.5       1.5       1.4       1.4
  Net Acquisition of Financial Assets                              1.1      -0.1      2.8       0.5        0.0    0.0      0.0       0.0       0.0       0.0
    Financial investments                                          0.0       0.0      0.7       0.3        0.0    0.0      0.0       0.0       0.0       0.0
    Net lending                                                    0.0       0.0      0.7       0.3        0.0    0.0      0.0       0.0       0.0       0.0
  Net Incurrence of Liabilities                                    2.5       2.2     10.5       4.3        3.0    2.3      1.5       1.5       1.4       1.4
    Domestic                                                       0.7      -0.1      2.1       0.2        0.3    0.3      0.2       0.3       0.3       0.3
      Debt securities                                              0.0       0.2     -0.1       0.3        0.1    0.2      0.2       0.3       0.3       0.3
         New issues                                                0.3       0.6      0.6       0.6        0.7    0.6      0.7       0.8       0.7       0.6
         Amortizations                                            -0.3      -0.4     -0.7      -0.3       -0.6   -0.5     -0.5      -0.5      -0.4      -0.3
      Net credit from the banking system                           0.8      -0.6      1.8       0.1        0.0    0.0      0.0       0.0       0.0       0.0
         Net credit from the Central bank 1/                      -0.2       0.7     -1.6      -0.1        0.0    0.0      0.0       0.0       0.0       0.0
         Net credit from the commercial banks                      1.0      -1.3      3.4       0.3        0.0    0.0      0.0       0.0       0.0       0.0
      Other accounts payable/floating debt                         0.0       0.3      0.4      -0.2        0.2    0.1      0.0       0.0       0.0       0.0
    External                                                       1.8       2.3      8.4       4.1        2.8    2.1      1.3       1.2       1.2       1.1
      Disbursements                                                2.2       2.7      9.0       4.5        4.5    3.5      2.6       2.7       2.8       2.9
         of which: August 2021 SDR allocation                       …         …        …        0.7         …      …        …         …         …         …
      Amortizations                                               -0.4      -0.5     -0.5      -0.4       -1.7   -1.5     -1.3      -1.5      -1.7      -1.8
Statistical Discrepancy 2/                                        -0.1       0.5     -1.6      -0.1        0.0    0.0      0.0       0.0       0.0       0.0
""
Memorandum Items:
Primary balance                                                   11.6      12.2     14.2     12.6     12.1     12.2      11.8      11.6      11.5      11.3
  Primary balance excl. royalties and grants                      -2.8      -4.4     -6.9     -4.2     -3.1     -2.4      -1.6      -1.6      -1.5      -1.5
"  Primary balance excl. royalties and grants 3/                    2.0     -18.2   -413.7 -1,188.2 -2,417.3 -1,186.0    -233.2 N.A.      N.A.      N.A."
Output gap 3/                                                     -0.5      -2.3     -2.2      0.3     -1.5     -0.5      -0.2      -0.2      -0.2      -0.2
Cyclically adjusted primary balance 3/                            -0.5      -1.6     -4.7     -2.6     -1.5     -0.9      -0.1      -0.2      -0.2      -0.2

Central government gross debt                                     17.9      20.8     31.0     31.9     33.5     33.4      33.5      32.9      32.5      32.1
"Nominal GDP (in billions of Guaranies)                        230,576 236,567 239,915 267,548 286,523 310,499 331,314 361,279 389,481 420,657"
""
 Sources: Ministry of Finance; Central Bank of Paraguay; and IMF staff estimates and projections.
""
 1/ Includes mainly use of government deposits at the Central Bank.
 2/ Captures the discrepancy between above-the-line calculations and financial accounts.
 3/ In percent of potential GDP.
""
""
""
""
                                                                                                      INTERNATIONAL MONETARY FUND                       25
