V1
                                                                                                                                       REPUBLIC OF ESTONIA
""
""
""
"                   Table 2. Estonia: Summary of General Government Operations, 2019–27"
                                             (In percent of GDP)
""
                                                                     2019      2020      2021      2022         2023       2024         2025        2026       2027
                                                                                                   Est.                               Projections
Revenue and Grants                                                     39.6      40.3      40.0       38.7        39.1       39.7           40.1      40.2       40.3
  Revenue                                                              37.4      37.8      37.7       36.4        36.4       37.0           37.5      37.7       37.8
     Tax revenue                                                       21.6      21.4      22.2       21.5        21.3       21.5           21.8      21.9       22.0
       Direct taxes                                                     7.4       7.8       8.6        7.8         7.6        7.6            7.7       7.7        7.8
         Personal income tax                                            5.5       6.2       7.0        6.3         6.0        6.0            6.1       6.0        6.1
         Corporate profits tax                                          1.8       1.7       1.6        1.5         1.5        1.6            1.6       1.7        1.7
       Indirect taxes                                                  14.2      13.6      13.7       13.7        13.7       13.9           14.1      14.2       14.2
         VAT                                                            9.0       9.1       9.4        9.2         9.1        9.1            9.1       9.2        9.2
          Excises                                                       4.1       3.3       3.2        3.4         3.6        3.7            3.9       4.0        4.0
         Other taxes (incl. land tax )                                  1.2       1.2       1.1        1.1         1.1        1.1            1.1       1.1        1.1
      Social contributions                                             12.0      12.7      12.2       11.6        11.8       12.1           12.2      12.2       12.3
       Pension insurance (net)                                          5.8       6.1       5.9        5.7         5.8        6.0            5.9       5.9        5.9
       Health insurance                                                 4.5       4.7       4.5        4.4         4.3        4.3            4.5       4.4        4.5
       Unemployment insurance tax                                       1.3       1.5       1.4        1.2         1.3        1.3            1.3       1.4        1.4
       Other (incl. self employed)                                      0.3       0.4       0.4        0.3         0.4        0.4            0.4       0.5        0.5
      Nontax revenue                                                    3.8       3.6       3.2        3.3         3.3        3.4            3.6       3.6        3.6
        O/w: Interest income                                            0.0       0.0       0.0        0.0         0.0        0.0            0.0       0.0        0.0
  Grants                                                                2.2       2.5       2.3        2.3         2.7        2.7            2.6       2.5        2.5
    O/w: EU                                                             1.9       2.2       2.0        1.9         2.4        2.5            2.5       2.4        2.4
""
Expenditure                                                            39.4      45.9      42.3       43.3        43.0       42.9           42.8      42.4       42.1
 Expense (current expenditure)                                         34.5      40.0      36.7       36.3        36.0       35.7           35.4      35.4       35.4
    Compensation of employees                                          11.0      12.0      11.2       11.0        10.8       10.8           10.8      10.8       10.8
       Wages and salaries                                               8.0       8.8       8.1        8.0         7.9        7.9            7.9       7.8        7.8
       Employers' social contributions                                  2.9       3.3       3.0        3.0         3.0        3.0            3.0       2.9        2.9
    Other goods and services                                            6.6       6.6       6.4        6.5         6.5        6.4            6.4       6.4        6.4
   Transfers and subsidies                                             17.0      21.4      19.1       18.9        18.7       18.4           18.1      18.2       18.2
       Subsidies                                                        0.5       1.7       1.0        0.8         0.7        0.6            0.4       0.4        0.4
       Transfers to households                                         14.3      16.5      15.3       15.1        15.2       15.3           15.3      15.5       15.5
          Social benefits                                              12.3      14.1      12.8       12.7        12.7       12.8           13.1      13.2       13.2
          Social transfers in kind                                      2.0       2.4       2.5        2.5         2.5        2.5            2.3       2.3        2.3
       Other transfers                                                  2.2       3.1       2.9        3.0         2.8        2.6            2.3       2.3        2.3
          Property income                                               0.0       0.0       0.0        0.0         0.1        0.1            0.1       0.1        0.1
             O/w: Interest                                              0.0       0.0       0.0        0.0         0.1        0.1            0.1       0.1        0.1
          Other current transfers                                       1.8       2.2       2.3        2.0         2.0        1.9            1.8       1.8        1.8
          Capital transfers                                             0.4       0.9       0.6        0.9         0.7        0.6            0.4       0.4        0.4
""
 Net acquisition of NFA (capital expenditure)                           4.9       5.9       5.6           6.9      7.0        7.2            7.4       7.0        6.7
    Acquisition                                                         5.0       6.0       5.7            …           …          …            …           …          …
    Disposal                                                            -0.1      -0.1      -0.1           …           …          …            …           …          …
""
Financial surplus (+) / deficit (-)                                     0.1       -5.6      -2.4      -4.6         -3.9       -3.2          -2.6       -2.2       -1.8
  One-off items                                                         -0.1      0.5       1.0           0.2      0.0        0.0            0.0       0.0        0.0
  Cyclical adjustment                                                   0.7       -1.0      0.4           0.0      -0.2       0.0            0.1       0.1        0.0
  Structural balance                                                    -0.5      -5.1      -3.8      -4.7         -3.8       -3.3          -2.8       -2.3       -1.8
""
Financing (accrual basis)                                               -0.1      6.7       2.1           4.6      3.9        3.2            2.6       2.2        1.8
  Net incurrence of liabilities                                          1.4     11.3       3.0           5.1      4.4        3.7            3.1       2.6        2.2
  Net acquisition of financial assets                                   1.5       4.7       0.9           0.5      0.5        0.4            0.4       0.4        0.4
""
Other and Errors and Omissions                                          0.0       1.1       -0.3          0.0      0.0        0.0            0.0       0.0        0.0
""
Sources: Eurostat; Statistics Estonia; and IMF staff calculations.
""
""
""
""
                                                                                                          INTERNATIONAL MONETARY FUND                            39
