V1
                                                                                                                                                              ALBANIA
""
""
""
"                    Table 2b. Albania: General Government Operations, 2014-23"
                                          (Billions of leks)
""
                                                                           2014     2015    2016     2017     2018      2019     2020       2021    2022    2023
                                                                                                     Prel.    Proj.                        Proj.
Total revenue and grants                                                   366.6   377.5    403.1    430.4     454.7   480.9    511.7      540.3    570.5   603.2
  Tax revenue                                                              335.8   340.6    366.0    398.6     419.1   442.7    470.9      498.7    526.1   555.8
    VAT                                                                    123.7   124.8    128.1    139.5     143.8   152.1    161.5      171.6    182.2   193.4
    Profit tax                                                              21.5    24.2     28.5     31.6      33.6    35.9     38.7       41.7     44.9    48.4
    Excise tax                                                              40.9    39.0     41.9     45.1      47.8    49.8     51.8       53.9     55.3    56.4
    Personal income tax                                                     28.9    29.7     31.4     32.1      32.4    34.4     36.6       39.1     41.7    44.5
    Customs duties                                                           5.9     5.8      6.1      6.5       6.8     7.2      7.7        8.2      8.8     9.4
    Other taxes                                                             32.6    33.7     35.8     38.5      39.9    41.0     42.3       43.6     45.1    46.6
    Local government revenue 1/                                             12.4    11.7     15.0     18.4      22.0    25.1     30.1       32.2     34.4    36.8
    Social insurance contributions                                          69.9    71.7     79.2     86.8      92.8    97.3    102.3      108.4    113.8   120.3
  Non-tax revenue                                                           20.7    25.7     22.5      20.7     21.4    22.7     24.2        25.9    27.6    29.5
  Grants                                                                    10.1    11.2     14.6      11.1     14.2    15.5     16.6        15.7    16.8    17.9
""
Total expenditure                                                          448.6   443.0    436.5    461.2     490.0   515.0    546.4      576.6    614.7   645.6
  Current expenditure                                                      348.1   355.9    370.6    382.6     402.2   424.8    451.8      479.0    510.7   534.6
   Personnel cost 2/                                                        71.4    72.5     67.5     72.6      77.8    80.5     83.3       89.1     91.7    94.5
   Interest                                                                 40.1    38.6     36.3     31.9      36.3    38.7     42.9       43.1     49.4    51.5
   Operations & maintenance                                                 31.3    42.4     44.3     43.4      45.2    47.2     47.5       51.6     55.1    58.9
   Subsidies                                                                 8.4     6.8      3.8      2.6       3.1     3.3      3.3        4.1      4.2     3.7
      Energy guarantees 3/                                                   6.7     4.6      0.0      0.1       0.3     0.7      0.7        1.5      1.5     0.8
      Nonenergy guarantees                                                   0.1     0.5      2.0      0.2       0.7     0.5      0.6        0.6      0.6     0.6
      Other                                                                  1.6     1.7      1.7      2.3       2.1     2.0      2.0        2.0      2.2     2.3
   Social insurance outlays                                                138.5   141.2    152.6    162.1     169.3   180.0    192.0      204.4    217.8   227.6
   Local government expenditure 2/ 4/                                       32.9    34.1     41.7     46.5      47.3    51.3     57.6       61.0     65.2    69.6
   Social protection transfers                                              25.5    20.2     24.5     23.4      23.3    23.8     25.2       25.7     27.2    28.8
  Capital expenditure 4/                                                    60.5    62.6     58.2     68.8      86.1    87.8     92.2       95.3    101.8   108.7
   Domestically financed                                                    33.8    37.7     37.9     46.6      36.8    38.7     44.9       41.3     47.5    54.0
