V1
ALBANIA
""
""
""
"                          Table 2a. Albania: General Government Operations, 2014-23"
                                               (Percent of GDP)
""
                                                                               2014     2015    2016 2017       2018     2019    2020     2021    2022   2023
                                                                                                       Prel.    Proj.                    Proj.
      Total revenue and grants                                                   26.3   26.3    27.3    27.7     27.7    27.6    27.5     27.2    26.9   26.6
          Tax revenue                                                            24.1   23.7    24.8    25.7     25.5    25.4    25.3     25.1    24.8   24.5
            VAT                                                                   8.9    8.7     8.7     9.0      8.8     8.7     8.7      8.6     8.6    8.5
            Profit tax                                                            1.5    1.7     1.9     2.0      2.0     2.1     2.1      2.1     2.1    2.1
            Excise tax                                                            2.9    2.7     2.8     2.9      2.9     2.9     2.8      2.7     2.6    2.5
            Personal income tax                                                   2.1    2.1     2.1     2.1      2.0     2.0     2.0      2.0     2.0    2.0
            Customs duties                                                        0.4    0.4     0.4     0.4      0.4     0.4     0.4      0.4     0.4    0.4
            Other taxes                                                           2.3    2.3     2.4     2.5      2.4     2.4     2.3      2.2     2.1    2.1
            Local government revenue 1/                                           0.9    0.8     1.0     1.2      1.3     1.4     1.6      1.6     1.6    1.6
            Social insurance contributions                                        5.0    5.0     5.4     5.6      5.7     5.6     5.5      5.5     5.4    5.3
          Non-tax revenue                                                         1.5    1.8     1.5      1.3      1.3    1.3     1.3       1.3    1.3    1.3
          Grants                                                                  0.7    0.8     1.0      0.7      0.9    0.9     0.9       0.8    0.8    0.8
""
      Total expenditure                                                          32.2   30.9    29.6    29.7     29.8    29.5    29.4     29.0    29.0   28.5
          Current expenditure                                                    25.0   24.8    25.1    24.6     24.5    24.4    24.3     24.1    24.1   23.6
           Personnel cost 2/                                                      5.1    5.1     4.6     4.7      4.7     4.6     4.5      4.5     4.3    4.2
           Interest                                                               2.9    2.7     2.5     2.1      2.2     2.2     2.3      2.2     2.3    2.3
           Operations & maintenance                                               2.2    3.0     3.0     2.8      2.8     2.7     2.6      2.6     2.6    2.6
           Subsidies                                                              0.6    0.5     0.3     0.2      0.2     0.2     0.2      0.2     0.2    0.2
              Energy guarantees 3/                                                0.5    0.3     0.0     0.0      0.0     0.0     0.0      0.1     0.1    0.0
              Nonenergy guarantees                                                0.0    0.0     0.1     0.0      0.0     0.0     0.0      0.0     0.0    0.0
              Other                                                               0.1    0.1     0.1     0.1      0.1     0.1     0.1      0.1     0.1    0.1
