V1
                                                                                                                                     CZECH REPUBLIC
""
""
""
"                     Table 4. Czech Republic: General Government Operations, 2018–26"
                                               (Percent of GDP)
                                                    2018       2019       2020       2021        2022        2023         2024         2025       2026
                                                                                                            Staff Projections
Revenue                                                 41.5      41.4       41.6        40.2       40.3         40.3         39.8       39.5      39.4
Taxes                                                   20.4      20.4       20.0        18.1       18.1         18.2         18.0       17.9      17.9
  Personal income tax                                    4.8       5.0        5.2         3.5        3.2           3.3         3.3        3.3       3.3
  Corporate income tax                                   3.5       3.3        3.1         3.0        3.1           3.3         3.3        3.3       3.3
  VAT                                                    7.6       7.5        7.4         7.4        7.6           7.6         7.6        7.6       7.6
  Excise                                                 3.4       3.2        3.1         3.1        3.0           2.9         2.7        2.7       2.6
  Other taxes                                            1.2       1.3        1.1         1.2        1.1           1.2         1.2        1.2       1.2
Social contributions                                    15.4      15.5       16.0        16.4       15.8         15.7         15.7       15.7      15.7
Capital and other current transfers and subsidies        1.8       1.8        1.8         1.9        2.5           2.6         2.2        2.0       1.9
Other revenue                                            3.9       3.8        3.9         3.9        3.9           3.9         3.9        3.9       3.9
  Property income                                        0.6       0.6        0.7         0.7        0.7           0.7         0.7        0.7       0.7
  Sales of goods and services                            3.2       3.2        3.2         3.2        3.2           3.2         3.2        3.2       3.2
  Other revenue                                          0.0       0.0        0.0         0.0        0.0           0.0         0.0        0.0       0.0
Expenditure                                             40.6      41.1       47.2        47.4       44.6         44.3         43.3       42.5      41.9
 Expense                                                36.5      36.7       42.4        42.4       39.6         38.9         38.8       38.6      38.0
  Compensation of employees                              9.6       9.9       11.1        10.9       10.4         10.2         10.2       10.1       9.9
  Use of goods and services                              6.0       5.9        6.1         6.1        5.9           5.9         5.9        5.9       5.9
  Interest                                               0.7       0.7        0.8         0.9        0.9           0.9         0.9        0.9       0.9
  Subsidies                                              2.2       2.2        3.0         3.2        2.0           1.9         1.9        1.9       1.9
  Grants                                                 0.4       0.3        0.4         0.4        0.4           0.4         0.4        0.4       0.4
  Social benefits                                       15.1      15.3       17.9        17.9       17.5         17.2         17.2       17.0      16.7
  Other expenses                                         2.3       2.4        3.1         3.0        2.5           2.4         2.4        2.4       2.4
 Net acquisition of nonfinancial assets                  4.1       4.4        4.9         5.0        5.1          5.4          4.5        3.9       3.9
Gross Operating Balance                                  5.1       4.7       -0.7        -2.2        0.7          1.5          1.0        0.9       1.4
Net lending/borrowing (overall balance)                  0.9       0.3       -5.6        -7.2       -4.4         -3.9         -3.5       -3.0      -2.5
Net financial transactions                               0.9       0.3       -5.6        -7.2       -4.4         -3.9         -3.5       -3.0      -2.5
  Net acquisition of financial assets                    0.0       0.0        0.0         0.0        0.0          0.0          0.0        0.0       0.0
  Net incurrence of liabilities                         -0.9      -0.3        5.6         7.2        4.4          3.9          3.5        3.0       2.5
Adjustment and statistical discrepancies 1/              0.0       0.0        0.0         0.0        0.0          0.0          0.0        0.0       0.0
""
Memorandum item:
General government debt                                    32.1       30.0     37.7       43.5       45.0        46.6        48.0         48.6      49.1
Primary balance                                              1.5       0.8      -5.0       -6.5       -3.6        -3.2        -2.7         -2.2      -1.8
Structural balance 2/ 3/                                     0.2      -0.8      -5.2       -7.2       -4.5        -4.0        -3.5         -3.0      -2.5
Cyclically adjusted primary balance                          0.7      -0.2      -4.6       -6.5       -3.7        -3.3        -2.8         -2.2      -1.8
Change in cyclically adjusted primary balance               -0.7      -1.0      -4.4       -1.8        2.7         0.5         0.5          0.6       0.5
Output gap                                                   2.0       2.8      -0.9        0.0        0.3         0.2         0.1          0.0       0.0
"Nominal GDP (billions of Koruny)                          5,410     5,790     5,695      6,059      6,534       6,942       7,306        7,680     8,026"
Sources: Ministry of Finance and IMF staff estimates and projections.
"1/ Adjustments for cash-accrual differences, valuation changes and other discrepancies."
2/ In percent of potential GDP.
3/ Structural balances are net of temporary fluctuations in some revenues and one-offs. COVID-related one-offs are however included.
""
""
""
""
                                                                                                INTERNATIONAL MONETARY FUND                           37
