V1
IRELAND
""
""
"                Table 2. Ireland: Statement of Operations of the General Government, 2018–27"
"                                    (Percent of GDP, unless otherwise indicated)"
                                                                                                                     Projections 1/
""
                                                          2018      2019      2020      2021      2022      2023      2024      2025    2026        2027
""
 Revenue                                                  25.5      24.7       22.2      23.0      22.5      22.2      22.1     22.1     21.9        21.9
  Taxes                                                    18.6      18.1      16.4      17.8      17.3      17.0      17.0     17.1     17.1        17.1
    Personal income tax                                     7.0       6.9       6.6       6.9       6.7       6.8       6.8      6.9      6.9         7.0
      Corporate income tax                                  3.2       3.1       3.2       3.6       3.6       3.4       3.4       3.3     3.2         3.1
      VAT                                                   4.3       4.3       3.4       3.9       3.7       3.7       3.7       3.7     3.7         3.8
      Excises                                               1.4       1.4       1.4       1.4       1.2       1.0       1.0       1.0     1.0         1.0
      Other taxes                                           2.6       2.4       1.8       2.0       2.1       2.1       2.1       2.1     2.1         2.2
  Social contributions                                      4.5       4.4       4.0       3.8       3.7       3.8       3.8       3.8     3.8         3.8
  Other revenue                                             2.4       2.1       1.7       1.4       1.5       1.5       1.3       1.2     1.1         1.0
""
""
 Expenditure                                              25.3      24.2       27.3      24.9      22.7      21.9      21.5     21.3     21.2        21.0
  Expense                                                  23.3      22.0      25.0      22.9      20.3      19.4      18.9     18.7     18.5        18.3
     Compensation of employees                              6.8       6.6       6.6       6.2       5.9       5.9       5.9       5.9     5.9         5.8
     Use of goods and services                              3.4       3.5       4.0       3.9       3.6       3.4       3.3       3.3     3.3         3.3
     Interest                                               1.6       1.3       1.0       0.8       0.8       0.7       0.7       0.5     0.6         0.5
     Subsidies                                              0.6       0.5       1.7       1.6       0.7       0.5       0.5       0.5     0.5         0.5
     Social benefits                                        9.1       8.6      10.1       8.9       7.9       7.5       7.2       7.1     6.9         6.8
     Other expense                                          1.8       1.4       1.6       1.6       1.4       1.4       1.4       1.4     1.4         1.4
  Net acquisition of nonfinancial assets                    2.0       2.2       2.3       2.0       2.4       2.5       2.6       2.6     2.7         2.7
""
 Net Lending(+)/Borrowing(-) (Overall Balance)              0.1       0.5      -5.1      -1.9      -0.2       0.4       0.6       0.8     0.8         0.9
""
 Net financial transactions                                -0.2       0.3      -4.8      -1.8      -0.2       0.4       0.6       0.8     0.8         0.9
  Net acquisition of financial assets                       4.9      -0.2      -0.4       2.7       0.0       0.1       0.4       0.4     0.3         0.3
  Net incurrence of liabilities                             5.2      -0.5       4.3       4.4       0.3      -0.2      -0.3      -0.4    -0.4        -0.6
""
 Memorandum Items:
 Structural balance                                        -0.3       0.4      -1.3       0.3       0.9       0.4       0.6       0.8     0.8         0.9
 Structural primary balance                                 1.4       1.7      -0.3       1.1       1.6       1.1       1.3       1.3     1.3         1.4
 Gross public debt                                        63.1      57.2      58.4      56.0      49.1      44.8      41.6      39.0     36.4        33.4
   in percent of GNI*                                    104.1      94.6     104.7     107.3      96.7      88.9      83.2      78.0     72.9        66.9
   in percent of revenue                                 247.8     231.8     263.6     243.4     218.5     201.7     188.4     176.5    165.9       152.5
 Net public debt 2/                                        55.8      49.0      52.4      50.9      44.7      40.8      37.9     35.5     33.1        30.3
 Interest (in percent of revenue)                           6.4       5.3       4.6       3.4       3.4       3.3       2.9      2.5      2.5         2.3
 Currency and deposits                                     6.7       6.9       4.7       4.1       3.6       3.3       3.1       3.0      2.8         2.7
 GDP at current market prices (in billions of euros)     326.0     356.5     372.9     421.5     479.9     522.1     556.1     584.6    614.8       646.2
""
" Sources: DoF, Eurostat, and IMF staff estimates and projections."
" 1/ The decline in most items as percent of GDP is caused by the greater divergence between GDP and tax base as well as GNI* in 2020, e.g. VAT is"
 projected to return to 10 percent of private consumption.
" 2/ Gross debt minus financial assets corresponding to debt instruments (currency and deposits, debt securities, and loans)."
""
""
""
""
28      INTERNATIONAL MONETARY FUND
