V1
GEORGIA
""
""
""
"                       Table 3b. Georgia: General Government Operations, GFSM 2001, 2015–23"
                                                  (In percent of GDP)
""
                                                                 2015      2016         2017        2017       2018        2018      2019      2020      2021        2022      2023
                                                                                       EFF 1st                EFF 1st
                                                                    Actual             Review       Prel.     Review                            Projections
""
Revenue                                                           28.1        28.3         28.9       29.0        28.6      27.9      27.3      27.2      27.2        27.1      27.0
 Taxes                                                            25.1        25.7         25.9       26.0        25.6      25.0      24.7      24.8      25.0        25.0      25.0
"   Taxes on income, profits, and capital gains                    10.1        10.4          9.7        9.7         9.2       9.3       9.2       9.2       9.2         9.2       9.1"
        Payable by individuals                                     6.9         7.3          7.8        7.7         7.8       7.6       7.5       7.5       7.5         7.5       7.5
        Payable by corporations                                    3.2         3.1          1.9        2.0         1.5       1.7       1.7       1.7       1.6         1.6       1.6
   Taxes on property                                               0.8         1.1          1.1        1.0         1.1       1.0       1.0       1.0       1.0         1.0       1.0
   Taxes on goods and services                                    13.9        14.0         14.6       14.7        14.6      14.3      14.2      14.2      14.2        14.2      14.2
        General taxes on goods and services (VAT)                 11.1        10.8         10.9       10.8        11.0      10.9      10.9      10.9      10.9        10.9      10.9
        Excises                                                    2.7         3.1          3.8        3.8         3.6       3.4       3.3       3.3       3.3         3.3       3.3
   Taxes on international trade                                    0.2         0.2          0.2        0.2         0.2       0.2       0.2       0.2       0.2         0.2       0.2
   Other taxes 1/                                                  0.1         0.1          0.2        0.5         0.5       0.1       0.2       0.2       0.5         0.5       0.6
 Grants                                                            1.0         0.8          1.0        0.8         1.0       1.0       0.7       0.6       0.6         0.5       0.5
 Other revenue                                                     2.0         1.7          2.0        2.2         2.0       1.9       1.8       1.7       1.7         1.6       1.5
""
Total Expenditure                                                 29.4        29.9         30.0       29.6        30.0      29.5      29.6      29.5      28.8        28.5      28.4
 Expense                                                          24.9        25.9         24.6       24.2        23.9      23.1      22.5      21.7      20.8        20.8      20.5
    Compensation of employees                                      5.0         5.2          4.5        4.3         4.3       4.1       3.9       3.7       3.6         3.6       3.6
    Use of goods and services                                      3.8         4.1          3.9        4.0         3.7       3.6       3.5       3.3       3.1         3.1       3.1
    Interest                                                       1.0         1.2          1.3        1.3         1.4       1.3       1.3       1.3       1.4         1.4       1.2
       External                                                    0.5         0.6          0.6        0.6         0.7       0.7       0.6       0.6       0.6         0.6       0.6
       Domestic                                                    0.5         0.6          0.7        0.6         0.7       0.7       0.7       0.7       0.8         0.8       0.6
    Subsidies                                                      2.1         2.1          2.2        2.3         2.1       2.1       2.0       1.9       1.8         1.8       1.8
    Grants                                                         0.3         0.2          0.2        0.2         0.2       0.2       0.2       0.2       0.2         0.2       0.2
    Social benefits                                                9.6        10.0          9.5        9.3         9.3       9.0       9.0       8.8       8.4         8.4       8.4
    Other expense                                                  3.1         3.2          3.0        2.8         2.9       2.8       2.6       2.5       2.4         2.3       2.3
""
 Net acquisition of nonfinancial assets                            4.5         4.0          5.4        5.4         6.2       6.4       7.1       7.8           7.9     7.8       7.9
   Increase (capital spending)                                     5.6         5.0          5.8        6.1         6.5       6.8       7.4       8.1           8.2     8.0       8.0
   Decrease (privatization proceeds)                              -1.1        -1.1         -0.5       -0.7        -0.4      -0.4      -0.3      -0.3          -0.2    -0.2      -0.1
""
Net lending / borrowing before adjustment                         -1.3        -1.6         -1.1       -0.5        -1.5      -1.6      -2.3      -2.3          -1.5    -1.4      -1.3
Unidentified measures                                              0.0         0.0          0.0        0.0         0.0       0.0       0.8       0.8           0.0     0.0       0.0
Net lending / borrowing                                           -1.3        -1.6         -1.1       -0.5        -1.5      -1.6      -1.5      -1.5          -1.5    -1.4      -1.3
""
"Change in net financial worth, transactions                       -1.3        -1.6         -1.1       -0.5        -1.5      -1.6      -1.5      -1.5          -1.5    -1.4      -1.3"
" Net acquisition of financial assets (""+"": increase in assets)     1.7         1.6          2.2        2.5         1.5       1.6       1.3       1.3           1.6     1.3       0.4"
   Domestic                                                        1.7         1.6          2.2        2.5         1.5       1.6       1.3       1.3           1.6     1.3       0.4
       Budget lending                                              1.4         1.4          2.5        2.4         1.5       1.2       1.1       1.0           0.9     0.9       0.9
      Deposits (NBG and commercial banks)                          0.3         0.2         -0.2        0.1         0.0       0.4       0.2       0.2           0.7     0.4      -0.5
      Financial privatization                                      0.0         0.0          0.0        0.0         0.0       0.0       0.0       0.0           0.0     0.0       0.0
" Net incurrence of liabilities (""+"": increase in liabilities)      3.0         3.2          3.3        3.0         3.0       3.2       2.8       2.7           3.1     2.7       1.7"
   Domestic                                                        0.9         1.0          0.7        0.9         0.3       0.9       0.9       0.5           0.5     0.3       0.0
       Securities other than shares                                0.9         1.0          0.8        0.9         0.4       0.9       0.9       0.5           0.5     0.3       0.0
       Loans                                                       0.0         0.0          0.0        0.0         0.0       0.0       0.0       0.0           0.0     0.0       0.0
   Foreign                                                         2.1         2.2          2.6        2.1         2.7       2.3       2.0       2.3           2.6     2.4       1.7
       Loans                                                       2.1         2.2          2.6        2.1         2.7       2.3       2.0       2.3           2.6     2.4       1.7
""
Memorandum items:
"  Nominal GDP                                                    31,756      34,028       37,260    38,042       40,148    41,410    44,825    48,448    52,506      56,896    61,643"
  Public debt                                                      41.4        44.4         42.3      44.9         42.7      42.3      42.6      43.0      42.5        41.8      40.3
  End-year government deposits                                       2.9         2.9          2.4       2.7          2.2       2.9       2.9       2.9       3.4         3.5       2.8
  Operating balance (before adjustment)                              3.2         2.4          4.2       4.9          4.7       4.8       4.8       5.5       6.4         6.4       6.5
  Net lending / borrowing (excluding privatization)                 -2.4        -2.7         -1.6      -1.2         -1.8      -2.0      -2.6      -2.6      -1.8        -1.6      -1.4
  Augmented Net lending / borrowing (Program definition) 2/         -2.7        -3.0         -3.6      -2.9         -3.0      -2.8      -2.6      -2.5      -2.4        -2.3      -2.2
  Cyclically-adjusted primary balance (Program definition)          -1.7        -1.6         -2.2      -1.6         -1.9      -1.4      -1.3      -1.2      -1.1        -1.0      -1.1
""
Sources: Ministry of Finance; and Fund staff estimates.
1/ Includes cash outflows due to tax credit refunds.
2/ Augmented Net lending / borrowing (Program definition) = Net lending / borrowing - Budget lending.
""
""
""
""
38        INTERNATIONAL MONETARY FUND
