V1
                                                                                                                                                               JAMAICA
""
""
""
                               Table 2b. Jamaica: Summary of Central Government Operations
                                                     (In percent of GDP)
""
                                                                                                                                 Projections
                                                     2017/18   2018/19    2019/20   2020/21    2021/22   2022/23     2023/24   2024/25   2025/26     2026/27    2027/28
""
Budgetary revenue and grants                            29.1      30.6       30.6      29.5       31.0        29.4      29.4      29.4      29.4        29.5       29.6
  Tax                                                   25.8      26.4       27.3      25.9       26.5        26.4      26.4      26.4      26.4        26.5       26.6
    Of which:
      Income and profits                                 6.8       7.0        7.5       8.3        7.8         7.6       7.4       7.4       7.4         7.5        7.5
         Of which: Other companies                       3.2       3.0        3.2       3.4        3.2         3.2       3.2       3.2       3.2         3.2        3.2
         Of which: PAYE                                  2.8       2.8        3.1       3.5        3.3         3.1       3.0       3.0       3.0         3.0        3.0
      Production and consumption                         9.1       9.3        9.5       8.8        8.5         8.5       8.5       8.5       8.5         8.6        8.6
         Of which: GCT (Local)                           4.7       4.9        5.2       4.7        4.6         4.6       4.6       4.6       4.6         4.7        4.7
      International Trade                                9.7      10.0       10.1       8.6       10.0        10.0      10.0      10.0      10.0        10.0       10.1
         Of which: GCT (Imports)                         4.1       4.2        4.4       3.9        4.4         4.4       4.4       4.4       4.4         4.4        4.4
  Non-tax 1/                                             3.0       3.7        3.1       3.2        4.0         2.6       2.6       2.6       2.6         2.6        2.6
  Grants                                                 0.3       0.5        0.2       0.4        0.3         0.2       0.2       0.2       0.2         0.3        0.3
""
Budgetary expenditure                                   28.6      29.4       29.7      32.6       30.1        29.1      29.1      29.1      27.9        27.0       27.1
  Primary expenditure                                   23.7      25.0       25.3      27.9       26.0        24.1      24.4      24.7      23.9        23.2       23.9
    Compensation of employees                           10.0       9.7       10.0      11.4       10.4        11.8      12.2      12.5      12.5        12.5       12.5
       Wage and salaries                                 9.2       8.9        9.2      10.7        9.6        10.9      11.3      11.5      11.5        11.5       11.5
        Employer contribution                            0.8       0.8        0.7       0.8        0.8         0.9       0.9       1.0       1.0         1.0        1.0
     Programme expenditure                               9.2      10.2       10.2      12.0       11.6         9.2       8.7       8.5       8.1         8.1        8.2
     Capital expenditure                                 2.4       3.2        3.3       2.5        2.2         2.5       3.1       3.2       3.2         3.2        3.5
  Interest                                               4.9       4.5        4.5       4.7        4.1         5.0       4.7       4.4       4.1         3.8        3.2
     Domestic                                            3.4       3.5        3.1       3.7        2.2         1.9       1.9       1.8       1.6         1.5        1.2
    External                                             1.2       0.8        1.1       0.9        3.8         3.0       2.9       2.6       2.4         2.3        2.0
""
Budget balance                                           1.0       1.8        1.0       -3.6       0.9         0.3       0.3       0.3         1.5       2.5        2.5
  Of which: Primary budget balance                       7.5       7.5        7.1        3.5       6.8         5.8       5.4       5.2         5.6       5.7        5.4
""
Public entities balance                                  0.6       0.6        0.1       -0.5       0.0         0.0       0.0       0.0         0.0       0.0        0.0
""
Public sector balance                                    1.0       1.8        1.0       -3.6       0.9         0.3       0.3       0.3         1.5       2.5        2.5
""
Gross financing needs                                   18.0       9.6       11.2       7.4        4.9         5.6       6.4       9.7         3.5       3.4        3.6
""
Gross financing sources                                 18.0       3.8       11.2       7.4        4.9         5.6       6.4       9.7         3.5       3.4        3.6
  Domestic                                               1.5       2.7        3.4       3.9        2.0         2.3       2.1       3.2         1.3       1.1        1.3
  External                                              14.0       1.7        6.3       1.9        2.9         3.4       3.2       5.0         1.9       1.7        1.9
""
Memorandum items:
"Nominal GDP (billion J$)                               1,928     2,053      2,121     1,949      2,322       2,588     2,777     2,955     3,150       3,352      3,565"
"Public sector debt (FRL definition, billion J$) 1/     2,058     2,033      1,999     2,138      2,188       2,177     2,164     2,187     2,204       2,158      2,137"
"Public sector debt (FRL definition, %GDP) 1/           106.7      99.0       94.3     109.7       94.2        84.1      77.9      74.0      70.0        64.4       59.9"
""
Sources: Jamaican authorities and Fund staff estimates and projections.
""
"1/ Consolidated central government and public bodies' debt, consistent with the Fiscal Responsibility Law."
""
""
""
""
                                                                                                              INTERNATIONAL MONETARY FUND                           27
