V1
                                                                                                                                      CANADA
""
""
""
"                 Table 3. Canada: General Government Fiscal Indicators, 2016–26   "
"                                              (Percent of GDP, unless otherwise indicated)"
""
                                                                                                        Projections
                                                    2016    2017    2018    2019    2020     2021    2022    2023     2024    2025    2026
""
Federal Government
Revenue                                              14.5    14.6    15.1    15.2    13.1     14.1    14.6    14.8     15.0    15.0    15.0
 Income taxes                                         9.4     9.5     9.9    10.0     9.8      9.7     9.6     9.7      9.8     9.8     9.8
  Goods and services tax                              2.8     2.8     2.8     2.8     2.4      2.6     2.6     2.7      2.6     2.6     2.6
Expenditures                                         14.6    14.7    14.8    15.1    29.3     19.9    17.5    15.6     15.3    15.1    14.9
  Program spending                                   14.5    14.6    14.8    18.2    26.6     17.9    15.4    15.1     14.7    14.4    14.0
  Transfers                                           9.3     9.4     9.3     9.7    20.5     13.8    11.9    10.0      9.6     9.3     9.0
  Capital spending                                    0.5     0.5     0.6     0.4     0.6      0.5     0.5     0.5      0.5     0.6     0.6
  Interest payments                                   1.1     1.0     1.1     1.1     1.0      0.9     1.0     1.1      1.3     1.4     1.6
Budgetary balance                                    -0.1    -0.1     0.3     0.1   -16.2     -5.8    -2.9    -0.8     -0.3    -0.1     0.1
  Primary Balance                                     0.6     0.3     0.8     0.7   -15.7     -5.3    -2.4    -0.2      0.5     0.9     1.3
  Cyclically-adjusted balance 2/                      0.0    -0.2     0.2     0.1   -15.4     -5.5    -2.9    -0.8     -0.3    -0.1     0.1
Net federal debt                                     22.2    21.0    18.9    17.9    35.7     37.6    37.5    36.1     34.5    32.8    31.4
Gross federal debt                                   39.0    37.6    34.8    33.9    51.6     53.6    53.4    52.0     50.5    48.7    47.3
""
Provincial and Local Governments
Revenue                                              26.7    26.7    26.8    27.3    30.5     27.2    27.2    27.2     27.3    27.2    27.2
  Income taxes                                        6.4     6.3     6.4     6.5     6.2      5.9     6.1     6.3      6.4     6.5     6.5
Expenditures                                         27.6    27.2    27.5    27.5    34.7     29.6    29.2    29.0     28.7    28.6    28.5
  Transfers                                           2.2     2.3     2.3     2.3     4.2      2.4     2.4     2.4      2.4     2.4     2.3
 Capital spending                                     3.3     3.4     3.4     3.3     3.3      3.3     3.3     3.3      3.3     3.3     3.3
 Interest payments                                    1.9     1.8     1.9     1.8     1.8      2.2     1.8     1.6      1.3     1.2     1.1
Budgetary balance                                    -0.9    -0.6    -0.7    -0.3    -4.2     -2.3    -2.1    -1.8     -1.5    -1.4    -1.3
 Primary Balance                                     -0.6    -0.3    -0.5    -0.2    -4.1     -1.8    -1.9    -2.0     -1.9    -2.0    -1.9
Cyclically-adjusted balance 2/                       -0.6    -0.7    -0.8    -0.3    -3.2     -1.8    -2.0    -1.8     -1.5    -1.4    -1.3
Net provincial debt 3/                               19.2    17.9    19.6    19.1    24.2     24.7    23.3    22.3     21.5    20.7    20.0
Gross provincial debt 3/                             53.1    51.5    53.4    52.4    59.7     58.2    55.4    53.7     52.3    51.0    49.7
""
Canada/Quebec Pension Plans
Revenue                                               3.4     3.5     3.5     3.6     3.8      3.7     3.7     3.7      3.7     3.7     3.7
Total spending                                        2.9     2.9     2.9     2.9     3.2      3.1     3.1     3.1      3.2     3.2     3.1
Budgetary balance                                     0.5     0.6     0.6     0.7     0.5      0.5     0.5     0.5      0.5     0.6     0.6
""
Consolidated General Government 3/
Revenue                                              40.3    40.3    41.1    41.5    38.6     38.2    39.4    40.6     41.1    41.3    41.4
Expenditure                                          40.8    40.5    40.9    41.0    58.4     45.8    43.8    42.6     42.3    42.2    42.0
Public consumption                                   21.0    20.7    20.7    20.8    22.8     22.6    22.3    22.2     22.0    22.0    21.9
Public investment                                     3.8     3.9     4.0     3.9     4.1      4.0     4.0     4.0      4.0     4.0     4.1
Overall balance                                      -0.5    -0.1     0.3     0.5   -19.8     -7.6    -4.4    -2.1     -1.3    -0.9    -0.6
Primary balance                                       0.1     0.1     0.3     0.6   -19.8     -7.1    -4.3    -2.2     -1.4    -1.0    -0.6
Cyclically-adjusted balance 2/                       -0.1    -0.3     0.0     0.4   -18.2     -6.8    -4.4    -2.1     -1.3    -0.9    -0.6
Fiscal impulse                                        0.1     0.2    -0.3    -0.3    18.6    -11.3    -2.5    -2.3     -0.8    -0.3    -0.4
Net public debt                                      28.7    26.0    25.6    23.4    48.0     47.4    45.5    43.2     40.4    37.4    34.0
Gross public debt                                    91.7    88.8    88.8    86.8   115.4    114.3   112.1   109.4    106.6   103.6   100.2
""
Memorandum Items
Real GDP growth (percentage change)                   1.0     3.0     2.4     1.9    -5.4      4.4     4.1     2.3      1.7     1.7     1.7
Nominal GDP growth (percentage change)                1.8     5.7     4.2     3.6    -4.4      8.1     6.1     4.3      3.8     3.7     3.8
Three-month treasury bill (percent)                   0.5     0.7     1.4     1.7     0.5      0.2     0.3     0.8      1.5     1.9     2.1
Ten-year government bond (percent)                    1.3     1.8     2.3     1.6     0.8      0.9     1.0     1.4      1.8     2.1     2.4
""
Sources: Statistics Canada; Department of Finance Canada; provincial budget reports; Haver Analytics; and IMF staff
estimates.
  1/ National Accounts basis.
 2/ Percent of potential GDP.
" 3/ Includes federal, provincial, territorial, and local governments; and Canada and Quebec pension plans."
""
""
""
""
                                                                                            INTERNATIONAL MONETARY FUND                       43
