V1
                                                                                                                                           GRENADA
""
""
""
"                     Table 3b. Grenada: Operations of the Central Government, 2017–27"
                                            (In percent of GDP)
                                                        2017    2018    2019    2020    2021    2022     2023      2024          2025    2026    2027
                                                                                         Est.                            Proj.
""
Total revenue and grants                                25.6    27.0    26.6    28.1    31.8     29.0     29.6     28.8          28.2    28.0    28.0
Revenue                                                 23.0    24.0    23.8    24.5    24.1     23.5     24.4     24.6          24.7    24.5    24.5
 Tax revenue                                            21.4    22.3    21.9    22.1    20.8     20.7     21.6     21.8          21.9    21.7    21.7
   Taxes on income and profits                           4.6     4.9     4.6     4.8     4.0      4.1      4.2      4.4           4.5     4.5     4.5
   Taxes on property                                     0.8     0.9     1.2     1.2     1.0      1.1      1.1      1.1           1.1     1.1     1.1
   Taxes on goods and services                           8.7     8.8     8.6     8.6     8.3      8.4      8.5      8.5           8.6     8.6     8.6
   Taxes on international trade                          7.3     7.7     7.5     7.5     7.5      7.1      7.8      7.8           7.7     7.6     7.5
 Nontax revenue                                          1.6     1.6     1.8     2.4     3.4      2.8      2.8      2.8           2.8     2.8     2.8
Grants                                                   2.6     3.0     2.9     3.7     7.6      5.5      5.2      4.2           3.5     3.5     3.5
""
Total expenditure and net lending 1/                    22.6    22.4    21.6    26.9    31.5     32.4     27.9     26.6          26.1    25.7    25.6
Current expenditure                                     19.9    19.6    19.0    23.1    22.8     22.0     21.0     20.9          21.5    21.0    20.9
 Wages and salaries                                      8.1     8.0     7.7     9.3     9.7      9.0      8.8      8.6           8.8     8.8     8.8
 NIS contributions                                       0.6     0.6     0.4     0.5     0.5      0.5      0.5      0.5           0.5     0.5     0.5
 Goods and services                                      4.2     4.1     4.1     4.7     5.1      5.0      4.4      4.8           4.6     4.5     4.5
 Transfers                                               4.4     4.9     5.0     6.6     5.7      5.6      5.5      5.5           5.5     5.3     5.3
 Interest payments                                       2.7     2.0     1.9     2.0     1.8      2.0      1.8      1.6           2.1     2.0     1.8
Capital expenditure and net lending                       2.7     2.8     2.6     3.8     8.6    10.4      6.9      5.7            4.6     4.7     4.7
 Grant-financed                                           2.1     2.4     2.3     3.0     6.1     5.5      5.2      4.2            3.5     3.5     3.5
 Non-grant financed                                       0.5     0.4     0.3     0.8     2.6     4.9      1.7      1.5            1.1     1.2     1.2
""
Primary balance 2/                                       5.7     6.6     6.8     3.2     2.1     -1.5      3.5      3.8           4.2     4.3     4.2
Overall balance                                          3.0     4.6     5.0     1.2     0.3     -3.4      1.7      2.2           2.0     2.3     2.4
Public Debt                                             70.4    64.0    58.5    71.4    70.3     69.0     66.5     64.4          58.9    53.6    48.6
""
Memorandum items:
"Nominal GDP (millions of EC$)                           3,039   3,150   3,276   2,817   3,011   3,217    3,443    3,644          3,847   4,056   4,264"
Sources: Ministry of Finance and IMF staff estimates.
1/ The Chart of Accounts for expenditure classification was revised in 2016 from GFSM 1986 format to GFSM 2014 format.
2/ The primary balances include non-tax revenue from the Citizenship-by-Investment program.
""
""
""
""
                                                                                                INTERNATIONAL MONETARY FUND                        29
