V1
                                                                                                           ST. VINCENT AND THE GRENADINES
""
""
""
""
"     Table 3. St. Vincent and the Grenadines: Summary of Central Government Operations,"
                                                2017–26
"                   (In millions of Eastern Caribbean dollars, unless otherwise stated)"
                                                            2017     2018     2019    2020       2020    2021     2022      2023   2024   2025   2026
                                                                                      RCF
""
""
Total revenue and grants                                     643      637      680      612      691      644         838   851    847    894    931
Current revenue                                              592      596      602      551      605      586         671   730    778    821    860
Tax revenue                                                   544      551      555      508      554      532        611    664    708   747     782
 Of which
 Taxes on income and profits                                  151      148      140      133      143      138        157    170    181   191    201
 Taxes on property                                              4        5        4          4      4        4          5      5      5     6      6
 Taxes on international trade                                 218      236      233      209      234      223        259    282    301   317     332
   Of which: VAT                                               86       92       94       84       90       85         98    107    114   120    126
 Taxes on domestic transactions                               172      162      178      163      174      167        190    207    220   233     244
   Of which: VAT                                               74       78       96       89       88       81         94    103    110   115    121
Non-tax                                                        48       46       47       42       51       54         61     66    70     74     78
 Of which                                                                                    0
" Fees, Fines and Permits                                       18       10        7          6      6        6          6     7      8      8      8"
" Interest, Rent and Dividends                                   8        7        9          8     10       12         13     14     15    16      17"
 Other Revenue                                                 22       29       31       29       34       37         41     45    48     50      53
Capital Revenue                                                 6        1        4          1     36        3          3      3      4     4      4
Grants                                                         45       40       74       61       51       55        164    117    66     69     67
""
Total expenditure and net lending                            652      657      746      745      813      899         929   971    954    991    927
Current                                                       565      573      600      626      638      805        681    715    739   761     786
 Of which
 Wages and salaries 1/                                        281      288      304      311      324      335        347    359    371   384    398
 Interest                                                      50       52       56       55       52       65         68     81    83     82     83
   Domestic                                                    31       32       35       30       32       38         27     26    26     25     25
   Foreign                                                     19       20       21       25       19       27         42     55    57     56     58
 Transfers and subsidies                                      156      156      161      176      174      216        179    186    192   199    206
 Goods and services                                            78       77       80       85       89      190         87     90     93    96      99
Capital expenditure                                            88       84     146      119      175        94        248   257    215    230    141
Reconstruction (La Soufriere)                                   …        …        …        …        …       30        119     95     27     …       …
 Port                                                           …        …        9       12       12       10         75    100    158    95       0
 Others                                                        88       84      137      107      163       54         54     62     30   135     141
""
Current balance (before grants)                                28       23        1               -33     -219        -10     15     39    59      74
Overall balance                                               -10      -20      -66    -133      -122    -255         -91   -121   -106    -98     4
Overall balance (excl. port project)                          -10      -20      -57     -121     -110     -245        -16    -21     51     -3     4
Overall Bal. (exc. COVID-19 & volcano shocks and port)        -10      -20      -57     -121     -110      -34         17     21     78     -3     4
""
Primary balance                                                40       32      -10      -78      -70     -190        -23    -40    -24    -16    86
Primary balance (excl. port project)                           40       32       -1      -66      -58     -180         52     60    134    79      86
Prim. Bal. (exc. COVID-19 & volcano shocks and port)           40       32       -1      -66      -58       31         86    101    161    79      86
""
""
Identified financing                                           10       20       66     133      122      255          91   121    106     98      -4
 Net external financing                                        -4       15       40      154      174      141        110    123    115   107      6
   Disbursements                                               86       89      113      231      256      225        212    226    217   224    138
   Amortization                                                89       74       73       77       82       84        102    103    102   117    132
 Change in government assets                                  -14      -22      -32          0    -45        0          0      0      0     0      0
 Net domestic financing 2/                                     68        1       65      -21       -7      -48        -19     -2     -9     -9    -10
 Sale of Equity (privatization proceeds)                      -35        0        0          0      0        0          0      0      0     0      0
 Change in account payable and arrears                         -6       26       -7          0      0        0          0      0      0     0      0
""
""
  Sources: Ministry of Finance and Planning; and Fund staff estimates and projections.
"   1/ Wages and salaries including social security contributions, commissions, rewards, allowances, and incentives."
   2/ Includes other non-banking sector domestic financing.
""
""
""
""
                                                                                                    INTERNATIONAL MONETARY FUND                   21
