V1
                                                                                                                                      MOROCCO
""
""
""
"                        Table 2. Morocco: Budgetary Central Government Finance, 2016–25"
                                               (Billions of dirhams)
""
                                                                                                                        Proj.
                                                        2016       2017         2018       2019     2020    2021    2022      2023      2024      2025
""
Revenue                                                 264.0     282.4        289.8     295.2     288.8   296.2    313.0    331.7     351.9     377.1
  Taxes                                                 216.9     232.1        242.5     246.9     216.1   235.3    252.1    267.8     284.7     306.2
"    Taxes on income, profits, and capital gains          83.7      93.3         95.5      97.8      90.2    88.0     90.8     96.5     102.6     111.2"
    Taxes on property                                    13.6      12.6         12.6      11.8       9.6    11.5     16.5     17.3      18.3      19.3
    Taxes on goods and services                         103.9     111.0        117.6     121.0     102.9   119.3    127.6    135.6     144.1     153.6
    Taxes on international trade and transactions         9.5       9.0         10.1      10.2       8.8    11.1     10.8     11.7      12.6      13.3
    Other taxes                                           6.3       6.0          6.7       6.1       4.5     5.3      6.4      6.7       7.1       8.9
  Grants                                                  9.1      11.4          4.4       2.8       3.6     1.5      1.6      1.6       1.6       1.6
  Other revenue                                          38.0      39.0         42.9      45.5      69.1    59.4     59.3     62.3      65.6      69.2
    Of which: innovative financing                        0.0       0.0          0.0       9.4      14.0    14.0     14.0     14.0      14.0       0.0
""
Expense                                                 251.6     261.6        273.2     290.0     318.4   313.3    325.4    333.1     343.2     356.5
  Compensation of employees                             121.2     122.2        124.5     131.4     134.0   139.9    148.7    146.1     147.6     149.7
    Of which: wages and salaries                        104.9     104.9        106.0     111.5     115.5   121.2    128.9    126.6     127.9     129.8
                social contributions                     16.3      17.3         18.5      19.9      18.6    18.7     19.8     19.5      19.7      19.9
  Use of goods and services and grants                   72.5      78.2         84.9      95.3      95.5   100.6    102.2    106.6     113.8     123.0
    Of which: Use of goods and services                  26.7      27.6         29.6      31.2      27.7    27.7     32.3     33.9      35.7      39.1
              Grants 1/                                  45.8      50.6         55.3      64.1      67.8    72.9     69.9     72.7      78.1      83.9
  Subsidies                                              14.1      15.3         17.7      16.1      14.1    13.6      4.3      2.3       1.8       1.4
    Of which: Energy subsidies                           10.5      12.2         12.6      10.7      10.0     9.4      1.7      0.4       0.5       0.5
                  Food subsidies                          2.6       2.1          3.6       3.7       3.1     3.1      2.7      1.9       1.3       0.9
                  Transfers to households 2/              1.0       1.0          1.4       1.7       1.0     1.0      0.0      0.0       0.0       0.0
  Social benefits                                         0.0       0.0          0.0       0.0      25.0     8.5     16.5     20.3      21.7      20.9
    Of which: Cash transfers                              0.0       0.0          0.0       0.0      25.0     0.0      7.9     10.6      11.9      12.0
                Health care assistance                    0.0       0.0          0.0       0.0       0.0     8.5      8.6      9.7       9.8       8.9
  Interest                                               27.1      27.1         27.3      29.4      27.8    28.7     31.5     36.3      38.1      40.0
  Other expenses 3/                                      16.8      18.8         18.8      17.9      22.0    22.0     22.2     21.4      20.3      21.5
""
Net acquisition of nonfinancial assets                   57.8          57.9     57.9      52.3      53.1    54.3     61.6     68.5      72.1      76.1
""
Primary balance                                         -18.3      -10.1       -14.1     -17.7     -54.9    -42.7   -42.5    -33.6     -25.4     -15.5
Overall balance                                         -45.4      -37.1       -41.4     -47.1     -82.7    -71.4   -74.0    -69.9     -63.4     -55.5
Cyclical adjusted balance                               -49.2      -45.2       -43.8     -46.6     -62.7    -62.8   -68.5    -67.8     -63.6     -57.2
""
Change in net financial worth                           -45.4      -37.1       -41.4     -47.1     -82.7    -71.4   -74.0    -69.9     -63.4     -55.5
 Net acquisition of financial assets                     -1.5        0.0         0.0      -5.3       0.0     -4.0    -4.0     -4.0      -4.0       0.0
    Domestic                                             -1.5        0.0         0.0      -5.3       0.0     -4.0    -4.0     -4.0      -4.0       0.0
         Shares and other equity                         -1.5        0.0         0.0      -5.3       0.0     -4.0    -4.0     -4.0      -4.0       0.0
    Foreign Loans                                         0.0        0.0         0.0       0.0       0.0      0.0     0.0      0.0       0.0       0.0
 Net incurrence of liabilities                           43.9       37.1        41.4      41.8      82.7     67.4    70.0     65.9      59.4      55.5
    Domestic                                             41.1       28.1        43.2      24.5      39.9     37.1    39.7     39.6      21.8      17.1
         Currency and Deposits                            5.5        2.0         4.0       1.0       1.0      1.0     1.0      1.0       1.0       1.0
         Securities other than shares                    27.0       26.1        39.2      23.5      38.9     36.1    38.7     38.6      20.8      16.1
         Other accounts payable                           8.6        0.0         0.0       0.0       0.0      0.0     0.0      0.0       0.0       0.0
    Foreign Loans                                         2.8        9.0        -1.8      17.2      42.8     30.4    30.2     26.3      37.7      38.4
""
Memorandum Item:
 Total investment (including capital transfers)          74.6       76.7         76.7      70.2      75.1    76.3    83.8      89.9      92.4      97.6
" GDP                                                  1,013.2    1,063.0      1,108.5   1,151.2   1,073.4 1,128.6 1,185.1   1,245.3   1,311.3   1,383.9"
""
  Sources: Ministry of Economy and Finance; and IMF staff estimates.
"  1/ Includes transfers to other general government units, international organizations, and foreign governments"
"  2/ Includes supports to households as cash transfers, bus tickets, transportation, etc."
  3/ Includes capital transfers to public entities.
""
""
""
""
                                                                                                  INTERNATIONAL MONETARY FUND                   27
