V1
SOMALIA
""
""
""
"                             Table 2c. General Government Operations, 2019 and 2020 Q2   "
""
                                                                                 (Millions of U.S. Dollars)
                                                                                                  2019                                          2020
                                                                           Q1            Q2               Q3      Q4         Total        Q1            Q2    Total
""
 Revenue and grants                                                       82.5          98.4           144.0    171.5       496.4       153.5      176.0      329.6
 Revenue                                                                  72.4          74.8             76.0   100.5       323.7        80.2          64.4   144.7
  Tax revenue                                                             57.9          65.4             59.2    68.3       250.9        53.6          47.3   100.9
"     Tax on income, profit, and capital gains                              2.4           3.9              2.4     3.6            12.3     2.3           3.2     5.5"
     Taxes on payroll and workforce 2/                                    n.a.           n.a.            n.a.    n.a.             0.0     1.5           2.6     4.1
     Taxes on property 2/                                                 n.a.           n.a.            n.a.    n.a.             0.0     0.2           0.2     0.4
     Taxes on goods and services                                          18.0          21.6             13.4    16.1            69.1    12.4          11.2    23.5
     Taxes on international trade and transactions                        36.4          38.2             39.0    42.8       156.4        37.3          30.1    67.4
     Other taxes                                                           0.0           0.0              2.6     3.4             6.1     0.0           0.0     0.0
  Non-tax revenue                                                         36.4          19.9             34.6    37.9       128.9        26.6          17.2    43.8
 Grants 3/                                                                10.1          23.6             68.0    71.0       172.7        73.3      111.6      184.9
  Bilateral                                                                0.0           1.1             28.8     7.5            37.4     0.0           7.5     7.5
  Multilateral                                                            10.1          22.5             39.2    63.5       135.3        66.0          94.2   160.2
""
 Total expenditure 4/                                                     62.7          97.1           114.9    149.6       424.2       103.1      166.9      270.0
 Current                                                                  59.8          93.3           106.4    139.5       399.0       100.9      158.2      259.1
  Compensation of employees                                               40.8          58.5             70.5    81.2       251.1        65.5          79.7   145.3
  Use of goods and services                                               16.6          27.6             29.7    51.9       125.8        17.9          29.2    47.0
  Interest and other charges                                               0.0           0.0              0.0     0.0             0.0     1.5           5.6     7.1
  Subsidies                                                                0.0           0.0              0.0     0.0             0.0     0.0           0.2     0.2
  Transfers to sub-national governments & Banadir Region                   0.0           0.0              0.0     1.0             1.0     0.0           0.0     0.0
  Social benefits                                                          0.0           0.0              0.3     0.6             1.0     0.4          20.7    21.0
  Other expenses                                                           0.0           0.0              0.0     0.0             0.0     2.3           1.8     4.1
  Contingency                                                              0.1           0.2              0.4     0.3             1.0     0.0           0.0     0.0
 Purchase of non-financial assets                                          3.0           3.7              8.4     8.5            23.6     2.2           8.7    10.9
""
 Overall fiscal balance                                                   19.8           1.4             29.1    21.9            72.2    50.4           9.2    59.6
""
 Sources: Somali authorities; and Fund staff estimates and projections.
 1/ The numbers are based on preliminary reports from FMS and are subject to revision. The fiscal operations are recorded on a
 2/ Reporting on these categories commenced in 2020 reporting.
 3/ Includes only donor support provided to the federal government through treasury accounts at the Central Bank of
" 4/ Advances and transfers to MDAs, and grants to other organizations not expensed are not included."
""
""
""
""
22      INTERNATIONAL MONETARY FUND
