V1
ARAB REPUBLIC OF EGYPT
""
""
""
"                     Table 7b. Egypt: Summary of National Accounts, 2017/18–2024/25"
                                           (In percent of GDP)
""
                                            2017/18   19   20   21   22   23   24   25
                                                                                        Projections
""
                                                                     (In percent of nominal GDP)
""
     GDP at market price                       100.0     100.0     100.0     100.0     100.0       100.0     100.0    100.0
      Domestic demand (absorption)             110.5     108.2     106.2     105.6     104.7       104.0     104.1    104.3
         Private                                93.0      92.3      89.9      88.3      88.7        87.7      87.6     87.6
         Public                                 17.5      15.9      16.3      17.3      16.0        16.3      16.5     16.7
       Consumption                              93.8      90.4      87.6      86.0      85.9        84.4      83.6     82.6
         Private                                85.4      82.7      79.7      77.5      77.7        76.0      75.1     73.9
         Public                                  8.4       7.7       7.9       8.5       8.3         8.4       8.5      8.6
       Investment                               16.7      17.9      18.7      19.6      18.7        19.6      20.5     21.8
         Gross fixed capital formation          16.3      17.6      18.7      19.6      18.7        19.6      20.5     21.8
           Private                               7.1       9.3      10.2      10.8      11.0        11.7      12.5     13.6
           Public                                9.1       8.2       8.4       8.8       7.7         7.9       8.0      8.1
      Net exports of goods and services        -10.5      -8.2      -6.2      -5.6      -4.7        -4.0      -4.1     -4.3
       Exports of goods and services            18.9      17.5      13.1       9.7      12.6        15.0      16.1     16.6
       Imports of goods and services           -29.4     -25.7     -19.4     -15.4     -17.3       -19.0     -20.2    -20.9
""
     Net factor income                          -2.5      -3.6      -4.1       -4.2      -4.4         -4.2    -3.9     -3.5
     Net remittances inflows                    10.5       8.2       6.1        5.3       5.8          5.7     5.6      5.4
     Net official transfers                      0.1       0.1       0.1        0.1       0.1          0.1     0.1      0.1
""
     Gross National Disposable Income         108.1      104.7     102.1     101.1     101.5       101.6     101.8    102.0
""
     National savings                           14.3      14.3      14.5      15.1      15.5        17.2      18.2     19.4
      Private                                   21.3      19.0      19.4      19.8      18.1        18.6      18.9     19.6
      Public                                    -7.0      -4.7      -4.9      -4.8      -2.6        -1.4      -0.7     -0.2
""
     Savings-investment balance                 -2.4      -3.6      -4.2      -4.5       -3.2         -2.4    -2.3     -2.4
      Private                                   14.2       9.7       9.1       9.0        7.1          6.9     6.4      5.9
      Public                                   -16.2     -12.9     -13.3     -13.5      -10.3         -9.3    -8.7     -8.3
""
     GDP at factor cost                       100.0      100.0     100.0     100.0     100.0       100.0     100.0    100.0
      Agriculture                              11.5       11.4      11.6      11.7      11.4        10.4       9.5      8.6
      Construction                              5.9        6.2       6.0       6.0       6.1         5.8       5.6      5.4
      Industry                                 29.9       30.5      31.1      30.7      29.5        26.8      24.6     22.6
      Services                                 43.1       43.2      42.6      42.7      44.3        49.1      53.0     56.7
      General government                        7.4        6.8       6.8       6.9       6.6         6.0       5.4      4.9
      Suez Canal                                2.2        2.0       2.0       2.0       2.0         1.9       1.8      1.7
""
"     Sources: Egyptian authorities; and IMF staff estimates and projections; based on available data as of June 15, 2020."
""
""
""
""
32     INTERNATIONAL MONETARY FUND
