V1
MOROCCO
""
""
""
"                         Table 2a. Morocco: Budgetary Central Government Finance, 2015–24"
                                                (Billions of dirhams)
                                                                                                                                        Proj.
                                                                                                   PLL 1/   Rev.
                                                              2015    2016      2017      2018         2019                2020      2021       2022      2023      2024
""
 Revenue                                                      262.1   264.0    282.4     289.8     302.1        297.2     313.4     334.8       359.4    384.0     409.3
   Taxes                                                      208.9   216.9    232.1     242.5     254.3        249.2     263.5     284.1       305.7    327.0     348.8
"     Taxes on income, profits, and capital gains               78.6    83.7     93.3      95.5     103.7        102.0     106.6     114.3       122.6    129.7     139.5"
     Taxes on property                                         14.1    13.6     12.6      12.6      15.6         13.6      13.8      16.9        19.1     21.3      22.7
     Taxes on goods and services                              102.0   103.9    111.0     117.6     118.3        116.7     125.7     135.3       144.8    155.7     166.0
     Taxes on international trade and transactions              8.1     9.5      9.0      10.1       9.8         10.0      10.6      10.8        11.9     12.6      12.4
     Other taxes                                                6.1     6.3      6.0       6.7       7.0          6.9       6.9       6.9         7.3      7.7       8.2
   Grants                                                       5.0     9.1     11.4       4.4       3.2          3.2       3.2       1.2         1.2      1.2       1.2
   Other revenue                                               48.3    38.0     39.0      42.9      44.5         44.8      46.7      49.5        52.5     55.8      59.3
""
 Expense                                                      248.5   251.6    261.6     270.3     288.2        284.5     307.7     314.5       332.8    355.2     377.4
   Compensation of employees                                  118.5   121.2    122.2     124.5     133.6        130.2     138.1     142.2       146.4    151.6     156.8
      Of which: wages and salaries                            103.0   104.9    104.9     106.0     112.2        113.2     119.5     123.1       127.1    131.1     134.1
                  social contributions                         15.5    16.3     17.3      18.5      21.5         17.0      18.6      19.1        19.3     20.5      22.7
   Use of goods and services and grants                        72.0    72.5     78.2      82.0      93.5         95.5     104.0     108.4       117.9    128.1     139.3
      Of which: Use of goods and services                      25.4    26.7     27.6      30.5      34.3         36.2      31.0      33.3        35.3     37.5      39.9
                Grants                                         46.6    45.8     50.6      51.5      59.2         59.3      73.0      75.1        82.5     90.6      99.4
   Interest                                                    27.3    27.1     27.1      27.3      28.7         29.1      29.0      28.9        28.8     31.3      32.4
   Subsidies                                                   14.0    14.1     15.3      17.7      18.4         15.8      14.6      13.3        12.8     12.7      12.5
   Other expenses 2/                                           16.8    16.8     18.8      18.8      14.0         14.0      22.0      21.6        26.9     31.5      36.5
""
 Net acquisition of nonfinancial assets                        54.8    57.8     57.9      60.8      57.1         57.9      51.0      62.2        67.4     71.5      77.6
""
 Net lending / borrowing (overall balance)                    -41.2   -45.4     -37.1     -41.4     -43.2        -45.1     -45.3    -41.8       -40.8     -42.8     -45.7
 Net lending / borrowing (incl. privatization)                -41.2   -43.9     -37.1     -41.4     -38.2        -40.7     -42.3    -36.8       -37.8     -39.8     -43.1
 Net lending / borrowing (incl. privatization excl. grants)   -46.2   -53.0     -48.5     -45.7     -41.4        -43.9     -45.5    -38.0       -39.0     -41.0     -44.3
 Net lending / borrowing (excluding grants)                   -46.2   -54.5     -48.5     -45.7     -46.4        -48.3     -48.5    -43.0       -42.0     -44.0     -46.9
""
""
 Change in net financial worth                                -41.2   -45.4     -37.1     -41.4     -43.2        -45.1     -45.3    -41.8       -40.8     -42.8     -45.7
     Net acquisition of financial assets                        0.0    -1.5       0.0       0.0      -5.0         -4.4      -3.0      -5.0       -3.0      -3.0      -2.6
         Domestic                                               0.0    -1.5       0.0       0.0      -5.0         -4.4      -3.0     -5.0        -3.0      -3.0      -2.6
              Shares and other equity                           0.0    -1.5       0.0       0.0      -5.0         -4.4      -3.0      -5.0       -3.0      -3.0      -2.6
         Foreign Loans                                          0.0     0.0       0.0       0.0          0.0       0.0       0.0      0.0         0.0       0.0       0.0
     Net incurrence of liabilities                             41.2    43.9     37.1      41.4      38.2         40.7      42.3      36.8        37.8     39.8      43.1
         Domestic                                              40.9    41.1     28.1      43.2      19.7         21.8      19.6      19.3        32.0     32.5      36.1
              Currency and Deposits                             0.7     5.5       2.0       4.0          1.0       1.0       1.0      1.0         1.0       1.0       1.0
              Securities other than shares                     42.9    27.0     26.1      39.2      18.7         20.8      18.6      18.3        31.0     31.5      35.1
              Other accounts payable                           -2.7     8.6       0.0       0.0          0.0       0.0       0.0      0.0         0.0       0.0       0.0
         Foreign Loans                                          0.3     2.8       9.0      -1.8     18.5         18.9      22.6      17.5         5.8       7.3       7.0
""
""
 Memorandum Item:
     Total investment (including capital transfers)            71.6    74.6      76.7      79.6      71.1         71.9      73.0      83.8    94.3        103.0     114.1
"     GDP                                                      988.0 1,013.2   1,063.4   1,106.8   1,155.0      1,142.3   1,197.7   1,269.1 1,347.4      1,430.9   1,520.8"
""
     Sources: Ministry of Economy and Finance; and IMF staff estimates.
     1/ Refers to the macro framework for the First Review Under the PLL Arrangement in CR No. 19/317.
     2/ Includes capital transfers to public entities.
""
""
""
""
26       INTERNATIONAL MONETARY FUND
