V1
                                                                                                                                               PORTUGAL
""
""
""
""
                                                 Table 2b. Portugal: General Government Accounts 1/
"                                                        (Percent of GDP, unless otherwise noted)"
""
                                                                                                                 Projections
                                                                  2017   2018    2019    2020    2021    2022      2023        2024    2025     2026    2027
""
Revenue                                                           42.4    42.9    42.6    43.5    45.3    44.4      44.2        43.8    43.3     42.7    42.6
     Taxes                                                        24.8    25.2    24.7    24.6    25.0    24.6      24.5        24.6    24.6     24.6    24.6
      Taxes on production and imports                             14.9    15.1    15.0    14.6    15.3    15.2      15.1        15.1    15.1     15.1    15.1
"      Current taxes on income, wealth, etc. and capital taxes      9.9    10.1     9.7    10.1     9.7     9.4       9.4         9.5     9.5      9.5     9.5"
     Social contributions                                         11.6    11.6    11.8    12.8    12.8    12.4      12.3        12.2    12.1     12.0    12.0
     Grants and other revenue                                      6.0     6.1     6.0     6.1     7.5     7.4       7.3         7.0     6.7      6.1     5.9
      Property income                                              0.6     0.7     0.8     0.8     0.8     0.8       0.7         0.7     0.7      0.7     0.7
      Sales of goods and services                                  3.5     3.5     3.4     3.3     3.2     3.1       3.0         3.0     2.9      2.9     2.9
      Other current revenue                                        1.6     1.5     1.4     1.7     2.3     2.3       2.1         2.0     1.9      1.8     1.8
      Capital transfers and investment grants                      0.4     0.5     0.4     0.3     1.1     1.2       1.4         1.3     1.1      0.7     0.6
""
Expenditure                                                       45.4    43.2    42.5    49.3    48.1    46.6      45.2        44.7    44.4     43.9    43.8
     Expense                                                      46.3    44.0    43.3    49.9    48.4    46.0      44.7        44.2    43.9     43.7    44.0
      Compensation of employees                                   10.9    10.7    10.8    12.0    11.8    11.2      11.3        11.3    11.3     11.3    11.3
      Use of goods and services                                    5.4     5.3     5.1     5.7     5.8     6.0       5.3         5.3     5.2      5.1     5.1
      Consumption of fixed capital                                 2.7     2.7     2.6     2.8     2.8     2.6       2.6         2.6     2.6      2.6     2.6
      Interest                                                     3.8     3.4     3.0     2.9     2.4     2.2       2.2         2.1     1.9      2.0     2.3
      Subsidies                                                    0.4     0.4     0.4     1.8     2.0     0.9       0.7         0.4     0.4      0.4     0.4
      Social benefits                                             18.4    18.2    18.1    20.1    19.6    18.8      18.7        18.7    18.8     18.9    19.0
      Grants and other expense                                     4.7     3.4     3.3     4.6     4.0     4.3       4.0         3.7     3.6      3.4     3.2
        Other current expense                                      2.1     2.3     2.2     2.5     2.7     2.6       2.5         2.5     2.4      2.4     2.3
        Capital transfers                                          2.6     1.2     1.1     2.1     1.3     1.7       1.4         1.3     1.2      1.1     0.9
     Net acquisition of nonfinancial assets                       -0.9    -0.8    -0.9    -0.5    -0.3     0.6       0.5         0.5     0.5      0.1    -0.2
      Gross fixed capital formation                                1.8     1.9     1.9     2.3     2.5     3.2       3.1         3.1     3.1      2.7     2.4
      (-) Consumption of fixed capital                            -2.7    -2.7    -2.6    -2.8    -2.8    -2.6      -2.6        -2.6    -2.6     -2.6    -2.6
      Acquisitions less disposals of other nonfinancial assets     0.0     0.0    -0.1     0.0     0.0     0.0       0.0         0.0     0.0      0.0     0.0
""
Gross Operating Balance                                           -1.2     1.5     1.9    -3.6    -0.3     1.0       2.1         2.2     2.0      1.6     1.2
Net lending (+)/borrowing (–)                                     -3.0    -0.3     0.1    -5.8    -2.8    -2.2      -1.0        -0.9    -1.1     -1.1    -1.2
""
""
Memorandum items:
      Primary balance                                              0.7     2.9     2.9    -3.1    -0.5    -0.1       1.0         1.0     0.7      0.7     0.9
      Structural balance (Percent of potential GDP)               -0.3    -0.1    -0.1    -0.9    -0.6    -0.8      -0.8        -0.9    -1.0     -1.1    -1.2
      Structural primary balance (Percent of potential GDP)        3.3     3.1     2.8     1.7     1.6     1.2       1.2         1.1     0.7      0.7     0.9
      Change in structural balance (Percent of potential GDP)     -0.2     0.2     0.1    -0.9     0.3    -0.2       0.0         0.0    -0.2     -0.1    -0.1
"      Debt at face value (EDP notification, percent of GDP)      126.1   121.5   116.6   135.2   127.4   115.8    110.7        106.4   102.7     99.7    97.0"
      Nominal GDP (Billions of euros)                            195.9   205.2   214.4   200.1   211.3   237.1    250.5        262.8   275.1    286.7   298.5
""
Sources: INE; Bank of Portugal; and IMF staff projections.
1/
     GFSM 2001 presentation.
""
""
""
""
                                                                                                 INTERNATIONAL MONETARY FUND                             33
