V1
SWITZERLAND
""
""
""
"                               Table 5. Switzerland: General Government Finances, 2011–21"
""
                                                   2011    2012    2013       2014        2015      2016       2017       2018       2019    2020    2021
""
"                                                                   (In billions of Swiss francs, unless otherwise specified)"
""
 Revenue                                           204.2   205.3   210.3      212.6      220.5      221.5      229.9      234.5      238.9   236.5   250.6
  Taxes                                            125.5   126.1   129.1      130.9      135.9      138.0      144.6      146.9      151.2   145.5   153.9
"   Taxes on income, profits, and capital gains      75.7    76.2    78.3       79.3       83.7       85.0       89.9       91.9       95.5    89.9    93.3"
   Taxes on goods and services                      38.3    38.3    38.6       38.8       39.1       38.9       40.2       39.9       39.9    39.5    46.0
   Taxes on property                                 9.8     9.9    10.4       10.9       11.2       12.0       12.4       12.8       13.5    13.7    12.3
   Taxes on international trade and transactions     1.0     1.0     1.1        1.1        1.1        1.1        1.1        1.1        1.1     1.2     1.3
  Social contributions                              41.3    42.3    43.2       43.7       44.5       45.0       45.5       46.3       47.5    49.6    49.8
  Grants                                             0.2     0.2     0.2        0.2        0.2        0.2        0.2        0.3        0.3     0.3     0.3
  Other revenue                                     37.2    36.7    37.8       37.7       39.9       38.2       39.5       41.0       40.0    41.2    46.7
   Of which: property income                         8.7     7.1     7.5        6.5        8.3        7.3        7.9        8.3        8.2     9.9     8.9
""
 Expenditure                                       199.9   203.8   213.1      214.2      216.9      219.8      222.2      225.3      229.3   257.5   256.1
  Expense                                          198.5   201.9   211.7      212.8      215.0      218.1      219.6      222.3      225.7   253.1   242.3
   Compensation of employees                        45.9    47.0    47.9       48.7       49.6       50.2       50.9       51.6       52.7    54.1    54.8
   Purchases/use of goods and services              22.1    22.8    23.7       24.1       24.3       24.4       24.6       25.3       25.4    25.8    27.1
   Interest expense                                  4.7     4.4     4.0        3.7        3.6        3.2        2.7        2.3        2.1     2.0     2.9
   Social benefits                                  67.6    69.3    71.5       73.0       74.3       76.4       77.5       78.1       79.5    95.9    88.3
   Expense n.e.c.                                   58.1    58.4    64.7       63.2       63.2       64.0       63.8       65.0       66.1    75.3    69.2
  Net acquisition of nonfinancial assets             1.4     1.9     1.4        1.4        1.8        1.7        2.6        3.0        3.6     4.4    13.8
""
 Net Operating Balance                               5.7     3.4    -1.4       -0.2         5.5       3.3       10.3       12.1       13.2   -16.5     8.3
 Net Lending/Borrowing                               4.3     1.5    -2.8       -1.6         3.6       1.6        7.7        9.2        9.6   -21.0    -5.5
""
     Net acquisition of financial assets            12.3    21.6    -5.2       42.0       -23.7      14.1       77.5      -10.8       63.0    12.5    17.9
     Net incurrence of liabilities                   7.9    20.1    -2.4       43.7       -27.3      12.5       69.8      -20.0       53.4    33.5    23.4
""
                                                                                      (In percent of GDP)
""
 Revenue                                            31.9    31.6    31.8       31.6       32.6       32.3       33.1       32.6       32.9    33.5    33.7
  Taxes                                             19.6    19.4    19.5       19.5       20.1       20.1       20.8       20.4       20.8    20.6    20.7
"   Taxes on income, profits, and capital gains      11.8    11.7    11.9       11.8       12.4       12.4       13.0       12.8       13.1    12.7    12.6"
   Taxes on goods and services                       6.0     5.9     5.8        5.8        5.8        5.7        5.8        5.6        5.5     5.6     6.2
   Taxes on property                                 1.5     1.5     1.6        1.6        1.7        1.7        1.8        1.8        1.9     1.9     1.7
   Taxes on international trade and transactions     0.2     0.2     0.2        0.2        0.2        0.2        0.2        0.2        0.2     0.2     0.2
  Social contributions                               6.4     6.5     6.5        6.5        6.6        6.6        6.6        6.4        6.5     7.0     6.7
  Other revenue                                      5.8     5.6     5.7        5.6        5.9        5.6        5.7        5.7        5.5     5.8     6.3
""
 Expenditure                                       31.2    31.4     32.3       31.8       32.1       32.1       32.0       31.3      31.5    36.5    34.5
  Expense                                          31.0    31.1     32.0       31.6       31.8       31.8       31.7       30.9      31.0    35.8    32.6
   Compensation of employees                        7.2     7.2      7.2        7.2        7.3        7.3        7.3        7.2       7.2     7.7     7.4
   Purchases/use of goods and services              3.5     3.5      3.6        3.6        3.6        3.6        3.5        3.5       3.5     3.6     3.6
   Interest expense                                 0.7     0.7      0.6        0.5        0.5        0.5        0.4        0.3       0.3     0.3     0.4
   Social benefits                                 10.5    10.7     10.8       10.9       11.0       11.2       11.2       10.9      10.9    13.6    11.9
   Expense n.e.c.                                   9.1     9.0      9.8        9.4        9.4        9.3        9.2        9.0       9.1    10.7     9.3
  Net acquisition of nonfinancial assets            0.2     0.3      0.2        0.2        0.3        0.2        0.4        0.4       0.5     0.6     1.9
""
 Net Operating Balance                               0.9     0.5    -0.2        0.0        0.8        0.5        1.5           1.7     1.8    -2.3     1.1
 Net Lending/Borrowing                               0.7     0.2    -0.4       -0.2        0.5        0.2        1.1           1.3     1.3    -3.0    -0.7
""
     Net acquisition of financial assets             1.9     3.3    -0.8        6.2        -3.5       2.1       11.2       -1.5        8.7     1.8     2.4
     Net incurrence of liabilities                   1.2     3.1    -0.4        6.5        -4.0       1.8       10.1       -2.8        7.3     4.7     3.1
""
 Source: Federal Ministry of Finance.
""
""
""
""
34      INTERNATIONAL MONETARY FUND
