V1
DENMARK
""
""
""
"       Table 5. Denmark: GFSM 2001 Statement of General Government Operations, 2016–24"
                                        (Percent of GDP)
                                                                      2016        2017        2018        2019        2020        2021        2022        2023     2024
                                                                                                          proj.       proj.       proj.       proj.       proj.    proj.
""
 General Government
  Total Revenues                                                       52.6        52.6        51.9        51.7        51.2        51.0        50.8        50.8     50.9
   Personal Income Taxes                                               24.0        23.9        24.3        24.0        23.7        23.6        23.5        23.5     23.5
   Pension Return Taxes                                                 1.6         1.5         0.6         0.7         0.7         0.7         0.6         0.6      0.7
   Company Taxes                                                        2.9         3.3         2.9         2.9         2.9         2.9         2.9         2.9      2.9
   Taxes on Goods and Services                                         14.3        14.2        14.3        14.3        14.3        14.2        14.0        14.0     14.0
   Social Contributions                                                 0.9         0.9         0.9         0.9         0.9         0.9         0.9         0.9      0.9
   Interest and Dividends                                               0.8         0.9         1.2         1.2         1.2         1.3         1.3         1.4      1.4
   Other revenues                                                       8.0         7.9         7.7         7.7         7.5         7.4         7.6         7.5      7.5
     Total Expenditures                                                52.7        51.2        51.4        51.6        51.2        51.2        51.0        50.9     50.8
      Expense                                                          49.0        47.9        48.1        48.2        47.8        47.8        47.5        47.4     47.3
        Public Consumption                                             24.5        24.1        24.1        24.0        23.8        23.7        23.5        23.3     23.1
        Public Subsidies                                                1.8         1.8         1.7         1.9         1.9         1.9         1.8         1.7      1.7
        Interest Expenditures                                           1.3         1.1         1.1         1.0         0.8         1.0         1.0         1.1      1.2
        Social Benefits                                                18.3        17.9        17.7        18.0        17.9        17.8        17.8        17.9     17.9
        Other Expenditures                                              3.0         3.1         3.5         3.3         3.4         3.4         3.4         3.4      3.4
      Net Acquisition of Nonfinancial Assets                            3.7         3.3         3.3         3.4         3.4         3.4         3.5         3.5      3.5
""
 Gross operating balance                                                3.6         4.7         3.8          3.6         3.4         3.3         3.3        3.4      3.6
 Net lending/borrowing                                                 -0.1         1.4         0.5          0.2         0.0        -0.1        -0.2       -0.1      0.1
 Net financial transactions                                            -0.1         1.4         0.5            ..          ..          ..          ..         ..       ..
   Net acquisition of financial assets                                 -1.3         1.4        -0.1            ..          ..          ..          ..         ..       ..
      Currency and deposits                                            -2.0         1.1        -1.0            ..          ..          ..          ..         ..       ..
      Securities other than shares                                     -0.2         0.0         1.1            ..          ..          ..          ..         ..       ..
      Loans                                                             0.0         0.0         0.7            ..          ..          ..          ..         ..       ..
      Shares and other equity                                          -0.3         0.3         0.2            ..          ..          ..          ..         ..       ..
      Insurance technical reserves                                      0.0         0.0         0.0            ..          ..          ..          ..         ..       ..
      Financial derivatives and employee stock options                 -0.1        -0.1         0.0            ..          ..          ..          ..         ..       ..
 Other financial assets                                                 1.3         0.2        -1.1            ..          ..          ..          ..         ..       ..
   Net incurrence of liabilities                                       -1.2        -0.1        -0.6            ..          ..          ..          ..         ..       ..
      Currency and deposits                                             0.0        -0.2         0.0            ..          ..          ..          ..         ..       ..
      Securities other than shares                                     -1.2         0.0        -1.1            ..          ..          ..          ..         ..       ..
      Loans                                                             0.1        -0.4         0.3            ..          ..          ..          ..         ..       ..
      Shares and Other Equity                                           0.0         0.0         0.0            ..          ..          ..          ..         ..       ..
      Insurance Technical Reserves                                      0.0         0.0         0.0            ..          ..          ..          ..         ..       ..
      Other liabilities                                                -0.1         0.5         0.2            ..          ..          ..          ..         ..       ..
""
 Memorandum items
  Primary Balance 1/                                                    0.4         1.6         0.4         0.0        -0.4        -0.4        -0.5        -0.4     -0.1
  Structural Balance 2/                                                -0.2         0.2         0.1         0.0         0.0         0.0        -0.1         0.0     -0.1
   One-off Measures 2/ 3/                                              -0.2         0.4        -0.2        -0.5        -0.7        -0.9        -0.8        -0.6     -0.2
   Cyclically Adjusted Balance 2/                                      -0.4         0.6        -0.1        -0.5        -0.8        -0.9        -0.9        -0.6     -0.3
  Gross Debt                                                           37.2        35.5        34.3        33.0        31.9        33.9        35.9        37.6     38.2
"  Gross Domestic Product (Bln. Kroner)                                2,100       2,178       2,218       2,294       2,377       2,468       2,565       2,667    2,771"
""
 Sources: Statistics Denmark and Fund staff calculations.
""
 1/ Overall balance net of interest.
 2/ In percent of potential GDP.
" 3/ One-off items relate to vehicle registration tax, pension yield tax, North Sea oil and gas revenue, net interest payments, and other special items."
""
""
""
""
34      INTERNATIONAL MONETARY FUND
