V1
                                                                                                                          CANADA
""
""
""
"       Table 4. Canada: Statement of General Government Operations and Balance Sheet,"
                                          2013–21   
"                           (Percent of GDP, unless otherwise indicated)"
""
                                                          2013    2014    2015    2016    2017    2018    2019    2020     2021
""
""
Government Operations
 Revenue                                                  38.5    38.6    40.0    40.4    40.4    41.1    40.7    41.7     41.0
  Taxes                                                   26.6    26.8    28.2    28.5    28.6    29.0    28.7    29.7     28.8
  Social contributions                                     4.7     4.6     4.8     4.8     4.6     4.6     4.6     4.8      4.7
  Grants                                                   0.1     0.1     0.1     0.1     0.1     0.1     0.1     0.1      0.1
  Other revenue                                            7.2     7.2     7.0     6.9     7.2     7.4     7.4     7.1      7.5
""
 Total expenditure                                         40.0    38.4    40.0    40.8    40.5    40.7    40.7    53.0     46.0
  Expense                                                  39.3    38.2    39.6    40.3    39.8    40.0    40.4    52.4     45.6
    Compensation of employees                              12.1    11.9    12.1    12.2    12.0    12.0    12.0    12.9     12.4
    Use of goods and services                               8.4     8.2     8.5     8.6     8.6     8.6     8.6     9.4      8.9
    Consumption of fixed capital                            3.2     3.2     3.3     3.3     3.3     3.3     3.3     3.5      3.3
    Interest                                                3.4     3.2     3.1     3.0     2.9     3.0     3.0     3.0      2.7
    Subsidies                                               0.9     0.9     0.9     1.0     0.9     1.0     1.1     4.9      3.0
    Grants                                                  0.3     0.2     0.2     0.3     0.2     0.2     0.2     0.3      0.3
    Social benefits                                         9.2     9.0     9.7    10.0    10.0     9.9    10.1    15.9     12.6
    Other expense                                           1.8     1.7     1.7     1.9     2.0     2.0     2.1     2.5      2.5
  Net acquisition of nonfinancial assets                    0.7     0.2     0.4     0.5     0.6     0.6     0.3     0.6      0.4
""
 Gross operating balance                                    2.4     3.6     3.7     3.4     3.8     4.3     3.6    -7.1     -1.3
 Net operating balance                                     -0.8     0.4     0.4     0.1     0.6     1.1     0.3   -10.7     -4.6
 Net lending or borrowing                                  -1.4     0.2     0.0    -0.4    -0.1     0.4     0.1   -11.3     -5.0
""
Balance Sheet (Market Value)
 Net worth                                                  1.3    -0.5    -4.1     2.2     9.4    11.2    13.1     2.1     15.6
""
 Nonfinancial assets                                       49.6    46.6    42.4    46.7    47.2    47.5    45.9    46.9     52.0
 Net financial worth                                      -48.3   -47.1   -46.5   -44.5   -37.8   -36.3   -32.8   -44.8    -36.4
  Financial assets                                         67.8    69.4    76.1    77.7    78.8    78.8    82.2   106.1    103.4
    Currency and deposits                                   4.5     4.7     5.0     5.4     5.5     5.5     5.6     9.8      8.1
    Securities other than shares                           15.3    15.0    16.4    15.5    15.3    15.7    16.8    19.1     18.0
    Loans                                                  15.8    15.5    18.6    18.2    18.1    18.3    18.8    22.6     22.8
    Shares and other equity                                20.2    21.8    25.1    27.0    29.1    29.4    30.7    36.0     36.2
    Insurance technical reserves                            0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0      0.0
    Other accounts receivable                              11.9    12.5    11.0    11.6    10.7     9.8    10.4    18.6     18.2
""
   Financial liabilities 2/                               116.1   116.5   122.7   122.1   116.5   115.0   115.0   150.9    139.8
     Currency and deposits                                  0.3     0.3     0.3     0.3     0.3     0.3     0.3     0.3      0.3
     Securities other than shares                          78.2    78.4    82.6    84.0    80.0    78.6    80.0   109.6    101.0
     Loans                                                  5.1     5.5     6.5     5.3     6.0     5.9     6.6     6.6      6.5
     Shares and other equity                                0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0      0.0
     Insurance technical reserves                          17.5    16.5    17.2    16.3    15.3    15.1    14.5    15.5     13.7
     Other accounts payable                                15.1    15.9    16.1    16.2    14.9    15.1    13.7    18.9     18.4
""
Memorandum Items:
"Nominal GDP (in billions of Can$)                         1,902   1,995   1,990   2,026   2,141   2,236   2,311   2,207    2,493"
""
Sources: Statistics Canada; and Haver Analytics.
1/ Government Finance Statistics basis.
2/ Includes unfunded public sector pension liabilities.
""
""
""
""
                                                                                          INTERNATIONAL MONETARY FUND             37
