V1
CANADA
""
""
""
"                 Table 3. Canada: General Government Fiscal Indicators, 2019–27   "
"                             (Percent of GDP, unless otherwise indicated)"
                                                                                         Projections
                                                  2019    2020    2021    2022    2023   2024 2025       2026    2027
""
 Federal Government
 Revenue                                          14.7     15.1    15.2    15.6   15.4    15.5    15.5    15.6   15.6
  Income taxes                                     9.5     10.1     9.8    10.3   10.2    10.1    10.1    10.1   10.2
 Expenditures                                     15.1     25.9    19.6    17.4   17.2    16.9    16.7    16.7   16.4
  Program spending                                14.1     24.9    18.6    16.3   15.7    15.4    15.3    15.2   14.9
  Transfers                                        9.7     16.4    12.5    10.4   10.2    10.3    10.3    10.4   10.2
  Interest payments                                1.1      1.0     0.9     1.1    1.4     1.4     1.4     1.5    1.5
 Budgetary balance                                -0.4    -10.8    -4.4    -1.8   -1.8    -1.4    -1.2    -1.1   -0.9
  Cyclically-adjusted balance 2/                  -0.4    -10.0    -4.2    -1.9   -1.8    -1.3    -1.2    -1.1   -0.9
 Net federal debt                                 17.6     29.1    30.4    30.4   31.0    30.9    29.4    28.6   27.7
 Gross federal debt                               33.8     56.0    53.3    49.1   48.2    48.0    46.5    45.7   44.8
""
 Provincial and Local Governments
 Revenue                                          27.0     28.8    27.1    27.0   27.0    26.9    26.9    26.9   26.8
  Income taxes                                     6.3      6.8     6.5     6.6    6.6     6.6     6.6     6.5    6.6
 Expenditures                                     27.3     29.9    28.5    27.4   27.0    27.0    26.9    26.9   26.9
  Interest payments                                1.9      1.9     1.7     1.5    1.4     1.5     1.5     1.4    1.2
 Budgetary balance                                -0.3     -1.1    -1.4    -0.4    0.0     0.0     0.0    -0.1   -0.1
""
 Canada/Quebec Pension Plans
 Revenue                                            3.6     3.8     3.8     3.6    3.6     3.6     3.6     3.6    3.6
 Total spending                                     2.9     3.2     3.0     2.9    2.8     2.9     2.9     3.0    3.0
 Budgetary balance                                  0.7     0.6     0.8     0.7    0.7     0.7     0.6     0.6    0.6
""
 Consolidated General Government 3/
 Revenue                                          40.7     41.6    41.0    41.5   41.2    41.2    41.2    41.2   41.3
 Expenditure                                      40.7     53.0    46.0    43.0   42.3    42.0    41.8    41.8   41.7
 Overall balance                                   0.0    -11.4    -5.0    -1.5   -1.1    -0.7    -0.6    -0.6   -0.4
 Primary balance                                   0.1    -10.9    -5.5    -2.0   -1.2    -0.7    -0.6    -0.6   -0.5
 Cyclically-adjusted balance 2/                   -0.1     -9.6    -4.4    -1.8   -1.0    -0.5    -0.6    -0.6   -0.4
 Fiscal impulse                                    0.3      9.5    -5.3    -2.6   -0.8    -0.5     0.0     0.0   -0.2
 Net public debt                                  23.1     33.6    31.6    30.6   30.3    30.0    29.5    29.0   28.3
 Gross public debt                                87.2    117.8   112.9   101.9   99.0    97.1    94.9    93.3   91.9
""
 Memorandum Items
 Real GDP growth (percentage change)                1.9    -5.2     4.5     3.3    1.5     1.6     2.3     1.9    1.7
 Nominal GDP growth (percentage change)             3.4    -4.5    13.0    12.8    4.7     3.4     3.9     3.2    3.0
 Three-month treasury bill (percent)                1.7     0.5     0.1     2.0    4.0     3.0     2.4     2.5    2.5
 Ten-year government bond (percent)                 1.6     0.8     1.4     3.1    4.0     3.6     3.4     3.3    3.2
""
""
 Sources: Statistics Canada; DoF Canada; provincial budget reports; Haver Analytics; and IMF staff estimates.
   1/ National Accounts basis.
   2/ Percent of potential GDP.
"   3/ Includes federal, provincial, territorial, and local governments; and Canada and Quebec pension plans."
""
""
""
""
36   INTERNATIONAL MONETARY FUND
