V1
                                                                                                                                                                                        BARBADOS
""
""
""
"                    Table 2b. Barbados: Central Government Operations, 2017/18–2025/26"
"                               (In percent of FY GDP, unless otherwise indicated) 1/"
                                                                            Program       Est.     Program       Proj.     Program                             Projections
""
                                                    2017/18       2018/19   2019/20    2019/20     2020/21     2020/21     2021/22      2021/22     2022/23     2023/24      2024/25     2025/26
""
Total revenue                                             28.6      29.2       30.5        31.2        30.2        29.2        30.2        30.9         30.9        30.9        30.9        30.9
Current revenue                                            28.4      29.2      30.3        31.0        30.0        29.1         30.0        30.7        30.7        30.7        30.7        30.7
 Tax revenue                                               26.7      27.5      28.6        29.1        28.3        26.9         28.3        28.6        28.6        28.6        28.6        28.6
   Income and profits                                       7.5       8.2       7.2         7.5         6.6          6.9         6.6         7.3         7.3         7.3         7.3          7.3
   Taxes on property                                        1.4       1.6       2.0         2.1         2.0          2.0         2.0         2.0         2.0         2.0         2.0          2.0
   VAT                                                      8.9       9.2       9.7         9.5         9.9          9.0         9.9         9.3         9.3         9.3         9.3          9.3
   Social levy (NSRL)                                       1.5       0.5       0.0         0.0         0.0          0.0         0.0         0.0         0.0         0.0         0.0          2.3
   Excise                                                   3.0       2.6       2.6         2.5         2.6          2.4         2.6         2.5         2.5         2.5         2.5          2.5
   Import taxes                                             2.2       2.1       2.1         2.3         2.1          2.2         2.1         2.3         2.3         2.3         2.3          2.3
   Other taxes                                              2.2       3.3       5.0         5.1         5.0          4.4         5.0         5.2         5.2         5.2         5.2          5.2
 Nontax revenue                                             1.7       1.8       1.7         2.0         1.7          2.2         1.7         2.2         2.2         2.2         2.2          2.2
Capital revenue and grants                                  0.2       0.0       0.1         0.1         0.2          0.1         0.2         0.1         0.1         0.1         0.1          0.1
""
Total expenditure                                         32.9      29.5       27.0        27.4        27.5        31.9        27.9        31.6         30.6        30.2        30.2        30.1
Current expenditure                                        31.2      27.6      25.3        25.5        25.8        29.0         25.8        28.8        28.2        27.3        26.8        26.5
" Wages, salaries and SSC                                    7.8       7.9       7.6         8.0         7.7          8.5         7.6         8.1         7.8         7.6         7.5          7.3"
 Goods and services                                         3.6       3.5       3.7         3.7         3.7          4.2         3.7         4.1         3.8         3.7         3.7          3.7
 Interest                                                   7.6       3.8       2.5         2.5         3.3          3.7         3.7         4.2         4.8         4.8         4.8          4.7
 Transfers                                                 12.1      12.4      11.5        11.3        11.2        12.5         10.8        12.4        11.9        11.1        10.8        10.8
   o/w Subsidies                                            1.2       1.3       0.8         1.0         0.8          1.4         0.8         1.5         1.3         0.8         0.8          0.8
   o/w Grants to public institutions                        7.6       8.0       6.8         6.8         6.5          7.3         6.2         7.2         6.8         6.5         6.2          6.2
   o/w Retirement benefits                                  3.3       3.2       3.9         3.5         3.9          3.9         3.9         3.8         3.8         3.8         3.8          3.8
Capital expenditure and net lending                         1.7       1.9       1.7         1.9         1.7          2.9         2.2         2.8         2.5         3.0         3.5          3.6
""
CG Fiscal balance                                          -4.3      -0.3       3.5         3.8         2.7        -2.7         2.3         -0.7         0.2         0.7         0.7         0.8
CG Primary balance                                          3.3       3.5       6.0         6.3         6.0         1.0         6.0          3.5         5.0         5.5         5.5         5.5
 Repayment of domestic arrears                             n.a.      n.a.       1.6          1.4        0.5          0.5         0.6         0.5         0.6         0.0         0.0          0.0
CG Fiscal balance (net of arrears)                         n.a.      n.a.       1.9         2.4         2.2        -3.2         1.7         -1.2        -0.3         0.7         0.7         0.8
CG Primary balance (net of arrears)                        n.a.      n.a.       4.4         4.9         5.5         0.5         5.4          3.0         4.4         5.5         5.5         5.5
""
Financing                                                   4.3       0.3      -3.5        -3.8        -2.7         2.7         -2.3         0.7        -0.2        -0.7        -0.7        -0.8
Net Financing - External                                   -1.8       3.4       0.6         1.0         0.1          6.7        -0.2         0.3        -0.1        -0.1         -0.3        -2.9
 Capital Markets                                            0.0       0.0       0.0         0.0         0.0          0.0         0.0         0.0         0.0         0.0         0.0          0.2
 Project Funds                                              1.1       0.9       0.4         0.8         0.4          0.8         0.4         1.0         0.7         0.7         0.7          0.6
 Policy Loans                                               0.0       3.4       1.4         1.5         1.5          5.9         0.7         0.8         0.7         0.7         0.7          0.0
   o/w IDB                                                  0.0       2.0       0.0         0.0         1.5          3.8         0.7         0.8         0.7         0.7         0.7          0.0
   o/w CDB                                                  0.0       1.5       1.4         1.5         0.0          0.0         0.0         0.0         0.0         0.0         0.0          0.0
   o/w CAF                                                  0.0       0.0       n.a.        0.0         n.a.         2.1        n.a.         0.0         0.0         0.0         0.0          0.0
   IMF EFF budget support                                   0.0       0.0       n.a.        0.0         n.a.         1.9        n.a.         0.0         0.0         0.0         0.0          0.0
 Privatization 2/                                           0.0       0.0       0.0         0.0         0.0          0.0         0.0         0.0         0.0         0.0         0.0          0.0
 Amortization                                               2.9       0.9       1.3         1.2         1.7          1.9         1.3         1.4         1.6         1.6         1.6          3.8
