V1
HONDURAS
""
""
""
                 Table 2. Honduras: Statement of Operations of the Central Government
                                                                             (In percent of GDP)
                                                                              Act.              Prel.                     Projections
                                                                        2016         2017      2018       2019    2020    2021          2022   2023    2024
""
       Revenue                                                          20.0         20.3       20.4      20.2    20.5    20.5          20.6   20.6    20.6
        Taxes                                                           18.3          18.3      18.5       18.1    18.5    18.5         18.6    18.7    18.7
          Taxes on income                                                    6.0       6.2       6.3        5.9     6.2     6.2          6.3     6.4     6.4
          Taxes on property                                                  0.1       0.1       0.1        0.1     0.1     0.1          0.1     0.1     0.1
          Taxes on goods and services                                   11.0          10.8      10.8       10.9    11.0    11.0         11.0    11.0    11.0
          Taxes on foreign trade                                             0.8       0.8       0.8        0.8     0.8     0.8          0.8     0.8     0.8
          Other taxes                                                        0.5       0.5       0.5        0.5     0.5     0.5          0.5     0.5     0.5
        Social contributions                                                 0.0       0.0       0.0        0.0     0.0     0.0          0.0     0.0     0.0
        Grants                                                               0.8       0.6       0.7        0.7     0.6     0.6          0.6     0.6     0.6
        Other revenue                                                        0.9       1.4       1.2        1.4     1.4     1.3          1.3     1.3     1.3
       Expenditure                                                      22.8         23.0       22.4      22.6    23.1    23.4          23.5   23.6    23.5
        Expense                                                         20.8         20.2       20.0      20.5    20.3    20.2          20.3   20.2    20.1
          Compensation of employees                                          8.0       8.5       8.3        8.2     8.2     8.2          8.2     8.2     8.2
          Purchases of goods and services                                    2.8       2.7       2.2        2.2     2.1     2.0          2.0     2.0     2.0
          Interest                                                           2.6       2.7       3.0        3.3     3.2     3.0          3.1     2.9     2.9
            Domestic                                                         1.7       1.7       1.9        2.1     2.1     2.1          2.0     1.9     2.0
            Foreign                                                          0.9       1.0       1.1        1.2     1.1     1.0          1.1     1.0     0.9
          Subsidies                                                          0.0       0.0       0.2        0.3     0.1     0.1          0.1     0.0     0.0
          Grants                                                             3.7       2.6       2.5        2.4     2.4     2.4          2.4     2.4     2.4
            Current                                                          2.4       1.5       1.6        1.5     1.5     1.5          1.5     1.5     1.5
            Capital                                                          1.3       1.0       0.9        0.9     0.9     0.9          0.9     0.9     0.9
          Social benefits                                                    1.6       1.9       1.6        2.0     2.2     2.3          2.4     2.5     2.5
          Other expense                                                      2.0       1.8       2.2        2.2     2.2     2.2          2.2     2.2     2.2
            Current                                                          0.3       0.2       0.2        0.2     0.2     0.2          0.2     0.2     0.2
            Capital                                                          1.7       1.6       2.0        2.0     2.0     2.0          2.0     2.0     2.0
        Net acquisition of nonfinancial assets                               2.0       2.8       2.4        2.0     2.8     3.2          3.2     3.4     3.4
       Gross Operating Balance                                           -0.8          0.1       0.5       -0.4     0.2     0.3          0.3     0.5     0.5
       Net lending (+)/borrowing (-)                                     -2.7         -2.7      -2.0       -2.4    -2.6    -2.9         -2.9    -2.9    -2.9
       Net financial transactions                                        -2.7         -2.7      -2.0       -2.4    -2.6    -2.9         -2.9    -2.9    -2.9
        Net acquisition of financial assets                              -0.3          2.6       1.3        1.3     0.0     0.0          0.0     0.0     0.0
          Foreign                                                            0.0       0.0       0.0        1.8     0.0     0.0          0.0     0.0     0.0
            Currency and deposits                                            0.0       0.0       0.0        0.0     0.0     0.0          0.0     0.0     0.0
            Loans                                                            0.0       0.0       0.0        1.8     0.0     0.0          0.0     0.0     0.0
            Other accounts receivable                                        0.0       0.0       0.0        0.0     0.0     0.0          0.0     0.0     0.0
          Domestic                                                       -0.3          2.6       1.3       -0.6     0.0     0.0          0.0     0.0     0.0
            Currency and deposits                                        -0.3          2.6       1.3       -0.6     0.0     0.0          0.0     0.0     0.0
            Debt securities                                                  0.0       0.0       0.0        0.0     0.0     0.0          0.0     0.0     0.0
            Loans                                                            0.0       0.0       0.0        0.0     0.0     0.0          0.0     0.0     0.0
            Other accounts receivable                                        0.0       0.0       0.0        0.0     0.0     0.0          0.0     0.0     0.0
        Net incurrence of liabilities                                        2.5       5.3       3.3        3.7     2.6     2.9          2.9     2.9     2.9
          Foreign                                                            0.7       3.6       0.9        2.5     1.0     0.6          0.7     0.7     0.9
            Currency and deposits                                            0.0       0.0       0.0        0.0     0.0     0.0          0.0     0.0     0.0
            Loans                                                            0.7       3.7       0.9        2.5     1.1     0.6          0.7     0.8     0.9
                      Disbursment                                            1.5       4.8       1.9        5.6     2.0     1.6          3.5     1.8     1.9
                      Amorizations                                       -0.8         -1.1      -1.0       -3.1    -0.9    -1.0         -2.9    -1.0    -1.0
            Other accounts payable                                           0.0       0.0       0.0        0.0     0.0     0.0          0.0     0.0     0.0
            Exceptional financing 1/                                         0.0       0.0       0.0        0.0     0.0     0.0          0.0     0.0     0.0
            Other external                                                   0.0       0.0       0.0        0.0     0.0     0.0          0.0     0.0     0.0
          Domestic                                                           1.7       1.6       2.4        1.2     1.5     2.3          2.3     2.2     2.0
            Currency and deposits                                            0.0       0.0       0.0        0.0     0.0     0.0          0.0     0.0     0.0
            Loans                                                            3.0       1.2       2.1        1.0     1.3     2.6          2.0     2.0     1.9
            Other accounts payable                                       -1.3          0.3       0.1       -0.1     0.0     0.0          0.0     0.0     0.0
            PPPs/other                                                       0.4       0.5       0.6        0.7     0.6     0.1          0.6     0.5     0.4
          Adjustment for HIPC debt relief 2/                             -0.4         -0.4      -0.4       -0.4    -0.4    -0.4         -0.3    -0.3    -0.3
       Memorandum items:
       Net lending minus interest payments                              -0.1           0.0       1.0        0.9     0.6     0.1          0.2     0.0     0.0
       Gross debt                                                       48.0          50.1      52.0       54.2    55.8    56.5         57.0    57.1    57.2
        Excluding BCH recapitalization                                  44.3          45.7      46.7       49.3    50.9    52.3         52.7    52.7    52.8
       Nominal GDP (in billions of Lempiras)                           495.9         542.6    572.9       610.9   653.8   699.3     751.0      808.4   871.7
"       Sources: Honduran authorities, IMF staff estimates and projections."
"       1/ Includes debt forgiveness, accumulation, rescheduling, payment and/or forgiveness of arrears."
       2/ Offsets the HIPC/MDRI debt relief accounted as grants.
""
""
""
""
34   INTERNATIONAL MONETARY FUND
