V1
                                                                                                       ISLAMIC REPUBLIC OF MAURITANIA
""
""
""
"                            Table 3b. Mauritania: Central Government Operations, 2015–24"
"                              (In percent of non-extractive GDP, unless otherwise indicated)"
                                                2015     2016    2017          2018              2019          2020    2021    2022     2023    2024
                                                                        CR/18/365  Est.    CR/18/365 Prog.                     Proj.
""
Revenues and grants                               32.6    31.7    31.8       32.0   33.6       32.1     30.5    31.2    30.9    31.8     32.2    32.0
 Revenues                                         30.6    29.6    30.7       31.1   32.9       31.0     29.7    30.3    30.3    31.2     31.6    31.4
   Nonextractive                                  26.8    27.9    27.9       27.9   28.2       27.6     27.5    27.7    27.8    28.2     28.4    28.6
     Tax                                          16.9    18.7    19.7       20.0   20.8       20.2     20.4    20.7    20.8    21.1     21.5    21.8
     Nontax                                        9.9     9.1     8.3        7.9    7.4        7.4      7.0     7.0     7.0     7.0      6.9     6.7
   Extractive                                      3.8     1.7     2.8        3.2    4.7        3.4      2.2     2.6     2.4     3.0      3.2     2.9
      Oil and gas                                  0.9     0.7     1.2        1.9    3.7        1.6      1.0     1.3     1.2     1.6      1.9     1.7
        of which gas                                …       …       ……         …      …          …       0.0     0.3     0.3     0.7      1.0     0.9
      Mining                                       2.8     1.0     1.6        1.4    1.0        1.8      1.2     1.3     1.2     1.4      1.3     1.2
 Grants                                            2.0     2.2     1.1        0.8    0.7        1.2      0.8     0.9     0.7     0.6      0.6     0.5
   Of which: Projects                              0.6     0.4     0.4        0.6    0.6        0.3      0.2     0.2     0.2     0.2      0.2     0.1
Expenditure and net lending                       36.3    32.3    31.9       31.7   30.0       31.9     30.6    30.7    30.7    31.5     31.8    31.6
 Current                                          20.6    19.0    19.6       18.5   19.1       19.0     18.1    18.0    17.8    18.0     17.9    17.8
   Compensation of employees                       8.4     8.5     8.4        8.6    8.3        8.8      8.6     8.8     8.9     9.0      9.1     9.1
   Goods and services                              4.4     4.0     4.1        3.9    3.8        4.0      3.7     3.8     3.8     4.0      4.0     4.0
   Subsidies and transfers 1/                      4.8     3.8     3.5        3.6    3.6        3.5      3.2     3.0     2.8     2.7      2.6     2.5
     Of which: Emergency program                   1.5     1.1     1.0        1.3    1.3        1.3      1.1     1.0     1.0     0.9      0.9     0.8
                Energy subsidies                   0.5     0.1     0.2        0.4    0.4        0.4      0.4     0.4     0.4     0.4      0.3     0.3
                Arrears repayments                 0.3     0.2     0.2        0.0    0.0        0.0      0.0     0.0     0.0     0.0      0.0     0.0
   Interest                                        1.3     1.2     1.4        1.4    1.8        1.4      1.8     1.6     1.5     1.4      1.3     1.2
     External                                      0.9     0.9     1.1        1.0    1.5        1.0      1.2     1.1     1.1     1.0      1.0     0.9
     Domestic                                      0.4     0.3     0.3        0.4    0.3        0.4      0.6     0.5     0.4     0.4      0.4     0.3
   Special accounts                                0.2     0.6     1.0        0.2    0.7        0.5      0.1     0.1     0.1     0.1      0.1     0.1
