V1
MONGOLIA
""
""
""
""
"                    Table 2a. Mongolia: Summary Operations of the General Government, 2015–23"
                                                                         (In billions of togrogs)
""
                                                              2015       2016          2017                      2018              2019    2020       2021    2022     2023
                                                                                                                  4th
                                                                  Act.           EFF          Act.     EFF                Proj.               Proj.
                                                                                                                review
""
Total revenue and grants                                      5807       5635     6431         7922     7279      8450      9515   11069   12007      13212   14533   16281
 Current revenue                                              5752       5556     6285         7868     7169      8339      9404   10894   11811      12994   14288   16006
   Tax revenue and social security contributions              5121       4875     5523         6986     6346      7486      8390    9616   10384      11399   12498   13994
      Income taxes                                            1171       1043     1120         1610     1292      1693      1914    2286    2417       2674    2966    3391
        CIT                                                    688        520      520          962      556       977      1153    1374    1397       1534    1688    1954
        PIT                                                    482        523      600          648      735       716       762     912    1020       1139    1278    1436
      Social security contributions                           1018       1034     1199         1314     1410      1448      1464    1751    2054       2281    2544    2859
      VAT                                                     1050       1141     1279         1619     1434      1755      1955    2178    2299       2476    2641    2876
      Excise taxes                                             592        630      487          520      659       664       683     772     865        965    1074    1207
      Customs duties and export taxes                          321        328      417          512      476       553       612     677     693        730     753     778
      Other taxes                                              970        698     1020         1411     1076      1373      1762    1953    2056       2273    2519    2884
   Non-tax revenue                                             631        682      762          882      823       853      1013    1278    1428       1595    1790    2011
Capital revenue and grants                                      54         78      146           54      110       111       111     175     195        218     245     275
Total expenditure and net lending                             7781       9699     9183         8448     9640      9908      9864   11897   12809      13446   14742   16336
 Current expenditure                                          5656       6571     7178         6948     7574      7454      7410    8364    9114       9976   11072   12204
    Wages and salaries                                        1710       1747     1764         1775     1796      1853      1909    2215    2426       2710    3041    3417
    Purchase of goods and services                            1092       1386     1426         1337     1497      1455      1455    1726    1890       2112    2370    2663
    Subsidies                                                  110        229      233          261      245       236       236     262     294        316     355     399
    Transfers                                                 2075       2265     2431         2477     2522      2758      2702    3162    3583       3943    4354    4836
    Interest payments                                          668        943     1324         1098     1514      1152      1108     999     921        895     952     889
 Capital expenditure and net lending 1/                       2126       3128     2005         1500     2066      2454      2454    3532    3696       3470    3670    4132
   Capital expenditure                                        1397       2360     1607         1646     1623      1991      1991    3215    3261       3008    3152    3576
      Domestically-financed                                   1151       1664      949         1093      816      1184      1039    2142    2490       2150    2200    2779
         o/w DBM noncommercial spending                        431        240      173            0        0         0         0       0       0          0       0       0
      Foreign-financed                                         246        696      658          553      807       807       952    1073     771        858     952     798
    Net lending                                                729        768      398         -146      443       463       463     317     435        462     518     555
         o/w DBM commercial spending 2/                        706        247      150         -475      159       253       253     173     194        216     243     273
         o/w Mortgage program net lending                        0          0      111            0      120       120       120     115     124        134     151     163
Overall balance (IMF definition)                              -1975      -4065   -2753         -526    -2361     -1458      -350    -828    -803       -234    -209     -54
"Overall balance (IMF definition, excl. DBM)                   -1269      -3818   -2603        -1001    -2201     -1205       -97    -655    -609        -17      33     218"
Primary balance (IMF definition)                              -1306      -3121   -1428          572     -846      -306       758     172     118        662     743     834
"Primary balance (IMF definition, excl. DBM)                    -600      -2875   -1278           97     -687       -53      1011     345     312        878     985    1107"
Financing                                                     1975       4065     2753          168     2361      1463       350     828    803        234     209      54
 External                                                      384       1214     2024         1716     2560       845       467    2406    2043        389     346     -99
   Disbursement                                                505       1350     2646         1881     3268      1764      1383    2695    2442       2162    3496    2601
   Amortization                                               -121       -136     -622         -165     -708      -919      -915    -289    -399      -1773   -3150   -2700
 Domestic (net)                                               1591       2850      729        -1548     -199       618      -118   -1578   -1240       -155    -136     153
   Government bonds (net issuance)                             366       2454     1069        -1306     -274       618      -118   -1578    -340         45    -236    -147
   Privatization                                                54          1      100            0       75         0         0       0       0          0       0       0
   Other                                                      1170        396     -440         -242        0         0         0       0    -900       -200     100     300
Memorandum items:
 Mineral revenue (in percent of GDP)                            4.0        2.3      3.7          4.9      3.7       4.1      5.1     5.2     4.3        4.2     4.1     4.2
 Non-mineral revenue (in percent of GDP)                       21.1       21.2     20.9         24.2     22.6      23.3     25.4    26.1    26.1       25.7    25.2    25.0
 Total expenditure (in percent of non-mineral GDP)             40.5       50.7     46.4         39.8     45.9      39.2     38.6    41.1    39.6       37.2    36.3    35.8
 Non-mineral overall balance (in percent of non-mineral G     -15.1      -24.1    -18.8         -8.8    -16.2     -10.8     -7.6    -9.3    -7.7       -5.8    -5.5    -5.3
 Primary spending (change in percent)                         -12.5       23.1    -10.5        -16.1      3.4      19.1     19.1    24.5     9.1        5.6     9.9    12.0
Sources: Mongolian authorities; and Fund staff projections.
1/ Includes DBM spending.
"2/ Interest payments not in the budget, using instead USD IMF projection and ER in the budget."
""
""
""
""
28     INTERNATIONAL MONETARY FUND
