V1
22
""
""
""
""
                                                                                                                                                                                                            BHUTAN
INTERNATIONAL MONETARY FUND
""
""
""
""
"                                                                   Table 2. Bhutan: Government Budget Summary, 2012/13–2022/23"
""
                                                                                                     2012/13   14   15   16   17   18   19   20   21   22   23
                                                                                                                                        Rev. Budget     Proj.   Proj.   Proj.   Proj.   Proj.
""
""
"                                                                                                                                     (In percent of GDP, unless otherwise indicated)"
                              Revenue and grants                                                          30.2     33.6      28.8       29.9       26.7       31.1   22.1      28.1    28.0   26.3   26.6
                               Domestic revenue                                                           20.8     21.0      20.9       19.3       18.6       21.2   19.5      21.2    20.2   20.3   23.8
                                 Tax revenue                                                              15.2     14.4      14.6       14.2       13.6       14.9   14.4      13.1    13.5   13.5   13.9
                                  Direct tax                                                               9.3      9.9       9.2        8.7        8.1        9.2    9.8       9.9    10.3   10.3   10.7
                                  Indirect tax                                                             5.9      4.5       5.4        5.5        5.5        5.6    4.7       3.3     3.2    3.2    3.2
                                 Nontax revenue                                                            5.6      6.3       5.4        5.8        5.0        5.8    5.0       8.1     6.7    6.7    9.9
                                   Of which: DHI dividend 1/                                               1.5      1.6       1.4        1.3        1.2        1.2    1.2       1.2     1.2    1.2    1.2
                                    Of which: Hydropower dividend and profit transfers 2/                  1.5      1.8       1.5        1.4        1.3        1.2    1.9       4.7     3.0    3.3    5.9
                                 Other receipts                                                            0.0      0.3       0.9       -0.6        0.0        0.6    0.0       0.0     0.0    0.0    0.0
                               Foreign grants                                                              9.4     12.7       7.9       10.6        8.1        9.9    2.6       6.9     7.8    6.0    2.8
                                 From India                                                                4.6      9.5       5.2        7.6        6.2        7.8    1.1       5.4     5.6    4.3    1.9
                                 Other                                                                     4.8      3.2       2.7        3.0        1.9        2.1    1.4       1.3     2.1    1.6    0.8
""
                              Expenditure and net lending                                                 34.4     29.8      27.3       31.1       30.1       32.1   19.9      28.6    28.3   25.2   21.9
                               Current expenditure                                                        17.8     16.0      16.7       16.3       15.1       16.2   15.1      18.4    17.4   15.6   16.2
                                 Interest expenditure                                                      2.6      1.9       1.6        1.5        1.3        1.2    0.8       1.6     1.6    1.5    3.0
                               Capital expenditure                                                        18.2     14.8      12.3       15.5       16.2       17.0    5.6      11.5    12.2   10.7    7.9
                               Net lending                                                                -0.7     -1.2      -2.0       -1.3       -1.3       -1.2   -0.8      -1.3    -1.2   -1.1   -2.2
                              Primary balance                                                             -1.6       5.7       3.1      -1.8       -2.1        0.2    3.0       1.1     1.2    2.5    7.7
                              Overall balance                                                             -4.2       3.8       1.5      -1.1       -3.3       -1.0    2.2      -0.5    -0.3    1.1    4.6
                              Foreign financing                                                            0.7      -0.8      -0.7      -0.7        0.3        0.1   -0.4       0.1    -1.6   -1.6   -2.7
                               Disbursement                                                                3.5       1.4       1.3       1.3        2.0        1.7    0.6       1.9     0.2    0.2    0.0
                               Amortization                                                                2.9       2.1       2.1       2.0        1.7        1.6    1.0       1.8     1.8    1.7    2.8
                                 Government of India                                                       2.2       1.4       1.2       1.1        0.8        0.8    0.3       1.0     0.9    0.8    1.9
                              Domestic financing                                                           3.5      -3.0      -0.8       1.8        3.0        0.9   -1.8       0.4     2.0    0.5   -1.9
""
"                              Nominal GDP at market prices (in millions of Ngultrum)                  101,416 112,462 125,813 140,380 159,743 176,178 192,608 213,231 234,665 262,404 294,122"
                              Overall balance (excl net lending)                                          -4.9     2.6    -0.5    -2.5    -4.6    -2.2     1.4    -1.9    -1.5    -0.1     2.4
                              Sources: Data provided by the Royal Government of Bhutan; and IMF staff estimates and projections.
                              1/ Excluding DGPC dividends.
"                              2/ Includes dividend from DGPC, new power projects and BPC, and profits transfer from Tala Hydroelectric Project Authority (THPA)."
