V1
IRAQ
""
""
""
"                                        Table 4. Iraq: Central Government Fiscal Accounts, 2015–24"
                                                                                    (In percent of non-oil GDP)
""
                                                                                                                                                                                   Projections
                                                                                                                 2015         2016   2017     2018        2019        2020         2021        2022       2023         2024
""
""
""
 Revenues and grants                                                                                              46.2        40.1    54.2    72.5         67.9        65.3         60.6        56.9       54.3         52.1
  Revenues                                                                                                        46.2        40.1    54.2    72.5         67.9        65.3         60.6        56.9       54.3         52.1
    Oil                                                                                                           42.0        34.2    47.4    66.8         62.3        59.8         55.1        51.5       48.9         46.7
     Crude oil export revenues                                                                                    41.6        33.7    46.3    66.0         61.5        59.2         54.5        50.9       48.4         46.2
     Transfers from oil-related public enterprises                                                                 0.3         0.3     0.2     0.3          0.3         0.2          0.2         0.2        0.2          0.2
     Tax on oil company profits                                                                                    0.0         0.2     0.8     0.6          0.5         0.4          0.4         0.4        0.4          0.3
    Non-oil                                                                                                        4.2         6.0     6.8     5.7          5.6         5.5          5.4         5.4        5.3          5.3
     Tax revenues                                                                                                  1.1         3.8     4.8     3.3          3.3         3.2          3.1         3.1        3.0          3.0
        Direct taxes                                                                                               0.8         2.7     2.7     1.8          1.6         1.5          1.5         1.5        1.5          1.5
        Indirect taxes                                                                                             0.3         1.1     2.0     1.6          1.7         1.6          1.6         1.5        1.5          1.5
     Non-tax revenues                                                                                              3.2         2.2     2.1     2.4          2.3         2.3          2.3         2.3        2.3          2.3
  Grants                                                                                                           0.0         0.0     0.0     0.0          0.0         0.0          0.0         0.0        0.0          0.0
""
 Expenditures                                                                                                     65.5        60.9    56.9    58.2         74.6        71.1         65.8        63.1       62.0         61.0
  Current expenditures                                                                                            42.0        43.8    43.3    48.5         56.8        57.2         53.7        52.2       51.5         51.1
       Salary and pension                                                                                         30.7        30.1    30.5    33.2         36.5        35.6         34.4        33.3       32.6         32.1
          Salary                                                                                                  24.1        23.4    23.8    25.9         29.1        28.7         27.9        27.2       26.8         26.5
          Pension                                                                                                  6.6         6.7     6.8     7.2          7.4         6.9          6.5         6.1        5.9          5.6
       Goods and services                                                                                          3.4         3.6     5.3     5.5          7.9         7.8          7.7         7.6        7.5          7.5
       Transfers                                                                                                   6.9         9.0     5.8     7.0          9.6         9.2          8.9         8.6        8.4          8.3
       Interest payments                                                                                           1.0         1.0     1.6     2.6          1.9         2.8          2.7         2.7        2.9          3.2
       War reparations 1/                                                                                          0.0         0.0     0.0     0.3          0.9         1.8          0.0         0.0        0.0          0.0
  Investment expenditures                                                                                         23.6        17.1    13.6     9.6         17.8        13.9         12.0        10.9       10.4          9.9
    Non-oil investment expenditures                                                                                9.7         6.5     4.6     2.5          8.5         5.0          3.7         3.0        2.9          2.8
    Oil investment expenditures                                                                                   13.9        10.6     9.0     7.2          9.3         9.0          8.4         7.9        7.5          7.1
""
 Fiscal balance                                                                                                  -19.3    -20.8       -2.7    14.4         -6.8         -5.8        -5.2         -6.3      -7.7         -8.9
""
 Statistical discrepancy                                                                                           0.0        -0.2     0.1      0.0           ...         ...          ...         ...        ...         ...
""
 Financing                                                                                                        19.3        21.0     2.5   -14.4          6.8          5.8         5.2          6.3       7.7          8.9
""
  External financing                                                                                               3.1         1.7     2.9      0.8         1.9          2.7         0.8         -1.2      -0.2         -0.8
   Budget Loans                                                                                                    2.1         2.5     2.9      0.2         0.0          0.0         0.0          0.0       0.0          0.0
     International Financial Institutions                                                                          2.1         2.3     0.8      0.0         0.0          0.0         0.0          0.0       0.0          0.0
     Bilateral                                                                                                     0.0         0.2     0.4      0.2         0.0          0.0         0.0          0.0       0.0          0.0
     Eurobond                                                                                                      0.0         0.0     1.7      0.0         0.0          0.0         0.0          0.0       0.0          0.0
   Project Loans                                                                                                   0.2         1.7     1.6      0.7         3.8          3.2         2.0          1.1       0.5          0.3
   Donor funds for reconstruction                                                                                  0.0         0.0     0.0      0.0         0.7          2.3         2.3          2.3       2.7          2.5
   Amortization                                                                                                   -1.1        -0.8    -0.7     -1.2        -1.8         -2.9        -3.5         -4.6      -3.5         -3.7
   Assets held abroad                                                                                              0.0         0.0     0.0      0.0         0.0          0.0         0.0          0.0       0.0          0.0
   SDR Holding                                                                                                     1.6         0.0     0.0      0.0         0.0          0.0         0.0          0.0       0.0          0.0
   Account payables                                                                                               -3.5        -0.2     0.4      0.0         0.0          0.1         0.0          0.0       0.0          0.0
   Arrears                                                                                                         3.8        -1.5    -1.3      1.0        -0.8          0.0         0.0          0.0       0.0          0.0
""
  Domestic financing                                                                                              16.3        19.3    -0.4   -15.2          4.9          3.1         4.4          7.4       7.9          9.7
   Bank financing                                                                                                 17.5        15.8     0.2   -14.8          5.6          3.1         4.4          7.4       7.9          9.7
