V1
                                                                                                                                    KINGDOM OF LESOTHO
""
""
""
                     Table 3. Scenario 1: Lesotho: Fiscal Operations of the Central Government
                                                 2013/14–2022/231
                                                   (Percent of GDP)
                                                                    2013/14    2014/15   2015/16   2016/17   2017/18   2018/19   2019/20   2020/21   22   23
                                                                        Act.      Act.      Act.     Act.                              Projections
""
Revenue                                                                 52.3      49.8      47.2      40.9      39.8      37.8      37.0       41.6   41.4    41.2
    Tax revenue2                                                        20.3      19.8      20.3      20.4      17.8      18.3      19.7       20.1   20.1    20.1
"         Taxes on income, profits, and capital gain                     10.6      10.4      11.2      10.9       9.2       9.6       9.3        9.3    9.3     9.3"
         Taxes on property                                               0.5       0.5       0.0       1.1       0.6       0.6       0.6        0.6    0.6     0.6
         Taxes on goods and services                                     7.4       8.0       8.3       7.8       7.3       7.1       8.8        9.1    9.1     9.1
         Taxes on international trade                                    1.8       0.8       0.8       0.7       0.7       1.0       1.0        1.0    1.0     1.0
     Grants                                                              4.1       1.7       3.0       2.5       2.1       2.1       2.0        2.0    1.9     1.8
         Budget Support                                                  0.6       0.0       0.0       0.0       0.0       0.0       0.0        0.0    0.0     0.0
         Project grants                                                  3.5       1.7       2.9       2.5       2.1       2.1       2.0        2.0    1.9     1.8
    Non-tax revenue                                                      4.0       4.3       4.2       4.8       3.6       3.9       3.9        3.9    3.9     3.9
       Property income                                                   0.6       1.2       1.3       1.8       0.7       1.0       1.0        1.0    1.0     1.0
       Sales of goods and services                                       3.4       3.1       2.8       3.0       2.8       2.8       2.8        2.8    2.8     2.8
       Other non-tax revenue                                             0.0       0.0       0.0       0.0       0.0       0.0       0.0        0.0    0.0     0.0
    SACU                                                                23.9      24.0      19.7      13.2      16.3      13.6      11.4       15.7   15.6    15.5
""
Expense                                                                 41.0      39.5      37.1      37.6      37.8      35.0      34.1       33.6   33.2    32.7
  Compensation of employees                                             18.1      17.0      17.1      17.8      17.4      16.5      16.4       16.1   16.1    16.0
    Wages and salaries                                                  15.5      14.4      14.6      15.1      14.6      13.9      13.9       13.6   13.6    13.6
    Social contributions                                                 2.6       2.6       2.5       2.7       2.8       2.5       2.5        2.5    2.4     2.4
  Use of goods and services                                             11.7      12.5       9.5       9.7      10.0       9.3       8.9        8.5    8.1     7.7
  Interest payments                                                      0.7       0.6       0.8       0.7       0.9       1.0       0.9        1.4    1.5     1.3
    Domestic                                                             0.3       0.2       0.2       0.1       0.2       0.6       0.5        1.0    1.1     1.0
    External                                                             0.4       0.5       0.6       0.6       0.8       0.4       0.4        0.5    0.4     0.4
  Subsidies                                                              0.9       0.7       0.8       1.2       0.8       0.8       0.7        0.7    0.7     0.7
  Grants                                                                 3.5       3.5       3.4       3.7       3.7       2.7       2.6        2.5    2.5     2.5
  Social benefits                                                        3.0       2.7       2.8       2.6       2.8       2.7       2.6        2.6    2.6     2.6
  Other expenses                                                         3.0       2.5       2.7       1.9       2.2       2.1       2.0        1.8    1.8     1.8
""
Gross operating balance                                                 11.3      10.3      10.1       3.3       2.0       2.8       2.9        8.0    8.2     8.5
""
Non-financial assets                                                    13.0      10.0      11.1       9.7       8.5       8.2       7.8        7.6    7.9     8.1
 Domestically financed                                                  10.2       5.6       9.3       8.0       6.8       4.6       4.8        5.2    6.3     6.5
 Externally financed                                                     2.8       4.4       1.7       1.7       1.6       3.5       3.1        2.3    1.7     1.6
""
Net lending(+)/borrowing (-) (Overall fiscal balance)                   -1.7       0.3      -1.0      -6.3      -6.5      -5.3      -4.9        0.4    0.3     0.4
""
Transactions in financial assets and liabilities                         0.2       1.7      -3.3      -8.1      -6.5      -5.3      -4.9        0.4    0.3     0.4
  Financial assets                                                       0.1       5.1      -2.8      -7.5      -4.4      -1.5      -0.7        3.0    1.8     1.8
    Domestic                                                             0.1       5.1      -2.8      -7.5      -4.4      -1.5      -0.7        3.0    1.8     1.8
     Deposits                                                            0.1       5.1      -2.8      -7.5      -4.4      -1.5      -0.7        3.0    1.8     1.8
       Central bank                                                      0.0       5.1      -3.0      -7.4      -4.4      -1.5      -0.7        3.0    1.8     1.8
       Commercial banks                                                  0.0       0.0       0.1      -0.1       0.0       0.0       0.0        0.0    0.0     0.0
     Loans                                                               0.0       0.0       0.0       0.0       0.0       0.0       0.0        0.0    0.0     0.0
""
    Financial liabilities                                               -0.1       3.3       0.5       0.6       2.1       3.8       4.2        2.5    1.5     1.4
      Domestic                                                          -1.6       0.0       0.1       0.2       1.2       1.7       2.7        1.8    1.3     1.2
      Foreign                                                            1.5       3.3       0.4       0.5       0.9       2.1       1.5        0.8    0.2     0.2
         Disbursements                                                   2.8       4.4       1.7       1.7       1.6       3.5       3.1        2.3    1.7     1.6
         Amortization                                                   -1.2      -1.1      -1.3      -1.3      -0.7      -1.4      -1.6       -1.6   -1.5    -1.4
""
Statistical discrepancy                                                 -1.9      -1.4       2.3       1.8       0.0       0.0       0.0        0.0    0.0     0.0
""
Sources: Lesotho authorities and IMF staff estimates and projections.
1
  The fiscal year runs from April 1 to March 31.
2
  Other taxes are not shown in the table.
""
""
""
""
                                                                                                             INTERNATIONAL MONETARY FUND                       27
