V1
                                                                                              ST. VINCENT AND THE GRENADINES
""
""
"Table 3. St. Vincent and the Grenadines: Summary of Central Government Operations,"
                                          2017–2025
              (In millions of Eastern Caribbean dollars; unless otherwise stated)
""
                                               2017     2018      2019     2020      2021       2022       2023   2024      2025
                                                                                             Projections
""
""
Total revenue and grants                        643       637      666       612      707         776       754    790       828
Current revenue                                 592       596      601       551      610         657       690    723       758
Tax revenue                                     544       551      554       508      563         607       637    668       700
 Of which
 Taxes on income and profits                    151       148      140       133      149         157       165    173       181
 Taxes on property                                 4        5         4        4         4          5         5        5       5
 Taxes on international trade                   218       236      232       209      233         255       267    280       293
  Of which: VAT                                   86       92       93        84       97         102       107    112       118
 Taxes on domestic transactions                 172       162      177       163      177         191       200    210       220
  Of which: VAT                                   74       78       96        89       96         102       107    112       118
Non-tax                                           48       46       47        42       46          50        53       55      58
 Of which
" Fees, Fines and Permits                          18       10         7        6         6          7         8        8       8"
" Interest, Rent and Dividends                      8        7         9        8         8         10        10       11      11"
 Other Revenue                                    22       29       31        29       32          33        35       37      39
Capital Revenue                                    6        1         4        1         1          2         2        2       2
Grants                                            45       40       61        61       95         117        62       65      68
""
Total expenditure and net lending               652       657      719       745      808         882       856    833       840
Current                                         565       573      603       626      641         658       680    691       703
 Of which
 Wages and salaries 1/                          281       288      304       311      317         323       330    336       346
 Interest                                         50       52       54        55       58          64        74       73      70
   Domestic                                       31       32       35        30       24          22        23       22      20
   Foreign                                        19       20       19        25       34          42        51       51      50
 Transfers and subsidies                        156       156      166       176      179         183       187    190       194
 Goods and services                               78       77       79        85       86          88        90       92      92
Capital expenditure                               88       84      117       119      167         224       176    142       137
 Port                                              …        …        9        12      123         192       107     16         0
 Others                                           88       84      108       107       44          32        69    126       137
""
Current balance (before grants)                   28       23        -2      -75       -31         -1        10       32      55
Overall balance                                  -10      -20       -53     -133     -101        -106      -102       -43    -12
Overall balance (excl. port project)             -10      -20       -44     -121       22          86         5       -27    -12
""
Primary balance                                   40       32         1      -78       -43        -43       -28       30      58
Primary balance (excl. port project)              40       32       10       -66       80         149        79       46      58
""
""
Identified financing                              10       20       53       133      101         106       102       43      12
 Net external financing                           -4       15       72       154      147         101       123       68     -18
   Disbursements                                  86       89      144       231      240         197       219    163        76
   Amortization                                   89       74       72        77       94          96        96       94      94
 Change in government assets                     -14      -22       -32        0         0          0         0        0       0
 Net domestic financing 2/                        68        1       15       -21       -46          5       -21       -25     30
 Sale of Equity (privatization proceeds)         -35        0         0        0         0          0         0        0       0
 Change in account payable and arrears            -6       26        -2        0         0          0         0        0       0
""
  Sources: Ministry of Finance and Planning; and Fund staff estimates and projections.
"   1/ Wages and salaries including social security contributions, commissions, rewards, allowances, and incentives."
   2/ Includes other non-banking sector domestic financing.
""
""
""
""
                                                                                      INTERNATIONAL MONETARY FUND                  17
