V1
SOMALIA
""
""
""
"                            Table 2c. Somalia: General Government Operations, 2019-2022 Q2   "
                                                                           (In millions of U.S. dollars)
                                                                            2019           2020                                 2021                                      2022
                                                                            Total          Total                  Q1      Q2           Q3       Q4        Total          Q1            Q2
""
 Revenue and grants                                                         508.2          645.0             108.3      138.3     124.0      146.5        517.1       118.3          202.8
 Revenue                                                                    323.7          301.9                 77.6    75.3      89.2        96.3       338.4         87.8          87.8
     Tax revenue                                                            250.9          216.8                 59.0    54.0      66.7        68.1       247.8         65.5          63.7
"       Tax on income, profit, and capital gains                             12.3           12.7                   2.9     3.4          3.8      4.8        14.9          4.2           4.3"
       Taxes on payroll and workforce 2/                                     0.0            9.7                   1.7     2.1          2.5      2.3         8.7          2.2           2.3
       Taxes on property 2/                                                  0.0            0.7                   0.2     0.1          0.1      0.2         0.6          0.2           0.1
       Taxes on goods and services                                          69.1           53.7                  13.7    12.9      17.1        17.1        60.8         13.6          12.6
       Taxes on international trade and transactions                        156.4          139.9                 39.8    34.7      42.6        42.9       160.1         41.8          39.8
       Other taxes                                                           6.1            0.0                   0.7     0.7          0.4      0.7         2.6          3.5           4.5
     Non-tax revenue                                                        128.9          85.1                  18.6    21.3      22.5        28.2        90.6         22.3          24.1
 Grants                                                                     184.5          343.1                 30.7    63.0      34.8        50.2       178.7         30.5         115.0
     Transfer from FGS 3/                                                   11.8           48.9                   4.6     3.3          6.7     10.9        25.6          7.2          10.9
     Bilateral                                                              37.4           15.3                   0.0     0.0          0.0      2.7         2.7          0.0          29.6
     Multilateral                                                           135.3          278.9                 26.2    59.6      28.1        36.6       150.5         23.4          74.5
""
 Total expenditure 4/                                                       458.1          618.7             120.2      164.9     149.7      189.4        624.3       133.7          215.6
 Current                                                                    434.4          597.0             115.9      157.6     142.2      179.5        595.1       128.1          205.9
     Compensation of employees                                              251.1          303.0                 74.9    80.3      87.6        90.5       333.3         83.7          87.2
     Use of goods and services                                              125.8          118.5                 25.2    33.3      33.6        61.2       153.2         28.7          39.5
     Interest and other charges                                              0.0           14.4                   4.2     2.7          2.3      5.4        14.6          1.6           4.8
     Subsidies                                                               0.0            2.2                   0.1     0.9          0.2      0.0         1.3          0.1           1.0
     Transfers to sub-national governments & Banadir Region                 55.5           84.5                   9.4     7.4      14.0        13.3        44.1         12.1          27.3
     Social benefits                                                         1.0           63.7                   0.4    31.7          2.8      6.6        41.5          0.4          45.3
     Other expenses                                                          0.0           10.7                   1.6     1.3          1.7      2.4         7.0          1.3           0.8
     Contingency                                                             1.0            0.0                   0.0     0.0          0.0      0.0         0.0          0.0           0.0
 Purchase of non-financial assets                                           23.6           21.7                   4.4     7.3          7.5      9.9        29.2          5.6           9.7
""
 Overall fiscal balance                                                     50.1           26.2              -11.9      -26.7     -25.7       -42.8      -107.2        -15.4         -12.8
""
 Sources: Somali authorities; and IMF Staff estimates.
" 1/ Unconsolidated basis. Aggregates the fiscal accounts of the Federal Government of Somalia, Puntland, Galmudug, Hirshabelle, South West, and Jubaland. The numbers are based on"
 preliminary reports from FMS and are subject to revision. The fiscal operations are recorded on a cash basis.
 2/ Reporting on these categories commenced in 2020 reporting.
 3/ Transfer from FGS to Banadir region is not included.
 4/ Advances and transfers to MDAs are not included.
""
""
""
""
34      INTERNATIONAL MONETARY FUND
