V1
                                                                        KINGDOM OF THE NETHERLANDS—CURAÇAO AND SINT MAARTEN
""
""
""
"                                       Table 3. Curaçao: Government Operations, 2017–26 1/"
                                              (Percent of GDP unless otherwise indicated)
                                                                       2017       2018       2019       2020         2021     2022       2023         2024   2025   2026
                                                                                              Prel.      Prel.                                Proj.
""
                                                                                                             Budgetary Central Government
Revenue                                                                 29.2       29.3       29.3       29.6        28.5      29.0       29.4        30.1   30.8   31.2
    Tax                                                                 26.7       26.5       27.5       27.7        26.6      26.9       27.2        27.7   28.3   28.7
          Taxes on income and profits                                   11.5       11.5       11.9       12.5        10.1      10.1       10.1        10.5   11.0   11.3
          Taxes on property                                               0.7        0.6        0.5        0.7        0.7        0.8        0.8        0.8    0.8    0.8
          Taxes on goods and services                                   10.4       10.2       11.2       10.9        11.5      11.6       11.7        11.8   11.8   11.9
          Taxes on international trade and transactions                   4.1        4.2        3.8        3.6        4.3        4.5        4.5        4.6    4.7    4.7
    Grants                                                                0.5        0.8        0.6        0.6        0.7        0.6        0.6        0.6    0.6    0.6
    Other revenue                                                         2.0        2.0        1.2        1.3        1.3        1.4        1.6        1.8    1.9    2.0
""
""
Expenditure                                                             32.8       31.8       30.8       45.9        43.5      35.9       33.1        31.3   31.0   31.1
    Expense (current expenditure)                                       31.3       30.5       29.8       46.6        42.8      34.7       31.8        30.0   29.7   29.8
          Compensation of labor                                         10.5       10.4       10.5       12.9        12.6      11.6       10.3         9.8    9.8    9.8
              Wages and salaries 2/                                       8.7        8.6        8.7      10.7        10.3        9.6        8.5        8.1    8.1    8.1
              Social contributions                                        1.8        1.8        1.9        2.2        2.3        2.0        1.8        1.7    1.7    1.7
          Goods and services                                              3.4        3.5        3.1        4.6        3.7        3.7        3.4        3.2    3.2    3.2
          Consumption of fixed capital                                    1.5        1.6        1.7        2.2        2.2        2.0        1.9        1.8    1.8    1.8
          Interest payments                                               1.1        1.2        1.2        1.5        1.6        1.5        1.6        1.5    1.5    1.4
          Subsidies 3/                                                    0.0        0.0        0.0        2.1        3.0        0.0        0.0        0.0    0.0    0.0
          Grants                                                        10.3       10.5       10.1       18.3        13.4      11.7       11.0        10.3   10.1   10.2
          Social benefits                                                 3.6        3.2        3.1        5.0        6.3        4.0        3.5        3.3    3.3    3.3
          Other expense                                                   0.9        0.0        0.0        0.2        0.0        0.0        0.0        0.0    0.0    0.0
    Net acquisition of nonfinancial assets                                1.4        1.3        1.1       -0.7        0.7        1.3        1.3        1.3    1.3    1.3
          Net acquisition of nonfinancial assets (capital)                2.9        2.8        2.7        1.4        2.9        3.3        3.1        3.1    3.1    3.1
Net operating (current) balance                                         -2.1       -1.2       -0.5      -17.0       -14.3      -5.7       -2.4         0.1    1.1    1.4
Overall balance                                                         -3.6       -2.5       -1.6      -16.3       -15.0      -7.0       -3.7        -1.1   -0.2    0.2
Primary balance                                                         -2.6       -1.4       -0.4      -14.9       -13.5      -5.5       -2.1         0.3    1.2    1.5
""
""
"Financing, net                                                          -3.6       -5.6       -3.8      -15.3       -15.0      -7.0       -3.7        -1.1   -0.2    0.2"
    Net acquisition of financial assets 4/                                0.2       -5.4       -2.8        6.7        -1.1      -0.1       -0.1       -0.1   -0.1   -0.1
    Net incurrence of liabilities                                         3.8        0.2        0.9      21.9        13.9        6.9        3.5        1.0    0.1   -0.3
          Loans                                                           0.9       -0.1        0.9      19.5        13.9        6.9        3.5        1.0    0.1   -0.3
              Borrowing                                                   1.1        0.0        1.8      22.0        14.5      17.5         5.1        2.7    5.0    2.9
              Amortization                                                0.1        0.1        0.8        2.5        0.6      10.6         1.6        1.7    5.0    3.1
"          Other accounts payable, incl. arrears                           2.9        0.3        0.0        2.4        0.0        0.0        0.0        0.0    0.0    0.0"
Statistical discrepancies                                                 0.0        3.1        2.2       -1.0        0.0        0.0        0.0        0.0    0.0    0.0
""
                                                                                                                 General Government 5/
""
Revenue                                                                 43.6       43.7       43.6       45.2        43.3      43.2       43.0        43.5   44.2   44.5
    of which : Social contributions                                     14.0       13.9       13.9       15.1        14.3      13.7       13.1        13.0   12.9   12.8
""
""
Expenditure                                                             47.1       46.1       45.6       62.9        58.3      50.1       46.6        44.7   44.4   44.3
    Expense                                                             45.6       44.8       44.5       63.7        57.6      48.9       45.4        43.4   43.1   43.0
          of which : Social benefits                                    22.5       22.0       22.2       27.7        28.9      24.7       23.3        22.5   22.3   22.3
    Net acquisition of nonfinancial assets                                1.4        1.3        1.1       -0.7        0.7        1.3        1.3        1.3    1.3    1.3
""
""
Overall balance                                                         -3.5       -2.4       -1.9      -17.8       -15.0      -7.0       -3.7        -1.1   -0.2    0.2
Primary balance                                                         -2.5       -1.3       -0.8      -16.4       -13.5      -5.5       -2.1         0.3    1.2    1.5
""
""
Memorandum items:
"Current account balance, authorities                                     -2.1       -1.0       -0.8     -16.9         -9.6      -5.9       -2.5        0.0    0.0    0.0"
  Of which : Compensation for past deficits (+: payment)                  0.8        0.1        0.3        0.0        0.0        0.0        0.0        0.0    1.0    1.3
Interest rule (interest/revenue) (percent) 6/                             2.6        2.9        2.7        2.8        3.2        3.6        4.2        4.1    3.8    3.6
Government debt service                                                   1.3        1.4        1.5        3.9        2.2      12.1         3.2        3.3    6.5    4.6
Gross government debt 7/                                                54.5       54.5       55.9       89.1       103.2     100.2       96.4        91.8   88.0   85.2
Net government debt                                                     45.9       50.8       52.1       77.8        96.6      94.0       90.5        86.2   82.5   79.7
Government deposits                                                       8.6        3.6        3.7      11.3         6.6        6.2        5.9        5.6    5.5    5.5
Nominal GDP                                                            5579       5599       5554       4620         4613     5100       5504         5842   6099   6283
""
Sources: Curaçao authorities; and IMF staff calculations.
1/ The presentation follows the 2014 Government Finance Statistics Manual.
2/ Includes teacher salaries.
3/ Payroll subsidies to the private sector for 2020 and 21.
4/ Mostly changes in deposits.
5/ Consolidated table including the budgetary central government and social security funds (SVB).
6/ The denominator is the average of total revenue in the previous three years.
7/ Defined as balance sheet liabilities of the central government except equities. Includes central government liabilities to the social security funds.
""
""
""
""
                                                                                                                    INTERNATIONAL MONETARY FUND                            27
