V1
THE BAHAMAS
""
""
"                 Table 2b. The Bahamas: Operations of the Central Government, FY2018–26"
                                           (In percent of GDP)
                                                                        Prel.                              Proj.
                                                            2017/18   19   20   21   22   23   24   25   26
"                                                                      (Percent of GDP, unless otherwise specified, fiscal year 1/)"
 Revenue                                                       16.0        18.1      16.9      14.2      16.2        17.9     19.0     19.4     19.6
     Taxes                                                     14.4        16.4      15.0      12.5      14.5        16.0     17.0     17.4     17.7
        Taxes on income and profits                             0.0         0.0       0.0       0.0       0.0         0.0      0.0      0.0      0.0
        Taxes on property                                       1.0         0.8       0.8       0.7       0.8         0.9      0.9      0.9      0.9
        Taxes on goods and services                            10.0        12.2      10.9       9.6      10.9        11.2     11.8     11.9     12.0
              of which: VAT                                     5.3         6.7       7.1       6.2       6.8         7.1      7.4      7.4      7.5
        Taxes on international trade and transactions           3.4         3.3       3.3       2.1       2.7         3.9      4.3      4.6      4.7
        Other taxes                                             0.0         0.1       0.1       0.1       0.1         0.1      0.1      0.1      0.1
     Grants                                                     0.0         0.0       0.0       0.0       0.0         0.0      0.0      0.0      0.0
     Other revenue                                              1.6         1.7       1.8       1.7       1.7         1.9      1.9      1.9      1.9
 Expenditure                                                   19.2        19.8      23.4      26.7      25.0        21.9     21.5     21.1     20.7
     Expense                                                   17.5        18.3      21.6      24.8      22.8        20.7     20.3     19.9     19.5
        Compensation of employees                               5.7         5.3       6.1       6.6       6.2         5.7      5.6      5.4      5.4
        Goods and Services                                      3.3         3.5       3.7       3.7       3.8         3.5      3.4      3.3      3.3
        Interest Payments                                       2.5         2.5       2.8       3.6       3.5         3.4      3.3      3.3      3.2
        Subsidies                                               2.6         2.9       3.5       3.2       3.1         2.8      2.8      2.7      2.7
        Grants                                                  0.3         1.0       0.9       0.8       0.9         0.8      0.8      0.8      0.6
        Social Benefits                                         1.3         1.4       1.5       2.6       2.3         2.1      2.1      2.0      2.0
        Other Expense                                           1.8         1.7       3.1       4.3       3.0         2.4      2.4      2.3      2.3
              of which: Transfers to public entities            0.3         0.2       1.2       2.0       1.2         0.8      0.8      0.8      0.8
     Net acquisition of nonfinancial assets                     1.8         1.4       1.8       1.9       2.1         1.2      1.2      1.2      1.2
""
""
 Overall Balance                                               -3.2        -1.6      -6.6     -12.4      -8.8        -4.0     -2.6     -1.8     -1.0
 Primary Balance                                               -0.8         0.8      -3.8      -8.9      -5.2        -0.7      0.8      1.6      2.1
""
""
 Net acquisition of financial assets                            0.3         0.6      -1.2       0.6       0.3         0.3      0.3      0.3      0.3
 Net incurrence of liabilities                                  3.5         2.2       5.4      13.0       9.1         4.3      2.9      2.1      1.3
     Debt securities                                            5.3         1.8       1.5       6.5       4.3         2.4      2.3      1.6      1.1
     Loans                                                      0.1         0.3       3.8       6.6       4.8         1.9      0.6      0.4      0.3
        of which : Usage of RFI resource                                              2.0                                     -0.9     -0.9      0.0
     Other net liabilities                                     -1.8         0.1       0.0       0.0       0.0         0.0      0.0      0.0      0.0
""
""
 Memorandum items
 Gross operating balance                                       -1.5        -0.2      -4.8     -10.6      -6.6        -2.8     -1.4     -0.6      0.2
 Central government debt                                       61.0        58.8      68.6      88.6      88.1        86.2     84.5     82.8     81.3
     of which : External                                       20.7        19.1      23.7      39.2      39.7        38.4     37.0     35.9     35.0
 Central government debt in FRA 2/                             56.7        56.2      66.2      86.6      86.7        86.2     84.5     82.8     81.3
" Nominal GDP (In millions of B$) (FY)                        12,767     13,395    12,371    11,126    12,412       13,336   14,103   14,752   15,283"
""
 Sources: Ministry of Finance; and IMF staff projections.
 1/ Fiscal year ends June 30.
 2/ Excludes payment arrears and promissory notes for the resolution of Bank of The Bahamas.
""
""
""
""
28    INTERNATIONAL MONETARY FUND
