V1
REPUBLIC OF EQUATORIAL GUINEA
"Table 3a. Equatorial Guinea: Summary of Central Government Financial Operations, 2018-26"
"(Billions of CFA francs, unless otherwise specified)"
2018               2019                          2020                         2021                          2022                     2023        2024        2025        2026
Prog.          Est.          Prog.         Est.          Prog.         Proj.          Prog.         Proj.                  Projections
"Revenue                                                                                    1,447                         1,240                           820                        1,108                            998            988 1,002          995 = 1,028"
"Hydrocarbon revenue                                                               1,178                               984                              611                             830                              676             599           560           508          462"
Tax revenue                                                                                 262                                426                               310                              222                                232              200           192           184           171
Other revenue                                                                                     917                                    558                                   302                                  608                                   444               400            368            324            291
Non-hydrocarbon revenue                                        268                     256                     208                    271                     322         388       442       487       565
Tax revenue                                  155              177             131             182             223      272     314     348     416
Other revenue                                114              80              78              88              99      117     128     139     150
Grants                                                                                         0                                0                               0                              7                                0                0              0             0             0
"Expenditure                                      1,408            1,119             921            1,163            1,063      997 1,006 1,009 1,027"
Expense                                                                                  761                             771                            726                           858                            786            775          776          775          787
Expense (primary)                                                       714                        714                       650                       742                        676          668        673        675        690
Compensation of employees                                       176                         190                        195                        195                         197           199         201         203         209
Purchase of goods and services                                    346                          370                         322                         377                          338           337         337         336         343
Subsidies and transfers’                                                    192                            154                            133                           171                             141             132          135          136          137
Interest                                                                                                           48                                       57                                      76                                   116                                    110                107             103             100               97
Domestic                                                                             25                              29                             55                             82                              74              67            62            57            51
Foreign                                                                                23                              28                             21                             34                              36              39           41            44           47
Net acquisition of non-financial assets                            647                       347                       194                      305                       277          222        230        234        240
Net lending/borrowing (overall fiscal balance)                       39                      121                     -101                     -55                      -65           9         -4        -14          0
Net financial transactions                                                                        -39                                -145                                 101                               -229                                -189             -103          -153          -164          -206
Net change in domestic arrears”                                            56                          -156                           -83                        -718                              0               0             0             0             0
Net acquisition of financial assets                                     -121                             69                          127                             5                            24             53             3           24           21
Domestic deposits                                                                      -32                                   -6                                 69                               -15                                   -3                20                3             24             21
Foreign deposits/assets®                                            -89                          75                         58                        20                          27            33            0            0            0
Net incurrence of liabilities                                                    100                             -10                             95                           590                           -213           -156        -156        -188        -227
Domestic’                                                                            36                              56                             69                           578                           -202           -146        -142        -162        -162
Foreign                                                                                64                             -66                             26                             12                             -11             -10          -14          -26          -65
Disbursements                                                                142                              54                            120                           100                            100            100          100          100          100
Amortization (-)                                                                                    -78                                    -120                                     -94                                    -88                                   -111               -110           -114           -126           -165
Net change in external arrears                                               0                            67                           29                         -95                             0               0            0            0            0
Other                                                                                                              -74                                  -115                                   -68                                  -11                                         0                    0                 0                 0                 0
Program financing (EFF)                                                                              24                         0                     148                      175             0           0           0           0
Financing gap                                                                                                   0                           0                       136                          80           112         157        179        205
RFI                                                                                                                                   0                               0                             37                                0                0              0             0             0
Residual gap                                                                                                                                                                  0                                            0                                        99                                          80                 112              157              179              205
Memorandum items:
Overall fiscal balance                                                     39                      121                     -101                     -55                      -65           -9         -4        -14          0
Percent of GDP                                                                               0.5                                1.8                             -1.7                             -0.8                              -1.0             -0.1           -0.1           -0.2            0.0
"Non-hydrocarbon primary balance?                                 -1,100                      -810                      -643                     -776                      -638         -509       -468       -429       -371"
Percent of non-hydrocarbon GDP                                                    -28.5                                 -20.9                                -16.7                               -19.6                                -15.2             -11.5            -9.9            -8.5            -7.0
Non-hydrocarbon revenue (percent non-hydro GDP)               7.0                         6.6                         5.4                        6.8                         7.7           8.8         9.4         9.7        10.6
Of which: Tax revenue                                                  4.0                        4.6                        3.4                       4.6                        5.3           6.1         6.7         7.0         7.8
Outstanding public debt®                                              41.2                      43.0                     48.9                     42.7                     45.4        44.4       43.5       42.8       414
Gross government deposits                                                      825                           756                          629                          759                           762            742         740         716         695
Of which: available                                                257                      160                       83                      87                       88           83         82         76         70
Deposits with BEAC’                                                               156                           225                           121                          252                           254            235         232         208          187
Of which: available                                                                         61                                 135                                  31                                 35                                  36                31              30             24             19
Deposits abroad                                                                  440                          365                         308                         308                          308           308         308         308         308
Of which: available                                                144                         7                        0                        0                         0            0          0          0          0
Deposits with commercial banks                                           228                          166                         200                         200                          200           200         200         200         200
Of which: available                                                                                 52                                      17                                     52                                    52                                      52                  52               52               52               52
"Nominal GDP                                    7,275            6,690            5,768           6,744            6,415    6456 6606 6691 6,854"
"Nominal non-hydrocarbon GDP                                                   3,855                            3,875                           3,849                          3,964                           4,191           4426 4714 5012 5,328"
Sources: Data provided by the Equatoguinean authorities; and staff estimates and projections.
' Includes social benefits and other transfers.
"? Includes a one-time clearance of outstanding arrears through securitization in 2021. Since approval of the extended arrangement under the EFF, the amount of expected arrears clearance has declined to 718 billion CFAF"
"from 1,535 billion CFAF. This change is due to the following: (i) a comprehensive audit, which reduced the figure by about CFAF 440 billion; (ii) settlement of a portion of arrears through securitization (CFAF 290 billion);"
"and, (iii) payments in 2020."
2021-2023 refers to repatriation of financial assets.
"* Statutory advances are assumed to be repayed in 10 years, starting in 2022. Includes amortization of advances in 2022-26, and payment of arrears in 2021-26."
> Equal to the overall balance minus interest and hydrocarbon revenues.
® Outstanding public debt includes domestic arrears.
7 The SDR allocation is reflected via an increase in government deposits with BEAC.
22 INTERNATIONAL MONETARY FUND
